title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Fired Up,,Popular high schoolers and best friends Shawn and Nick decide to ditch football camp for cheerleader camp. For the girls and for the glory.,043396272866,0043396272866,,,,"DVD, comedy",,,0.00,,,,,1,67603450,,,,,,,,
Abduction,,"For many years, Nathan Harper has had the uneasy feeling that life with his family isn't quite what it seems. As he draws closer to uncovering the truth, he is hunted by assassins, forcing him to flee with his neighbor, Karen, the only person he can trust.",031398147558,,,,,"DVD, action",,,0.00,,,,,1,67570682,,,,,,,,
Soul Survivors,,A college freshman involved in a fatal car crash discovers she may not have survived after all when she becomes caught between the worlds of the living and the dead.,012236123514,0012236123514,,,,"DVD, horror",,,0.00,,,,,1,67537914,,,,,,,,
The Best Exotic Marigold Hotel,,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",024543014065,,,,,"DVD, comedy",,,0.00,,,,,1,59608058,,,,,,,,
Snow White & the Huntsman,,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",025192122248,0025192122248,,,,"DVD, fantasy",,,0.00,,,,,1,49908730,,,,,,,,
Bless the Child,,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis takes up her cause when he realizes that Cody shares the same birth date as several other recently murdered children.",097363279624,0097363279624,,,,"DVD, horror",,,0.00,,,,,1,49875962,,,,,,,,
A Walk Among the Tombstone,,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,025192241314,0025192241314,,,,"DVD, thriller",,,0.00,,,,,1,45353978,,,,,,,,
Lara Croft Tomb Raider,,"Orphaned heiress, English aristocrat and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artifact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",191329221969,0191329221969,,,,"DVD, action",,,0.00,,,,,1,46103802,,,,,,,,
Collateral,,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,097361423869,0097361423869,,,,"DVD, action",,,0.00,,,,,1,46038266,,,,,,,,
Racing Stripes,,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",085393368722,0085393368722,,,,"DVD, kids-family",,,0.00,,,,,1,46005498,,,,,,,,
Apollo 13,,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",025192002328,,,,,"DVD, drama",,,0.00,,,,,1,45972730,,,,,,,,
The Replacement Killers,,"Hired assassin John Lee is asked by Chinatown crime boss Terence Wei to murder the young son of policeman Stan Zedkov. Lee has the boy in his sights, but his conscience gets the better of him, and he spares the child's life. Afraid that Wei will take revenge on his family in China, Lee seeks out expert forger Meg Coburn to obtain the passport he needs to get out of the country, but a band of replacement killers is soon on his trail.",043396216297,0043396216297,,,,"DVD, action",,,0.00,,,,,1,42368250,,,,,,,,
Life of Pi,,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",024543751854,0024543751854,,,,"DVD, fantasy",,,0.00,,,,,1,42335482,,,,,,,,
