title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Charlie St. Cloud,,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when tragedy strikes and takes his dreams with it. After high school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. As he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.",025192050091,0025192050091,,,,"DVD, drama",,,0.00,,,,,1,40215546,,,,,,,,
Friends with Money,,"As she reaches her mid-thirties and quits her lucrative job, singleton Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends. She begins to envy the security of her richer friends and, although their lives may seem easier, Olivia's friends have their problems too: screenwriters Christine and Patrick are unable to collaborate on their latest project, Jane and Aaron have lost the romance in their relationship, and Franny and Matt have difficulties handling the demands of parenthood.",043396150881,0043396150881,,,,"DVD, comedy",,,0.00,,,,,1,40051706,,,,,,,,
Last of the Dogmen,,"A Montana bounty hunter is sent into the wilderness to track three escaped prisoners. Instead he sees something that puzzles him. Later with a female Native Indian history professor, he returns to find some answers.",738329258108,0738329258108,,,,"DVD, drama",,,0.00,,,,,1,39986170,,,,,,,,
Buffalo Boys,,"Betrayed by the Dutch colonial forces, Arana manages to escape along with his nephews Jamar and Suwo, the newborn sons of Hamza, one of the last Indonesian sultans fighting against foreign tyranny. In 1860, after wandering for years on the plains of the American Wild West, Arana and the two brothers return to Indonesia to avenge their dead loved ones and punish the evil man who caused their misfortune.",857789008136,0857789008136,,,,"DVD, action",,,0.00,,,,,1,39920634,,,,,,,,
Love and Monsters,,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",032429350244,0032429350244,,,,"DVD, action",,,0.00,,,,,1,39887866,,,,,,,,
Taken,,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.",024543553526,0024543553526,,,,"DVD, action",,,0.00,,,,,1,39855098,,,,,,,,
Harry Potter and the Goblet of Fire,,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools. Signs of Voldemort's return emerge as Harry's friends help him prepare for the Triwizard Tournament.",883929558476,0883929558476,,,,"DVD, fantasy",,,0.00,,,,,1,39822330,,,,,,,,
The Constant Gardener,,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",025192629228,0025192629228,,,,"DVD, thriller",,,0.00,,,,,1,39724026,,,,,,,,
Bad Boys II,,"Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.",043396006195,0043396006195,,,,"DVD, comedy",,,0.00,,,,,1,86665722,,,,,,,,
Frida,,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",032429350879,0032429350879,,,,"DVD, drama",,,0.00,,,,,1,86534650,,,,,,,,
Monkey Trouble,,"Dodger, a criminal monkey, belongs to a crooked street performer but escapes his life of crime only to end up in the arms of Eva, an innocent little girl whose mother has no idea that her daughter is harboring a fugitive.",794043557224,0794043557224,,,,"DVD, kids-family",,,0.00,,,,,1,86501882,,,,,,,,
Seabiscuit,,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,25192328725,0025192328725,,,,"DVD, drama",,,0.00,,,,,1,86272506,,,,,,,,
The Hunt for Red October,,"A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. Lone CIA analyst Jack Ryan has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find Ramius, too. The hunt is on!",97360564044,0097360564044,,,,"DVD, action",,,0.00,,,,,1,86239738,,,,,,,,
Artificial Inteligence,,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",097361244426,,,,,"DVD, sci-fi",,,0.00,,,,,1,86206970,,,,,,,,
Baby Geniuses and the Space Baby,,"When a Space Baby crash lands on Earth, the Baby Squad must race against time to stop an evil villain from taking over the universe!",043396478947,,,,,"DVD, kids-family",,,0.00,,,,,1,86174202,,,,,,,,
Knock Off,,A fashion designer and his CIA agent business partner must join forces to stop a group of terrorists from smuggling explosives in counterfeit jeans during the handover of Hong Kong.,043396258891,0043396258891,,,,"DVD, action",,,0.00,,,,,1,86010362,,,,,,,,
ATL,,"As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",012569763715,0012569763715,,,,"DVD, drama",,,0.00,,,,,1,85912058,,,,,,,,
The Big Lebowski,,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",025192028267,,,,,"DVD, comedy",,,0.00,,,,,1,85879290,,,,,,,,
Pitch Perfect 2,,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",025192242045,0025192242045,,,,"DVD, comedy",,,0.00,,,,,1,85813754,,,,,,,,
Bob's Big Break,,"Dr. Cockroach comes up with a brilliant plan to break themselves out of Area 52 – but to implement the plan, he has to trick B.O.B. into thinking it’s his birthday.",097360727128,,,,,"DVD, kids-family",,,0.00,,,,,1,85715450,,,,,,,,
Galaxy Quest,,"For four years, the courageous crew of the NSEA Protector — Commander Peter Quincy Taggart, Lieutenant Tawny Madison, and Doctor Lazarus — set off on a thrilling and often dangerous mission in space... until their series was cancelled! Now, twenty years later, aliens under attack have mistaken the Galaxy Quest television transmissions for ""historical documents"" and beam up the crew of has-been actors to save the universe. With no script, no director, and no clue, the actors must turn in the performances of their lives.",032429256959,0032429256959,,,,"DVD, comedy",,,0.00,,,,,1,85682682,,,,,,,,
Time Bandits,,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",715515133319,0715515133319,,,,"DVD, fantasy",,,0.00,,,,,1,85649914,,,,,,,,
The Italian Job,,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",097363304746,0097363304746,,,,"DVD, action",,,0.00,,,,,1,85453306,,,,,,,,
Erin Brockovich,,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",25192078323,0025192078323,,,,"DVD, drama",,,0.00,,,,,1,01867002,,,,,,,,
A Beautiful Mind,,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.",025192012204,,,,,"DVD, drama",,,0.00,,,,,1,01801466,,,,,,,,
Captain Phillips,,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",043396417847,0043396417847,,,,"DVD, drama",,,0.00,,,,,1,01768698,,,,,,,,
The Queen,,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.",031398138204,0031398138204,,,,"DVD, drama",,,0.00,,,,,1,01703162,,,,,,,,
Horizon Line,,A couple flying on a small plane to attend a tropical island wedding must fight for their lives after their pilot suffers a heart attack.,031398351740,0031398351740,,,,"DVD, thriller",,,0.00,,,,,1,01670394,,,,,,,,
Quantum of Solace,,"Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",883904333418,0883904333418,,,,"DVD, action",,,0.00,,,,,1,01309946,,,,,,,,
The Terminal,,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.",032429227126,0032429227126,,,,"DVD, comedy",,,0.00,,,,,1,01277178,,,,,,,,
Forgetting Sarah Marshall,,"When actress Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend Brian suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful receptionist Rachel Jansen, Peter is shocked to see not only Aldous in Hawaii, but also Sarah.",025192041860,0025192041860,,,,"DVD, romantic-comedy",,,0.00,,,,,1,01178874,,,,,,,,
The Water Diviner,,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",883929468973,0883929468973,,,,"DVD, drama",,,0.00,,,,,1,01146106,,,,,,,,
The Ring Two,,"After the ordeal with Samara, Rachel and Aiden move to a rural town. But soon Rachel learns about the death of a girl in a similar fashion. To save Aiden, she must dig into Samara's past even further.",032429255303,0032429255303,,,,"DVD, horror",,,0.00,,,,,1,00916730,,,,,,,,
At War With the Army,,"Two former nightclub partners are now enlisted in the Army. Sergeant Puccinelli ranks above his former partner, Private First Class Korwin. Puccinelli is desperately trying to get transferred from his dull job to active duty overseas. Meanwhile, all Korwin wants is a pass to see his wife and new baby.",018713810694,,,,,"DVD, comedy",,,0.00,,,,,1,00851194,,,,,,,,
American Beauty,,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",032429078278,,,,,"DVD, drama",,,0.00,,,,,1,83615226,,,,,,,,
