Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
the-lost-boys-dvd-rental-horror,The Lost Boys,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,29913082,,,,horror
the-curious-case-of-benjamin-button-dvd-rental-drama,The Curious Case of Benjamin Button,"<p>Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,29749242,https://image.tmdb.org/t/p/w1280/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,,The Curious Case of Benjamin Button (2008) poster,drama
iron-monkey-dvd-rental-action,Iron Monkey,"<p>In this Hong Kong variation of Robin Hood, corrupt officials of a Chinese village are robbed by a masked bandit known as ""Iron Monkey"", named after a benevolent deity. When all else fails, the Governor forces a traveling physician into finding the bandit.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,29716474,https://image.tmdb.org/t/p/w1280/qXYISomt08V5PUqCzYRLVSQZmWP.jpg,,Iron Monkey (1993) poster,action
what-about-bob-dvd-rental-comedy,What About Bob,"<p>Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,29683706,https://image.tmdb.org/t/p/w1280/pFCrGGGhV5xeAdvEysv6aSv8T13.jpg,,What About Bob (1991) poster,comedy
adaptation-dvd-rental-drama,Adaptation,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,90291962,,,,drama
saw-dvd-rental-horror,Saw,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,87736058,,,,horror
zathura-dvd-rental-kids-family,Zathura,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,86851322,,,,kids-family
phantom-of-the-opera-dvd-rental-musical,Phantom of the Opera,,DVD,Media > Videos,"Rental, DVD, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,83508986,,,,musical
the-saint-dvd-rental-action,The Saint,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,82788090,,,,action
tarzan-dvd-rental-kids-family,Tarzan,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,82525946,,,,kids-family
oceans-twelve-dvd-rental-action,Ocean's Twelve,"<p>Despite pulling off one of the biggest heists in Las Vegas history and splitting the $160 million take, each of the infamous Ocean's crew have tried to go straight, lay low and live a legit life... but that's proven to be a challenge. Casino owner Terry Benedict demands that Danny Ocean return the money, plus millions more in interest. Unable to come up the cash, the crew is forced to come together to pull off another series of heists, this time in Rome, Paris, and Amsterdam – but a Europol agent is hot on their heels.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,81346298,https://image.tmdb.org/t/p/w1280/pE5anFf7nf6ah7V3VRezQ1KSovi.jpg,,Ocean's Twelve (2004) poster,action
xxx-dvd-rental-action,XXX,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,80756474,,,,action
con-air-dvd-rental-action,CON AIR,"<p>Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,78659322,https://image.tmdb.org/t/p/w1280/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg,,CON AIR (1997) poster,action
the-village-dvd-rental-horror,The Village,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,74956538,,,,horror
a-serious-man-dvd-rental-drama,A Serious Man,"<p>It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,72531706,https://image.tmdb.org/t/p/w1280/5gGxDS8WmrebPlMHexVS8EVehiP.jpg,,A Serious Man (2009) poster,drama
lost-in-translation-dvd-rental-drama,Lost in Translation,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,69451514,,,,drama
the-last-emperor-dvd-rental-drama,The Last Emperor,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,66830074,,,,drama
babel-dvd-rental-drama,Babel,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,66797306,,,,drama
my-neighbor-totoro-dvd-rental-kids-family,My Neighbor Totoro,"<p>Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,65519354,https://image.tmdb.org/t/p/w1280/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,,My Neighbor Totoro (1988) poster,kids-family
small-soldiers-dvd-rental-kids-family,Small Soldiers,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,64274170,,,,kids-family
jay-and-silent-bob-strike-back-dvd-rental-comedy,Jay and Silent Bob Strike Back,"<p>When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travel to Tinseltown to sabotage the production.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,63586042,https://image.tmdb.org/t/p/w1280/aEsAdMAhwKYFgnHHxMOknktQYKK.jpg,,Jay and Silent Bob Strike Back (2001) poster,comedy
friday-the-13th-part-vi-dvd-rental-horror,Friday the 13th Part VI,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,62373626,,,,horror
matrix-revolutions-dvd-rental-sci-fi,Matrix Revolutions,<p>The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.</p>,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,60800762,https://image.tmdb.org/t/p/w1280/qEWiBXJGXK28jGBAm8oFKKTB0WD.jpg,,Matrix Revolutions (2003) poster,sci-fi
