title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Nine Months,,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",,,,,,"DVD, romantic-comedy",,,0.00,,,,,1,83549690,,,,,,,,
Where the Red Fern Grows 1&2,,"A double feature pairing Where the Red Fern Grows (2003), starring Joseph Ashton and Kris Kristofferson, with its sequel Where the Red Fern Grows: Part Two.",,,,,,"DVD, kids-family",,,0.00,,,,,1,83484154,,,,,,,,
Milltown Pride,,"A coming of age story for Will Wright, an enthusiastic baseball player in South Carolina during the 1920s.",,,,,,"DVD, drama",,,0.00,,,,,1,83451386,,,,,,,,
Home at Last,,"Billy, a streetwise kid from New York City, is sent to Nebraska and is taken in by a Swedish farm family, the Andersons. Initially fearful and resentful, Billy doesn’t fit in, and he clashes with his new family and adoptive father (Frank Converse). Not until a terrible crisis occurs does Billy realize that, for the first time in his life, he truly belongs and is Home At Last.",,,,,,"DVD, drama",,,0.00,,,,,1,83418618,,,,,,,,
"""...First Do No Harm""",,"When Lori Reimuller learns that her young son Robbie has epilepsy, she first trusts the judgment of the hospital staff in how best to bring it under control. As Robbie's health slides radically downhill, however, she becomes frustrated and desperate, and so does her own research into the existing literature on treatments. When she decides to try an alternative treatment called the Ketogenic Diet, devised long ago by a doctor from Johns Hopkins, she is met with narrow-minded resistance from Robbie's doctor, who is prepared to take legal action to prevent Lori from removing him from the hospital.",,,,,,"DVD, drama",,,0.00,,,,,1,83353082,,,,,,,,
Fort Bliss,,"After returning home from an extended tour in Afghanistan, a decorated U.S. Army medic and single mother struggles to rebuild her relationship with her young son.",,,,,,"DVD, drama",,,0.00,,,,,1,83320314,,,,,,,,
Original Sin,,,,,,,,"DVD, drama",,,0.00,,,,,1,83287546,,,,,,,,
Lonesome Dove,,,,,,,,"DVD, drama",,,0.00,,,,,1,83254778,,,,,,,,
Black Water Abyss,,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",,,,,,"DVD, horror",,,0.00,,,,,1,83090938,,,,,,,,
Spirit of the Eagle,,"A frontier mapmaker, apart from his son for one year, renews his bond with him and then heads into the deep woods to make maps together. But when his son is kidnapped, his new mission is to find him and exact revenge on those who took him and sold him to an Indian tribe.",,,,,,"DVD, drama",,,0.00,,,,,1,83058170,,,,,,,,
