title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Total Recall,,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Rekall, a virtual vacation company that manufactures memories. When something goes wrong during Quaid's memory implant procedure, his life turns upside down, leading him to question what is reality and what isn't.",012236170488,0012236170488,,,,"DVD, sci-fi",,,0.00,,,,,1,82632186,,,,,,,,
Blood Father,,An ex-con reconnects with his estranged teenage daughter while fighting to keep her alive after she becomes a target of violent drug dealers.,031398244912,0031398244912,,,,"DVD, action",,,0.00,,,,,1,82599418,,,,,,,,
the Lazarus Project,,"After Ben Garvey foolishly turned back to crime, he thought his life was over when he was sentenced to death by lethal injection. But his death sentence isn't quite what it seems, as Ben regains consciousness near an eerie psychiatric ward, where he's told he's been hired as the groundskeeper. With the state of his soul in question, and the love for his wife and daughter all the more real and powerful, Ben must figure out if he's truly cheated death, or if he's become part of something far more sinister.",043396261815,0043396261815,,,,"DVD, sci-fi",,,0.00,,,,,1,41639418,,,,,,,,
Full Metal Jacket,,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,85391163114,0085391163114,,,,"DVD, drama",,,0.00,,,,,1,40852986,,,,,,,,
Trespass,,"Kyle and Sarah Miller have it all: a huge gated house on the water, fancy cars, and the potential for romance in their relationship. He's just back from a business trip and their teen daughter Avery is sneaking out to a party, when four thugs in security uniforms and ski masks stage a home invasion. They want what's in the safe: cash and diamonds. As Kyle stalls them, trying to negotiate for Sarah's freedom, the fault lines in Kyle and Sarah's marriage and the pasts of the four robbers come into play. Is there room here for heroism?",025192195723,0025192195723,,,,"DVD, thriller",,,0.00,,,,,1,39378426,,,,,,,,
Blood of Redemption,,"Quinn Forte had it all: power, money, a brother who idolized him, and a woman who loved him. He also had enemies. In the course of one night, he loses everything. Betrayed by someone in his inner circle, Quinn is set up and arrested. His father, the patriarch of the criminal empire is killed and his brother suspects that Quinn is behind it all. When he's released from jail he tries to escape the demons from his past, but that becomes an impossible task. Campbell, the ruthless new leader of ""The Company"" won't let him leave in peace. So instead of escaping them, Quinn fights back. He joins forces with his former henchman and friend, The Swede, and takes on his enemies head on.",741952755197,,,,,"DVD, action",,,0.00,,,,,1,39247354,,,,,,,,
Single White Female: The Psycho,,A warped woman takes deadly measures to help a new roommate get rid of her problems.,043396123991,0043396123991,,,,"DVD, thriller",,,0.00,,,,,1,37903866,,,,,,,,
Blades of Glory,,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",009736117983,0009736117983,,,,"DVD, comedy",,,0.00,,,,,1,37871098,,,,,,,,
Rush Hour 2,,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",794043170003,0794043170003,,,,"DVD, action",,,0.00,,,,,1,37215738,,,,,,,,
Meet Joe Black,,"Bill Parrish has it all - success, wealth and power. Days before his 65th birthday, he receives a visit from a mysterious stranger, Joe Black, who soon reveals himself as Death. In exchange for extra time, Bill agrees to serve as Joe's earthly guide. But will he regret his choice when Joe unexpectedly falls in love with Bill's beautiful daughter Susan?",025192053122,0025192053122,,,,"DVD, drama",,,0.00,,,,,1,34495994,,,,,,,,
For Love of the Game,,"A baseball legend almost finished with his distinguished career at the age of forty has one last chance to prove who he is, what he is capable of, and win the heart of the woman he has loved for the past four years.",025192068423,0025192068423,,,,"DVD, drama",,,0.00,,,,,1,33807866,,,,,,,,
J. Edgar,,"As the face of law enforcement in the United States for almost 50 years, J. Edgar Hoover was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career, and his life.",883929215003,0883929215003,,,,"DVD, drama",,,0.00,,,,,1,33119738,,,,,,,,
Mazes and Monsters,,"Bound together by a desire to play ""Mazes and Monsters,"" Robbie and his four college classmates decide to move the board game into the local cavern. Robbie loses his mind, and the line between reality and fantasy fuse into a harrowing nightmare.",885444495045,0885444495045,,,,"DVD, fantasy",,,0.00,,,,,1,32202234,,,,,,,,
Rising Sun,,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Connor and Web Smith are called in to investigate. Although Connor has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",024543036500,0024543036500,,,,"DVD, thriller",,,0.00,,,,,1,29941242,,,,,,,,
54,,"When the mastermind behind New York's infamous Studio 54 disco plucks young Shane from the sea of faces clamoring to get inside his club, he not only gets his foot in the door, but lands a coveted job behind the bar — and a front-row ticket to the most legendary party on the planet!",031398137160,0031398137160,,,,"DVD, musical",,,0.00,,,,,1,28270074,,,,,,,,
Joyful Noise,,"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition.",883929239528,0883929239528,,,,"DVD, musical",,,0.00,,,,,1,26992122,,,,,,,,
The Crime of Padre Amaro,,"Sent to Mexico to help take care of aging Father Benito, young Father Amaro faces a moral challenge when he meets a 16-year-old girl who he starts an affair with. Likewise, the girl's mother had been having an affair with Father Benito. Father Amaro must choose between a holy or sinful life.",043396004672,0043396004672,,,,"DVD, drama",,,0.00,,,,,1,26041850,,,,,,,,
Monster's Ball,,A prison guard begins a tentative romance with the unsuspecting widow of a man whose execution he presided over.,658149798229,0658149798229,,,,"DVD, drama",,,0.00,,,,,1,32072186,,,,,,,,
Snake Eyes,,"All bets are off when shady homicide cop Rick Santoro witnesses a murder during a boxing match. Determined to solve the crime, he quickly learns that his search for answers will only uncover yet more questions in an ever-widening web of conspiracy, intrigue, and danger.",097363354178,0097363354178,,,,"DVD, thriller",,,0.00,,,,,1,32039418,,,,,,,,
8MM,,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",043396028548,0043396028548,,,,"DVD, thriller",,,0.00,,,,,1,30728698,,,,,,,,
The Hobbit: An Unexpected Journey,,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",794043165368,0794043165368,,,,"DVD, fantasy",,,0.00,,,,,1,30040570,,,,,,,,
The Sweetest Thing,,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.",043396078253,0043396078253,,,,"DVD, romantic-comedy",,,0.00,,,,,1,28729850,,,,,,,,
The Nice Guys,,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,883929530786,0883929530786,,,,"DVD, comedy",,,0.00,,,,,1,28008954,,,,,,,,
Hamlet 2,,Failed actor-turned-worse-high-school-drama-teacher Dana Marschz rallies his Tucson students as he conceives and stages a politically incorrect musical sequel to Shakespeare's Hamlet.,025192028182,0025192028182,,,,"DVD, comedy",,,0.00,,,,,1,27124218,,,,,,,,
The Secret of My Success,,"Brantley Foster, a well-educated kid from Kansas, has always dreamed of making it big in New York City, but once there, he learns that jobs - and girls - are hard to get. When he visits his uncle, Howard Prescott, who runs a multi-million-dollar company, he is given a job in the mail room.",025192041228,0025192041228,,,,"DVD, comedy",,,0.00,,,,,1,25780730,,,,,,,,
Shrek the Third,,"After the King of Far Far Away dies, Shrek and Fiona are to succede. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, he and Donkey set off to bring him back to rule the kingdom.",191329061084,0191329061084,,,,"DVD, kids-family",,,0.00,,,,,1,24404474,,,,,,,,
Varsity Blues,,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",032429258519,0032429258519,,,,"DVD, drama",,,0.00,,,,,1,20242938,,,,,,,,
Spy,,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",024543969372,0024543969372,,,,"DVD, comedy",,,0.00,,,,,1,20046330,,,,,,,,
A Knights Tale,,"William Thatcher, a knight's peasant apprentice, gets a chance at glory when the knight dies suddenly mid-tournament. Posing as a knight himself, William won't stop until he's crowned tournament champion—assuming matters of the heart don't get in the way.",043396150256,0043396150256,,,,"Blu-Ray, action",,,0.00,,,,,1,19653114,,,,,,,,
Moonraker,,"After Drax Industries' Moonraker space shuttle is hijacked, secret agent James Bond is assigned to investigate, traveling to California to meet the company's owner, the mysterious Hugo Drax. With the help of scientist Dr. Holly Goodhead, Bond soon uncovers Drax's nefarious plans for humanity, all the while fending off an old nemesis, Jaws, and venturing to Venice, Rio, the Amazon...and even outer space.",883904333999,0883904333999,,,,"Blu-Ray, action",,,0.00,,,,,1,19554810,,,,,,,,
The Invasion,,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",0760137164968,0760137164968,,,,"Blu-Ray, sci-fi",,,0.00,,,,,1,19522042,,,,,,,,
Live and Let Die,,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,843501647066,0843501647066,,,,"DVD, action",,,0.00,,,,,1,08996602,,,,,,,,
The Hunger Games: Catching Fire,,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever.",31398181514,0031398181514,,,,"DVD, action",,,0.00,,,,,1,08242938,,,,,,,,
Dante's Peak,,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",025192014925,0025192014925,,,,"DVD, action",,,0.00,,,,,1,06145786,,,,,,,,
Druids,,"In the year 60 B.C. a group of Druids, including the arch-druid Guttuart (Max von Sydow), witness the passing of a comet and interpret it as the sign of the coming of a king for their country Gaul, which has not had a king for a long time. Guttuart goes to Gergovia, the capital of the Arvenes tribe, to attend a meeting of Gallic tribal chieftains. The young boy Vercingetorix, along with his friend the young girl Eponia, sneak into a large cavern where Celtill, Vercingetorix's father and chieftain of the Arvenes, hosts the meeting of chieftains with the intention of proclaiming himself king of all Gauls. When Celtill shows off the crown once worn by the old kings of Gaul, an arrow from two Roman spies (dressed as Gauls) hits Celtill in the back.",043396064454,0043396064454,,,,"DVD, action",,,0.00,,,,,1,05490426,,,,,,,,
Underworld: Blood Wars,,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",043396472907,0043396472907,,,,"DVD, horror",,,0.00,,,,,1,02705146,,,,,,,,
