title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Kiss the Girls,,"Forensic psychologist and detective Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",,,,,,"VHS, thriller",,,0.00,,,,,1,38067962,,,,,,,,
Roger & Me,,"A documentary about the closure of General Motors' plant at Flint, Michigan, which resulted in the loss of 30,000 jobs. Details the attempts of filmmaker Michael Moore to get an interview with GM CEO Roger Smith.",,,,,,"VHS, comedy",,,0.00,,,,,1,38035194,,,,,,,,
Faerie Tale Theater: Puss in Boots,,"Puss in Boots is a 1985 episode of the anthology series Faerie Tale Theatre, in which a clever cat outwits an ogre to elevate his master's fortunes and win a princess's hand.",,,,,,"VHS, kids-family",,,0.00,,,,,1,38002426,,,,,,,,
Fiddler on the Roof,,"In a pre-revolutionary Russia, a poor Jewish milkman struggles with the challenges of a changing world as his daughters fall in love and antisemitism grows.",,,,,,"VHS, musical",,,0.00,,,,,1,37969658,,,,,,,,
Wedding Band,,A drama which examines the enduring nature of love between a white man and a black woman in 1918 South Carolina.,,,,,,"VHS, drama",,,0.00,,,,,1,00712442,,,,,,,,
Windtalkers,,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.",,,,,,"VHS, action",,,0.00,,,,,1,00679674,,,,,,,,
Dead Heat,,,,,,,,"VHS, action",,,0.00,,,,,1,00646906,,,,,,,,
Paint it Black,,A California metal sculptor becomes a suspect after someone kills his gallery-owner lover.,,,,,,"VHS, thriller",,,0.00,,,,,1,00614138,,,,,,,,
Article 99,,"Dr. Richard Sturgess leads a team of compassionate doctors at a veteran's hospital. Along with Drs. Morgan, Handleman and Van Dorn, he fights to deliver adequate care to needy veterans in the face of funding cuts and a corrupt administration. To succeed, the staff may have to bend the rules and circumvent the villainous ""Article 99,"" a bureaucratic loophole that prevents veterans from receiving the benefits they deserve.",,,,,,"VHS, drama",,,0.00,,,,,1,00581370,,,,,,,,
Five Weeks in a Balloon,,Professor Fergusson plans to make aviation history by making his way across Africa by balloon. He plans to claim uncharted territories in West Africa as proof of his inventions worth.,,,,,,"VHS, action",,,0.00,,,,,1,00548602,,,,,,,,
Goosed,,"Sheltered rich girl Charlene has an over-protective mother who insists that her daughter should marry a rich doctor. After Charlene's psychic predicts that her future lover is named Steven, she heads to L.A. to search for him.",,,,,,"VHS, comedy",,,0.00,,,,,1,00515834,,,,,,,,
Your Friends Neighbors,,"Restless and unhappy, two couples get caught up in infidelity and deception. Barry is a sullen businessman married to Mary, a writer who is unsatisfied with their relationship. Mary begins an affair with Jerry, a smug theater professor and husband of her friend, Terri, who is also a writer. Adding to the adulterous mix are Cary, a callous doctor, and Cheri, an art-gallery assistant.",,,,,,"VHS, comedy",,,0.00,,,,,1,29442042,,,,,,,,
Held for Ransom,,"HELD FOR RANSOM tells the true story of Danish photojournalist Daniel Rye who was held hostage for 398 days in Syria by the terror organization ISIS along with several other foreign nationals including the American journalist, James Foley. The film follows Daniel’s struggle to survive in captivity, his friendship with James, and the nightmare of the Rye family back home in Denmark as they try to do everything in their power to save their son. At the center of this crisis, we find hostage negotiator, Arthur, who plays a pivotal role in securing Daniel’s release.",,,,,,"VHS, drama",,,0.00,,,,,1,29409274,,,,,,,,
Chilly Dogs,,"A man must participate in the Iditarod dog race across Alaska to inherit property from his legendary grandfather, but ends up getting much more than he bargained for.",,,,,,"VHS, kids-family",,,0.00,,,,,1,29343738,,,,,,,,
The China Lake Murders,,A small town sheriff has his suspicions in a murder case which involves a rogue cop who goes on a murder spree.,,,,,,"VHS, thriller",,,0.00,,,,,1,29310970,,,,,,,,
Face to Face,,,,,,,,"VHS, drama",,,0.00,,,,,1,29278202,,,,,,,,
Gallipoli,,Two Australian sprinters face the brutal realities of war when they are sent to fight in the Gallipoli campaign in the Ottoman Empire during World War I.,,,,,,"VHS, drama",,,0.00,,,,,1,29245434,,,,,,,,
Searching for Bobby Fischer,,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,,,,,,"VHS, drama",,,0.00,,,,,1,29212666,,,,,,,,
