title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Deadly Little Secrets,,A federal agent and ex-detective attempt to bring a physician with murderous tendencies to justice.,,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSDES-001A,,,,,,,,
Deadlocked,,"A young man is accused of rape and murder and placed on trial. His father doesn't believe that he is guilty, so in act of desperation he grabs the bailiff's guns and takes the whole jury hostage and insists that the prosecuting attorney re-investigates the crime that his son's accused of.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSDDL-001A,,,,,,,,
Trial,,"In 1970, a man is tortured and murdered by the regime's secret police. Now nearly 40 years later, his friend, who had also been tortured, recognizes the man he deems responsible for the murder of his friend. Along with three old friends and the victim's daughter, they kidnap the man and take him to an isolated house. Once there, the concepts of justice and revenge begin to mix dangerously in a private trial with irreversible consequences.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSTRL-001A,,,,,,,,
Born Innocent,,This sophisticated fragrance features a delicate blend of floral and woody notes that create a refined and effortless scent profile. Its light yet lasting aroma makes it a perfect choice for daily wear or special occasions where a touch of understated elegance is desired. The minimalist bottle design reflects the clean and pure essence of the liquid inside.,,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSBOR-001A,,,,,,,,
Diary of a Hitman,,"A veteran hitman, Dekker is ready to call it quits and leave the profession. His final job, however, proves to be trickier than expected when a sadistic man recruits the assassin to kill his wife, Jain, and their baby, but he can’t bring himself to do the job, complicating all of their lives.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSDIA-001A,,,,,,,,
Mexico City,,"When her brother disappears during a brief travel layover in Mexico, Mitch begins a desperate search that will eventually lead the young divorcee into the capital city's most notorious neighborhood. But even with the aid of the American Ambassador, her plight is only met with indifference and inaction from the authorities. As the story unfolds, Mitch is forced to look for help in the least likely places as she races against time in a dangerous quest to find answers and locate her brother.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSMEX-001A,,,,,,,,
Bone Collector,,"Lincoln Rhyme was the department's top homicide detective and leading expert in criminal forensics until an injury left him paralyzed, depressed, and incapable of working. But when a gruesome murder in Manhattan leaves detectives baffled, they call on Rhyme to help solve the mystery. Amelia Donaghy, a rookie cop whose quick thinking preserved a gruesome murder scene, is enlisted by Rhyme to be his on-the-scene forensics expert. With Amelia reluctantly acting as Rhyme's able-bodied go-between, the pair piece together cryptic clues the killer leaves behind at the scene of the crime, hoping to catch the grisly serial killer.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSBON-001A,,,,,,,,
Strangers,,"Six days in the lives of an Israeli living in a kibbutz and a Palestinian living in Paris, which starts with an accidental meeting in the Berlin Subway during the World cup finals, will change them completely.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSST3-001A,,,,,,,,
Shipwrecked,,A young Norwegian boy in 1850s England goes to work as a cabin boy and discovers some of his shipmates are actually pirates.,,,,,,"VHS, kids-family",,,0.00,,,,,1,191-VHSSHI-001A,,,,,,,,
Conspiracy,,"This vintage thriller collection invites viewers into a world of political intrigue and suspenseful narratives captured on high-quality physical media. The set features a curated selection of gripping cinematic experiences, making it a must-have addition for fans of mystery and classic home video entertainment.",,,,,,"VHS, thriller",,,0.00,,,,,1,191-VHSCNS-001A,,,,,,,,
