title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
GoodFellas,,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",85391163121,0085391163121,,,,DVD,,,0.00,,,,,1,33424378,,,,,,,,
Prometheus,,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",024543353324,0024543353324,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRPRM-001A,,,,,,,,
Matrix Reloaded,,"The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source.",5051891164925,5051891164925,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRTHM-001A,,,,,,,,
Darkest Hour,,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler or fight on knowing that it could mean the end of the British Empire.",0191329062869,0191329062869,,,,"4K, drama",,,0.00,,,,,1,191-BLRDAR-001A,,,,,,,,
American Made,,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",191329032008,0191329032008,,,,"4K, thriller",,,0.00,,,,,1,191-BLRAME-001A,,,,,,,,
John Wick: Chapter 3 - Parabellum,,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",0031398306368,0031398306368,,,,"4K, action",,,0.00,,,,,1,191-BLRJOH-001A,,,,,,,,
A Very Long Engagement,,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",012569685000,0012569685000,,,,"DVD, foreign",,,0.00,,,,,1,191-DVDAVE-001A,,,,,,,,
30 Days of Night,,"This gripping graphic novel captures a terrifying month-long siege where eternal darkness provides the perfect cover for a pack of ruthless vampires. The stark, visceral illustration style heightens the tension as a small Alaskan town fights for survival against an ancient predatory threat. It is a cinematic horror masterpiece that remains a definitive modern classic for fans of supernatural suspense and survival stories.",043396196155,0043396196155,,,,"DVD, horror",,,0.00,,,,,1,191-DVD30D-001A,,,,,,,,
Jupiter Ascending,,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5051892203753,5051892203753,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRJUP-001A,,,,,,,,
Solo: A Star Wars Story,,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",786936859096,0786936859096,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRSOL-001A,,,,,,,,
True Grit,,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",032429227614,0032429227614,,,,"Blu-Ray, drama",,,0.00,,,,,1,191-BLRTRU-001A,,,,,,,,
Bram Stoker's Dracula,,"Count Dracula, a 15th-century prince, is condemned to live off the blood of the living for eternity. Young lawyer Jonathan Harker is sent to Dracula's castle to finalise a land deal, but when the Count sees a photo of Harker's fiancée, Mina, the spitting image of his dead wife, he imprisons him and sets off for London to track her down.",043396150201,0043396150201,,,,"Blu-Ray, horror",,,0.00,,,,,1,191-BLRBRM-001A,,,,,,,,
Bourne Supremacy,,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",025192059032,0025192059032,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRBOU-001A,,,,,,,,
Amazing Spider-Man 2,,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",043396439580,0043396439580,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRAMA-001A,,,,,,,,
Memoirs of a Geisha,,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",043396179998,0043396179998,,,,"DVD, drama",,,0.00,,,,,1,191-DVDMMR-001A,,,,,,,,
Hugo,,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",0760137127253,0760137127253,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,191-BLRHUO-001A,,,,,,,,
