title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
That Old Feeling,,A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.,025192025921,0025192025921,,,,"DVD, romantic-comedy",,,0.00,,,,,1,38935034,,,,,,,,
Wrath of the Titans,,"Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.",883929240463,0883929240463,,,,"DVD, fantasy",,,0.00,,,,,1,38902266,,,,,,,,
Autumn Blood,,"Two young orphans in the Tirolian Mountains come under siege by a vicious band of hunters. Frightened of being separated by child services following the death of their mother, a self-sufficient 16-year-old girl and her 10-year-old brother - who hasn't spoken a word since seeing his father killed by the mayor - strive to live off the land in peace. Their innocence is shattered, however, when a group of hunters led by the mayor's son brutalizes and rapes the free-spirited girl. Later, when a well-meaning social services worker arrives too late to protect the terrorized siblings, the girl and her brother prepare to take a stand against their ruthless attackers.",796019828574,,,,,"DVD, thriller",,,0.00,,,,,1,38803962,,,,,,,,
How High,,"Jamal and Silas, two ordinary guys who smoke something magical, pass their college entrance exams with flying colors and end up at Harvard. Ivy League ways are strange but Silas and Jamal take it in a stride -- until their supply of supernatural smoke runs dry. That's when they have to start living by their wits and rely on their natural resources to make the grade.",025192195129,0025192195129,,,,"DVD, comedy",,,0.00,,,,,1,38738426,,,,,,,,
Wrestlemaniac,,"On their way to Cabo San Lucas, the cast and crew of a low-budget film get lost and come upon ""La Sangre De Dios"", a ghost town with a spine-tingling legend about an insane Mexican wrestler. One by one, the cast and crew are snatched, beaten and dragged to a bloody death. The few left alive must figure out how to beat the wrestler at his own deadly game, or die trying.",013131564891,0013131564891,,,,"DVD, horror",,,0.00,,,,,1,96107258,,,,,,,,
Wayne's World,,"The adventures of two amiably aimless metal-head friends, Wayne and Garth. From Wayne's basement, the pair broadcast a talk-show called ""Wayne's World"" on local public access television. The show comes to the attention of a sleazy network executive who wants to produce a big-budget version of ""Wayne's World""—and he also wants Wayne's girlfriend, a rock singer named Cassandra. Wayne and Garth have to battle the executive not only to save their show, but also Cassandra.",032429258557,0032429258557,,,,"DVD, comedy",,,0.00,,,,,1,01256186,,,,,,,,
Soul Surfer,,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",043396380196,0043396380196,,,,"DVD, drama",,,0.00,,,,,1,01190650,,,,,,,,
Poms,,"After moving to a retirement community, loner Martha eventually befriends her fun-loving neighbor, Sheryl, and forms a cheerleading club for young-at-heart seniors, though they face roadblocks along the way.",31398348894,0031398348894,,,,"DVD, comedy",,,0.00,,,,,1,00994042,,,,,,,,
Finding Neverland,,"During a writing slump, playwright J.M. Barrie meets a widow and her four children, all young boys—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan.",032429345097,0032429345097,,,,"DVD, kids-family",,,0.00,,,,,1,00961274,,,,,,,,
Fried Green Tomatoes,,"Amidst her own personality crisis, a southern housewife meets an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in 1920s Whistle Stop, Alabama.",25192508127,0025192508127,,,,"DVD, drama",,,0.00,,,,,1,00928506,,,,,,,,
Adventures in Babysitting,,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",717951003300,0717951003300,,,,"DVD, comedy",,,0.00,,,,,1,00600826,,,,,,,,
Bloodshot,,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",043396548107,0043396548107,,,,"DVD, sci-fi",,,0.00,,,,,1,90606586,,,,,,,,
The Sum of All Fears,,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",097363372240,0097363372240,,,,"DVD, action",,,0.00,,,,,1,90573818,,,,,,,,
Joe Dirt,,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",043396153844,0043396153844,,,,"DVD, comedy",,,0.00,,,,,1,90508282,,,,,,,,
Nights in Rodanthe,,"Adrienne is trying to decide whether to stay in her unhappy marriage or not, and her life changes when Paul, a doctor who is travelling to reconcile with his estranged son, checks into an inn where she is staying.",085391186465,0085391186465,,,,"DVD, drama",,,0.00,,,,,1,90409978,,,,,,,,
