title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Far and Away,,"A young free-spirited Irish woman from an affluent Protestant family spontaneously befriends a street-smart commoner cheated by her family’s hostile land takeovers. They escape to America, ready to take advantage of the 19th century Oklahoma land rush.",,,,,,"VHS, drama",,,0.00,,,,,1,11270650,,,,,,,,
Two Bits,,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.",,,,,,"VHS, drama",,,0.00,,,,,1,11074042,,,,,,,,
Lifeguard,,"Rick is a Los Angeles County lifeguard who is in his thirties. At his 15-year high school reunion, he sees his old girlfriend who is now a divorced mother. After falling in love with her, Rick considers changing his career and lifestyle.",,,,,,"VHS, drama",,,0.00,,,,,1,10123770,,,,,,,,
Invasion of the Body Snatchers,,"Based on Jack Finney's serialized novel, which was published as a book in 1955, Invasion of the Body Snatchers is a classic sci-fi film noir directed by Don Siegel. It follows a small-town doctor in Santa Mira, California, who discovers that alien plant spores are replacing his neighbors with emotionless, identical duplicates while they sleep.",,,,,,"DVD, sci-fi",,,0.00,,,,,1,69598714,,,,,,,,
Star Wars I: The Phantom Menace,,"Obi-Wan Kenobi (Ewan McGregor) is a young apprentice Jedi knight under the tutelage of Qui-Gon Jinn (Liam Neeson) ; Anakin Skywalker (Jake Lloyd), who will later father Luke Skywalker and become known as Darth Vader, is just a 9-year-old boy. When the Trade Federation cuts off all routes to the planet Naboo, Qui-Gon and Obi-Wan are assigned to settle the matter.",,,,,,"DVD, sci-fi",,,0.00,,,,,1,69434874,,,,,,,,
Starship Troopers,,"In the distant future, the Earth is at war with a race of giant alien insects. Little is known about the Bugs except that they are intent on the eradication of all human life. But there was a time before the war... A Mobile Infantry travels to distant alien planets to take the war to the Bugs. They are a ruthless enemy with only one mission: Survival of their species no matter what the cost...",,,,,,"DVD, sci-fi",,,0.00,,,,,1,69336570,,,,,,,,
12 Monkeys,,"Traveling back in time isn't simple, as James Cole (Bruce Willis) learns the hard way. Imprisoned in the 2030s, James is recruited for a mission that will send him back to the 1990s. Once there, he's supposed to gather information about a nascent plague that's about to exterminate the vast majority of the world's population. But, aside from the manic Jeffrey (Brad Pitt), he gets little in the way of cooperation, not least from medical gatekeepers like Dr. Kathryn Railly (Madeleine Stowe).",,,,,,"DVD, sci-fi",,,0.00,,,,,1,69205498,,,,,,,,
"I, Robot",,"In 2035, highly intelligent robots fill public service positions throughout the world, operating under three rules to keep humans safe. Despite his dark history with robotics, Detective Del Spooner (Will Smith) investigates the alleged suicide of U.S. Robotics founder Alfred Lanning (James Cromwell) and believes that a human-like robot (Alan Tudyk) murdered him. With the help of a robot expert (Bridget Moynahan), Spooner discovers a conspiracy that may enslave the human race.",,,,,,"DVD, sci-fi",,,0.00,,,,,1,68845050,,,,,,,,
Lost in Space,,"Fast and furious space adventure in which a dying Earth depends on one all-American family for its salvation. On their way to colonise a new world, the family run into some unexpected problems. Soon, they find themselves lost in space with little more than a psychotic villain and a variety of unwholesome aliens for company.",,,,,,"DVD, sci-fi",,,0.00,,,,,1,68746746,,,,,,,,
Farscape,,American astronaut John Crichton finds himself thrown across the universe when an experimental mission goes bad. Crichton teams up with a group of rebels involved in an intergalactic battle and begins a journey unlike anything he dreamed was possible while trying to find a way back to Earth.,,,,,,"DVD, sci-fi",,,0.00,,,,,1,68681210,,,,,,,,
Terminator 3: Rise of the Machines,,"Now 25, Connor (Nick Stahl) lives with no record of his existence -- no way he can be traced by Skynet. Out of the shadows of the future steps the T-X (Kristanna Loken), Skynet's most sophisticated cyborg killing machine yet. Now Connor's only hope for survival is the Terminator (Arnold Schwarzenegger), his mysterious former assassin. Together, they must triumph over the technologically superior T-X and forestall the looming threat of Judgment Day.",,,,,,"DVD, sci-fi",,,0.00,,,,,1,68484602,,,,,,,,
101 Dalmations,,"101 Dalmatians (1996) is a live-action remake of Disney’s animated classic, following a daring rescue mission when a fur-obsessed fashion designer kidnaps Dalmatian puppies for a lavish coat. Packed with slapstick, charming performances, and adorable canines, it’s highlighted by Glenn Close’s memorable turn as Cruella de Vil. While reviews were mixed, it remains lighthearted family fun and a nostalgic watch for fans of the original.",,,,,,"VHS, kids-family",,,0.00,,,,,1,97315578,,,,,,,,
Muppets Treasure Island,,"Muppet Treasure Island (1996) is a musical comedy adventure where Jim Hawkins embarks on a swashbuckling treasure hunt with Kermit’s Captain Smollett, facing pirates led by the charming yet scheming Long John Silver. Blending Robert Louis Stevenson’s classic tale with the Muppets’ trademark humor, catchy songs, and colorful characters, it’s a lighthearted, family-friendly romp. Critics praise Tim Curry’s performance and the film’s fun, making it a nostalgic treat worth watching.",,,,,,"VHS, kids-family",,,0.00,,,,,1,74443514,,,,,,,,
"Honey, I Blew Up the Kid",,"Honey, I Blew Up the Kid (1992) follows eccentric inventor Wayne Szalinski, whose latest experiment accidentally causes his toddler son to grow to monumental proportions whenever exposed to electricity. As the oversized child heads for Las Vegas, the family scrambles to reverse the process before chaos ensues. While lighter and more juvenile than its predecessor, it offers fun visual effects and harmless family comedy, making it an enjoyable, if modest, sequel.",,,,,,"VHS, kids-family",,,0.00,,,,,1,77843706,,,,,,,,
E.T. The Extra Terrestrial,,"E.T. the Extra-Terrestrial follows a lonely boy, Elliott, who forms a deep bond with a gentle alien stranded on Earth and tries to help him return home while evading government capture. Blending heartfelt drama, childhood wonder, and imaginative sci-fi, Steven Spielberg’s film is praised for its emotional depth, iconic imagery, and John Williams’ unforgettable score, making it a timeless family classic worth watching for all ages.",,,,,,"VHS, kids-family",,,0.00,,,,,1,77155578,,,,,,,,
The Elm-Chanted Forest,,"A painter who can temporarily talk to the creatures of an enchanted forest must help them stop the evil Cactus King, who's building an army of magical living weapons and machines to turn the forest into a wasteland perfect for the cacti.",,,,,,"VHS, kids-family",,,0.00,,,,,1,75156730,,,,,,,,
Mulan,,"Mulan follows a courageous young woman who disguises herself as a man to take her father’s place in the Chinese army, embarking on a journey of honor, self-discovery, and heroism. Combining stunning animation, heartfelt themes, humor, and memorable songs, the film delivers both adventure and emotional depth. Critics praise it as an empowering Disney classic that appeals to all ages, making it a must-watch.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72502522,,,,,,,,
Muppets from Space,,"Muppets from Space follows Gonzo as he searches for his origins and becomes convinced he’s connected to aliens. When he’s kidnapped by a secret government agency, Kermit and the gang set out on a zany rescue mission. Packed with quirky humor, celebrity cameos, and a funky soundtrack, it offers lighthearted fun for Muppet fans, though some critics note a thinner plot and less energy than earlier films.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72469754,,,,,,,,
Free Willy,,"Free Willy (1993) tells the heartfelt story of a troubled 12-year-old boy who bonds with a captive orca at a struggling amusement park and risks everything to help his new friend. Blending themes of friendship, second chances, and compassion for animals, it combines touching performances, a stirring score, and a classic feel-good formula. Praised for its warmth and uplifting message, it remains a beloved family film worth watching.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72436986,,,,,,,,
Hunchback of Notre Dame,,"The Hunchback of Notre Dame (1996) follows Quasimodo, the kind-hearted yet isolated bell ringer of Notre Dame, who longs to explore the world and finds friendship in the fearless Esmeralda. Against the tyranny of Judge Frollo, he must choose between obedience and defending justice. With stunning animation, powerful Alan Menken music, and mature themes of prejudice, acceptance, and love, it’s one of Disney’s most dramatic and emotionally resonant films—highly worth watching.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72305914,,,,,,,,
Heavyweights,,"Heavyweights is a 1995 Disney comedy about kids at a weight-loss summer camp whose fun is derailed when an overzealous fitness guru takes over, turning it into a strict training ground. With help from sympathetic counselors, they plot to reclaim their summer. Though a box office flop, it’s now a cult favorite for its offbeat humor, 90s charm, and Ben Stiller’s over-the-top villain, offering lighthearted fun for fans of quirky family comedies.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72273146,,,,,,,,
Richie Rich,,"Richie Rich follows the world’s wealthiest boy, who has everything money can buy except true friends. When a plot targets his family’s fortune and safety, he must rely on his wits, loyal staff, and newfound pals to set things right. Lighthearted and filled with imaginative gadgets, it’s a kid-centric adventure that offers charm and fun over depth, making it enjoyable family fare for younger audiences.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72207610,,,,,,,,
The Goonies,,"The Goonies follows a tight-knit group of kids in a coastal town who embark on a high-stakes treasure hunt after finding an old pirate map—a quest that could save their homes from foreclosure. Their adventure leads through underground tunnels, elaborate booby traps, and run-ins with a criminal family. Loved for its charm, energy, and camaraderie, it’s a nostalgic, fun ride that blends youthful humor with Spielberg-style adventure.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72174842,,,,,,,,
The Princess Bride,,"The Princess Bride blends romance, adventure, comedy, and fantasy in a storybook tale framed as a grandfather reading to his reluctant grandson. Farmhand Westley embarks on a perilous quest to reunite with his beloved Buttercup, encountering duels, giants, clever banter, and whimsical perils. Celebrated for its charm, wit, and quotable lines, it’s a timeless classic appealing to all ages.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72109306,,,,,,,,
The Black Couldron,,"The Black Cauldron is a dark fantasy adventure from Disney that follows young pig-keeper Taran, who dreams of heroism but is thrust into a perilous quest to stop the fearsome Horned King from using a magical cauldron to raise an undead army. With its atmospheric animation, eerie villain, and absence of songs, it’s an atypical and darker Disney entry. While flawed in pacing and tone, it’s a visually striking cult favorite worth seeing for fantasy fans.",,,,,,"VHS, kids-family",,,0.00,,,,,1,72076538,,,,,,,,
