title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Stargate,,"In modern-day Egypt, professor Daniel Jackson (James Spader) teams up with retired Army Col. Jack O'Neil (Kurt Russell) to unlock the code of an interstellar gateway to an ancient Egypt-like world. They arrive on a planet ruled by the despotic Ra (Jaye Davidson), who holds the key to the Earth travelers' safe return. Now, in order to escape from their intergalactic purgatory, Jackson and O'Neil must convince the planet's people that Ra must be overthrown.",9337369056036,,,,,"DVD, sci-fi",,,0.00,,,,,1,69565946,,,,,,,,
The Fifth Element,,"The Earth is about to be destroyed by a huge ball of fire racing toward the planet. Cornelius, an old monk, knows how to stop the burning sphere with the help of Korben Dallas, a taxi driver and former secret agent and a woman named Leeloo.",043396824096,0043396824096,,,,"DVD, sci-fi",,,0.00,,,,,1,69533178,,,,,,,,
Demolition Man,,"With innocent victims caught in the crossfire in Los Angeles' intensifying war on crime, both cop John Spartan (Sylvester Stallone) and violent thug Simon Phoenix (Wesley Snipes) are sentenced to a state of frozen incarceration known as ""CryoPrison."" When Spartan is finally thawed 36 years later, it's 2032, and Los Angeles is now a pacifist utopia called San Angeles. But with Phoenix again on the loose, Spartan must team up with future cop Lenina (Sandra Bullock) to apprehend the killer.",883929155361,0883929155361,,,,"DVD, sci-fi",,,0.00,,,,,1,69467642,,,,,,,,
Star Wars II: Attack of the Clones,,"Set ten years after the events of ""The Phantom Menace,"" the Republic continues to be mired in strife and chaos. A separatist movement encompassing hundreds of planets and powerful corporate alliances poses new threats to the galaxy that even the Jedi cannot stem. These moves, long planned by an as yet unrevealed and powerful force, lead to the beginning of the Clone Wars -- and the beginning of the end of the Republic.",786936866551,0786936866551,,,,"DVD, sci-fi",,,0.00,,,,,1,69402106,,,,,,,,
Star Wars III: Revenge of the Sith,,"It has been three years since the Clone Wars began. Jedi Master Obi-Wan Kenobi (Ewan McGregor) and Jedi Knight Anakin Skywalker (Hayden Christensen) rescue Chancellor Palpatine (Ian McDiarmid) from General Grievous, the commander of the droid armies, but Grievous escapes. Suspicions are raised within the Jedi Council concerning Chancellor Palpatine, with whom Anakin has formed a bond. Asked to spy on the chancellor, and full of bitterness toward the Jedi Council, Anakin embraces the Dark Side.",786936866599,0786936866599,,,,"DVD, sci-fi",,,0.00,,,,,1,69369338,,,,,,,,
Mission to Mars,,"The first manned mission to Mars in 2020 ends in disaster when three of the crew are seemingly killed and the fourth, Luke Graham (Don Cheadle), is stranded with no way to contact Earth. Jim McConnell (Gary Sinise), Woody Blake (Tim Robbins), Phil Ohlmyer (Jerry O'Connell) and Terri Fisher (Connie Nielsen) are sent on a rescue mission to find any survivors and determine what happened. The team uncovers startling evidence that Mars may not be a dead planet after all.",717951008398,0717951008398,,,,"DVD, sci-fi",,,0.00,,,,,1,69303802,,,,,,,,
Donnie Darko,,"During the presidential election of 1988, a teenager named Donnie Darko sleepwalks out of his house one night and sees a giant, demonic-looking rabbit named Frank, who tells him the world will end in 28 days. When Donnie returns home, he finds that a jet engine has crashed into his bedroom. Is Donnie living in a parallel universe, is he suffering from mental illness - or will the world really end?",760137109693,0760137109693,,,,"DVD, sci-fi",,,0.00,,,,,1,68943354,,,,,,,,
Dune (1984),,"In the year 10191, a spice called mélange is the most valuable substance known in the universe, and its only source is the desert planet Arrakis. A royal decree awards Arrakis to Duke Leto Atreides and ousts his bitter enemies, the Harkonnens. However, when the Harkonnens violently seize back their fiefdom, it is up to Paul, Leto's son, to lead the Fremen, the natives of Arrakis, in a battle for control of the planet and its spice. Based on Frank Herbert's epic novel.",25192018428,0025192018428,,,,"DVD, sci-fi",,,0.00,,,,,1,68910586,,,,,,,,
The Terminator,,"Disguised as a human, a cyborg assassin known as a Terminator (Arnold Schwarzenegger) travels from 2029 to 1984 to kill Sarah Connor (Linda Hamilton). Sent to protect Sarah is Kyle Reese (Michael Biehn), who divulges the coming of Skynet, an artificial intelligence system that will spark a nuclear holocaust. Sarah is targeted because Skynet knows that her unborn son will lead the fight against them. With the virtually unstoppable Terminator in hot pursuit, she and Kyle attempt to escape.",883904330929,0883904330929,,,,"DVD, sci-fi",,,0.00,,,,,1,68648442,,,,,,,,
Terminator 2: Judgement Day,,"In this sequel set eleven years after ""The Terminator,"" young John Connor (Edward Furlong), the key to civilization's victory over a future robot uprising, is the target of the shape-shifting T-1000 (Robert Patrick), a Terminator sent from the future to kill him. Another Terminator, the revamped T-800 (Arnold Schwarzenegger), has been sent back to protect the boy. As John and his mother (Linda Hamilton) go on the run with the T-800, the boy forms an unexpected bond with the robot.",012236103820,0012236103820,,,,"DVD, sci-fi",,,0.00,,,,,1,68517370,,,,,,,,
