title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
The Night and the Moment,,"The Night and the Moment is a 1995 erotic drama. A writer (Dafoe) is invited to the house of a noblewoman (Olin) who adores free-thinkers. He attempts to seduce her but she insists that he tell her of his past love exploits. While doing so, he takes her through his time in prison where he was unknowingly incarcerated in the cell beside hers.",,,,,,"VHS, drama",,,0.00,,,,,1,75782906,,,,,,,,
American Heart,,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.",,,,,,"VHS, drama",,,0.00,,,,,1,75750138,,,,,,,,
Short Time,,"As a result of a misdiagnosis, Detective Burt Simpson is told he has just weeks to live. He gains a new respect for his life and loved ones but learns that in order for his wife, Carolyn, and son, Dougie, to collect any insurance money, he must be killed in the line of duty. He then becomes the most reckless man on the police force, volunteering for dangerous assignments over the objections of his by-the-book partner.",,,,,,"VHS, action",,,0.00,,,,,1,75717370,,,,,,,,
Still Breathing,,"Two lost souls: she a con-artist in L.A.; he a puppeteer in San Antonio have the same dream linking each with the other. He travels to L.A. to find this woman he has become obsessed with. She resists, afraid of his kooky ideas until she travels with him to San Antonio and meets his wise grandmother. Story of two disparate people linked by ""fate"" gets increasingly interesting as it rolls along.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,75684602,,,,,,,,
Blue Ice,,An ex-British spy (Michael Caine) helps a U.S. diplomat's wife (Sean Young) and blows the lid off a deadly government cover-up.,,,,,,"VHS, thriller",,,0.00,,,,,1,69549050,,,,,,,,
Skeleton Coast,,"A retired Army colonel attempts to rescue his imprisoned son in this action packed thriller. To save his CIA operative son from terrorists, Col. Smith (Ernest Borgnine) and a group of mercenaries head to war-torn Angola's Skeleton Coast, where they must infiltrate an armed compound run by a sadistic East German officer before Smith's son is tortured to death. Robert Vaughn, Oliver Reed and Herbert Lom costar.",,,,,,"VHS, action",,,0.00,,,,,1,69516282,,,,,,,,
Arachnophobia,,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",,,,,,"VHS, horror",,,0.00,,,,,1,69417978,,,,,,,,
The Bone Collector,,"Lincoln Rhyme was the department's top homicide detective and leading expert in criminal forensics until an injury left him paralyzed, depressed, and incapable of working. But when a gruesome murder in Manhattan leaves detectives baffled, they call on Rhyme to help solve the mystery. Amelia Donaghy, a rookie cop whose quick thinking preserved a gruesome murder scene, is enlisted by Rhyme to be his on-the-scene forensics expert. With Amelia reluctantly acting as Rhyme's able-bodied go-between, the pair piece together cryptic clues the killer leaves behind at the scene of the crime, hoping to catch the grisly serial killer.",,,,,,"VHS, thriller",,,0.00,,,,,1,69352442,,,,,,,,
Any Given Sunday,,A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the aging coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove herself in a male dominated world.,,,,,,"VHS, drama",,,0.00,,,,,1,69319674,,,,,,,,
Rising Sun,,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Connor and Web Smith are called in to investigate. Although Connor has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",,,,,,"VHS, thriller",,,0.00,,,,,1,69286906,,,,,,,,
Roxanne,,"In this modern take on Edmond Rostand's classic play ""Cyrano de Bergerac,"" C. D. Bales is the witty, intelligent, and brave fire chief of a small Pacific Northwest town who, due to the size of his enormous nose, declines to pursue the girl of his dreams, lovely Roxanne Kowalski. Instead, when his shy underling Chris McConnell becomes smitten with Roxanne, C.D. feeds the handsome young man the words of love to win her heart.",,,,,,"VHS, comedy",,,0.00,,,,,1,69254138,,,,,,,,
No Way Out,,,,,,,,"VHS, thriller",,,0.00,,,,,1,69221370,,,,,,,,
Nick of Time,,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,,,,,,"VHS, thriller",,,0.00,,,,,1,69123066,,,,,,,,
Ruthless People,,"Sam Stone hates his wife Barbara so much that he wants her dead. He's ecstatic when she's taken by a duo of kidnappers who want $500,000 ransom in exchange for her life. Fully intending to ignore every one of the kidnappers' demands in the hopes that they do him a favor and murder her for him, the two confused kidnappers have to figure out how they're going get their money, and what they're going to do with the overbearing Barbara.",,,,,,"VHS, comedy",,,0.00,,,,,1,69090298,,,,,,,,
Rough Air,,,,,,,,"VHS, action",,,0.00,,,,,1,69057530,,,,,,,,
Arachnid,,"Mercer's brother, an amateur pilot, crashes on an island and is killed by a giant spider. A year later, when Mercer goes in search of him, she discovers a breed of poisonous arachnids ready to attack.",,,,,,"VHS, sci-fi",,,0.00,,,,,1,69024762,,,,,,,,
Nightfall,,,,,,,,"VHS, sci-fi",,,0.00,,,,,1,68991994,,,,,,,,
Maryam,,An Iranian-born teenager living in suburban New Jersey thinks of herself as simply an American until anti-Iranian sentiment erupts in her community after American hostages are held in Iran.,,,,,,"VHS, drama",,,0.00,,,,,1,68959226,,,,,,,,
Night of the Cyclone,,"A big city police lieutenant travels to the tropics to find his daughter, who he finds involved with a very suspicious artist.",,,,,,"VHS, action",,,0.00,,,,,1,68926458,,,,,,,,
Rubberface,,"A teen-age girl conceals her insecurity behind a barrage of jokes — until she meets an aspiring comedian who asks for her help with his new act. Janet is an over-weight girl who has a knack for making the other children in school laugh... by making fun of her own weight. In seeing the other kids' reactions, she feels that she might have what it takes to be a comedian. She visits the local comedy club where she finds Tony Moroni who is a struggling comedian whose jokes are less than funny. Together Tony helps Janet find self-esteem and Janet helps Tony with his material.",,,,,,"VHS, comedy",,,0.00,,,,,1,68893690,,,,,,,,
High and Low,,,,,,,,"DVD, thriller",,,0.00,,,,,1,50561274,,,,,,,,
Red Beard,,,,,,,,"DVD, drama",,,0.00,,,,,1,50430202,,,,,,,,
Wild Strawberries,,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",,,,,,"DVD, drama",,,0.00,,,,,1,50397434,,,,,,,,
Smiles of a Summer Night,,"Early in the 20th century, middle-aged lawyer Fredrik Egerman and his young wife, Anne, have still not consummated their marriage, while Fredrik's son finds himself increasingly attracted to his new stepmother. To make matters worse, Fredrik's old flame Desiree makes a public bet that she can seduce him at a romantic weekend retreat where four couples convene, swapping partners and pairing off in unexpected ways.",,,,,,"DVD, comedy",,,0.00,,,,,1,50364666,,,,,,,,
My Man Godfry,,"My Man Godfrey is a 1936 screwball comedy film in which a wealthy, scatterbrained young woman hires a homeless man as her family's butler, unaware that he is far more refined and worldly than he lets on.",,,,,,"DVD, comedy",,,0.00,,,,,1,50299130,,,,,,,,
Stray Dog,,,,,,,,"DVD, drama",,,0.00,,,,,1,49873146,,,,,,,,
Unfaithfully Yours,,"A composer—who suspects his wife of cheating—plots to kill her and frame it on her lover, but things don't turn out as planned.",,,,,,"DVD, comedy",,,0.00,,,,,1,49807610,,,,,,,,
Something Wild,,"A young rape victim tries desperately to pick up the pieces of her life, only to find herself at the mercy of a would-be rescuer.",,,,,,"DVD, drama",,,0.00,,,,,1,49611002,,,,,,,,
Chungking Express,,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",,,,,,"DVD, drama",,,0.00,,,,,1,49545466,,,,,,,,
Miss Julie,,,,,,,,"DVD, drama",,,0.00,,,,,1,49479930,,,,,,,,
Mon Oncle Antoine,,"Set in cold rural Quebec at Christmas time, we follow the coming of age of a young boy and the life of his family which owns the town's general store and undertaking business.",,,,,,"DVD, drama",,,0.00,,,,,1,49414394,,,,,,,,
Fanfan la Tulipe,,Fanfan la Tulipe is a 1952 French swashbuckling comedy adventure film starring Gérard Philipe as a charming young rogue who joins the army to escape a forced marriage and finds himself caught up in romance and heroics.,,,,,,"DVD, comedy",,,0.00,,,,,1,49250554,,,,,,,,
Solo Con Tu Pareja,,"Tomás Tomás is a young yuppie playboy with a string of discarded girlfriends. But when Silvia, the victim of one of his adventures, tries to get revenge by typing ""positive"" on his AIDS test, Tomás experiences for the first time the realities of love and death.",,,,,,"DVD, romantic-comedy",,,0.00,,,,,1,49185018,,,,,,,,
Variety Lights,,"In Italy, Checco Dal Monte manages a troupe of traveling performers with plenty of heart but minimal talent. At a small town engagement, he encounters the starry-eyed, gorgeous Lily Antonelli, and hires her as a dancer on the show. Vivacious Lily quickly sells out crowds and earns the resentment of Checco's mistress, Melina Amour, but the fledgling performer has far bigger ambitions and soon sets her sights on a higher-profile role.",,,,,,"DVD, comedy",,,0.00,,,,,1,49053946,,,,,,,,
I Vitelloni,,"Five young men dream of success as they drift lazily through life in a small Italian village. Fausto, the group's leader, is a womanizer; Riccardo craves fame; Alberto is a hopeless dreamer; Moraldo fantasizes about life in the city; and Leopoldo is an aspiring playwright. As Fausto chases a string of women, to the horror of his pregnant wife, the other four blunder their way from one uneventful experience to the next.",,,,,,"DVD, comedy",,,0.00,,,,,1,48988410,,,,,,,,
Summertime,,,,,,,,"DVD, drama",,,0.00,,,,,1,48693498,,,,,,,,
Cria Cuervos,,"Ana, an eight-year-old girl living in Madrid with her grandmother and two sisters, mourns the death of her mother.",,,,,,"DVD, drama",,,0.00,,,,,1,48627962,,,,,,,,
Renaissance Man,,"An advertising man is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job: teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",,,,,,"VHS, comedy",,,0.00,,,,,1,37600762,,,,,,,,
Return to the Blue Lagoon,,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",,,,,,"VHS, drama",,,0.00,,,,,1,37567994,,,,,,,,
Cold Comfort,,"Dolores has everthing she wants for her birthday: a party, 18 glowing candles, and Stephen, the handsome stranger who's more than a guest. He's a prisoner. COLD COMFORT bristles with the suspense, passion and danger of three people caught up in a madman's game.",,,,,,"VHS, thriller",,,0.00,,,,,1,37535226,,,,,,,,
Chain of Command,,,,,,,,"VHS, action",,,0.00,,,,,1,37436922,,,,,,,,
Wyatt Earp,,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs.",,,,,,"VHS, action",,,0.00,,,,,1,37273082,,,,,,,,
