Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
dark-city-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Dark City (Standard Edition) [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92042490,,,,sci-fi
deep-blue-sea-standard-edition-4k-ultra-hd-4k-floor-sale-horror,Deep Blue Sea (Standard Edition) [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,92009722,,,,horror
evil-dead-rise-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Evil Dead Rise [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91911418,,,,horror
friday-the-13th-4k-ultra-hd-4k-floor-sale-horror,Friday The 13th [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91845882,,,,horror
in-the-mouth-of-madness-4k-ultra-hd-4k-floor-sale-horror,In The Mouth Of Madness [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91813114,,,,horror
an-american-werewolf-in-london-uhd-standard-edition-4k-ultra-hd-4k-floor-sale-horror,An American Werewolf In London [UHD Standard Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91747578,,,,horror
deep-blue-sea-limited-edition-blu-ray-bluray-floor-sale-sci-fi,Deep Blue Sea [Limited Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,91714810,,,,sci-fi
dune-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Dune [Standard Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,91682042,,,,sci-fi
jason-x-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Jason X [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91649274,,,,horror
mute-witness-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Mute Witness [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91452666,,,,horror
12-monkeys-uhd-4k-ultra-hd-4k-floor-sale-sci-fi,12 Monkeys UHD [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,91419898,,,,sci-fi
giallo-essentials-yellow-edition-standard-edition-blu-ray-bluray-floor-sale-horror,Giallo Essentials [Yellow Edition] Standard Edition [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,98.00,91354362,,,,horror
teenage-mutant-ninja-turtles-trilogy-limited-edition-4k-ultra-hd-4k-floor-sale-action,Teenage Mutant Ninja Turtles Trilogy [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,98.00,91321594,,,,action
gamera-the-heisei-era-blu-ray-bluray-floor-sale-sci-fi,Gamera: The Heisei Era [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,98.00,91124986,,,,sci-fi
jackie-chans-breakout-hits-limited-edition-4k-ultra-hd-4k-floor-sale-action,Jackie Chan's Breakout Hits [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,218.00,91059450,,,,action
mom-can-i-keep-him-vhs-rental-kids-family,"Mom, Can I Keep Him?",,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,69408762,,,,kids-family
space-rangers-chronicles-2-vhs-rental-sci-fi,Space Rangers Chronicles 2,,VHS,Media > Videos,"Rental, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,55444730,,,,sci-fi
