call_number,barcode_status,content_status,message
39885306,updated,updated,barcode: ok | content: changed: poster
67871738,updated,updated,barcode: ok | content: changed: poster
03619066,updated,updated,barcode: ok | content: changed: poster
42770938,updated,updated,barcode: ok | content: changed: poster
59706362,updated,updated,barcode: ok | content: changed: poster
84020218,updated,updated,barcode: ok | content: changed: poster
64595450,updated,updated,barcode: ok | content: changed: poster
96140026,updated,updated,barcode: ok | content: changed: poster
38993146,updated,updated,barcode: ok | content: changed: poster
41123066,updated,updated,barcode: ok | content: changed: poster
03913978,updated,updated,barcode: ok | content: changed: poster
95220474,updated,updated,barcode: ok | content: changed: poster
96238330,updated,updated,barcode: ok | content: changed: poster
95613690,updated,updated,barcode: ok | content: changed: poster
64464378,updated,updated,barcode: ok | content: changed: poster
02996474,updated,updated,barcode: ok | content: changed: poster
42467578,updated,updated,barcode: ok | content: changed: poster
35989498,updated,updated,barcode: ok | content: changed: poster
58959354,updated,updated,barcode: ok | content: changed: poster
42508794,updated,updated,barcode: ok | content: changed: poster
70493178,updated,updated,barcode: ok | content: changed: poster
76614650,updated,updated,barcode: ok | content: changed: poster
39459322,updated,updated,barcode: ok | content: changed: poster
96008954,updated,updated,barcode: ok | content: changed: poster
02832634,updated,updated,barcode: ok | content: changed: poster
70820858,updated,updated,barcode: ok | content: changed: poster
02963706,updated,updated,barcode: ok | content: changed: poster
67904506,updated,updated,barcode: ok | content: changed: poster
35923962,updated,updated,barcode: ok | content: changed: poster
42598650,updated,updated,barcode: ok | content: changed: poster
41918970,updated,updated,barcode: ok | content: changed: poster
78515194,updated,updated,barcode: ok | content: changed: poster
70525946,updated,updated,barcode: ok | content: changed: poster
42237178,updated,updated,barcode: ok | content: changed: poster
02406650,updated,updated,barcode: ok | content: changed: poster
30973946,updated,updated,barcode: ok | content: changed: poster
30615546,updated,updated,barcode: ok | content: changed: poster
64759290,updated,updated,barcode: ok | content: changed: poster
41090298,updated,updated,barcode: ok | content: changed: poster
42312186,updated,updated,barcode: ok | content: changed: poster
02341114,updated,updated,barcode: ok | content: changed: poster
03520762,updated,updated,barcode: ok | content: changed: poster
70755322,updated,updated,barcode: ok | content: changed: poster
31170554,updated,updated,barcode: ok | content: changed: poster
59614714,updated,updated,barcode: ok | content: changed: poster
39025914,updated,updated,barcode: ok | content: changed: poster
30351354,updated,updated,barcode: ok | content: changed: poster
86632954,updated,updated,barcode: ok | content: changed: poster
29695994,updated,updated,barcode: ok | content: changed: poster
95253242,updated,updated,barcode: ok | content: changed: poster
41843962,updated,updated,barcode: ok | content: changed: poster
86764026,updated,updated,barcode: ok | content: changed: poster
03848442,updated,updated,barcode: ok | content: changed: poster
03258618,updated,updated,barcode: ok | content: changed: poster
39426554,updated,updated,barcode: ok | content: changed: poster
59418106,updated,updated,barcode: ok | content: changed: poster
64562682,updated,updated,barcode: ok | content: changed: poster
96205562,updated,updated,barcode: ok | content: changed: poster
42533114,updated,updated,barcode: ok | content: changed: poster
86600186,updated,updated,barcode: ok | content: changed: poster
26648570,updated,updated,barcode: ok | content: changed: poster
48466938,updated,updated,barcode: ok | content: changed: poster
64955898,updated,updated,barcode: ok | content: changed: poster
41221370,updated,updated,barcode: ok | content: changed: poster
31500282,updated,updated,barcode: ok | content: changed: poster
95843066,updated,updated,barcode: ok | content: changed: poster
40018938,updated,updated,barcode: ok | content: changed: poster
03291386,updated,updated,barcode: ok | content: changed: poster
70427642,updated,updated,barcode: ok | content: changed: poster
59673594,updated,updated,barcode: ok | content: changed: poster
31533050,updated,updated,barcode: ok | content: changed: poster
41319674,updated,updated,barcode: ok | content: changed: poster
31467514,updated,updated,barcode: ok | content: changed: poster
39691258,updated,updated,barcode: ok | content: changed: poster
03651834,updated,updated,barcode: ok | content: changed: poster
30681082,updated,updated,barcode: ok | content: changed: poster
02603258,updated,updated,barcode: ok | content: changed: poster
59575290,updated,updated,barcode: ok | content: changed: poster
39164410,updated,updated,barcode: ok | content: changed: poster
39983610,updated,updated,barcode: ok | content: changed: poster
42541562,updated,updated,barcode: ok | content: changed: poster
81791994,updated,updated,barcode: ok | content: changed: poster
41155834,updated,updated,barcode: ok | content: changed: poster
67740666,updated,updated,barcode: ok | content: changed: poster
39819770,updated,updated,barcode: ok | content: changed: poster
86731258,updated,updated,barcode: ok | content: changed: poster
65218042,updated,updated,barcode: ok | content: changed: poster
59640826,updated,updated,barcode: ok | content: changed: poster
15747066,updated,updated,barcode: ok | content: changed: poster
39557626,updated,updated,barcode: ok | content: changed: poster
29728762,updated,updated,barcode: ok | content: changed: poster
45939962,updated,updated,barcode: ok | content: changed: poster
15615994,updated,updated,barcode: ok | content: changed: poster
65119738,updated,updated,barcode: ok | content: changed: poster
30121978,updated,updated,barcode: ok | content: changed: poster
42302714,updated,updated,barcode: ok | content: changed: poster
95417082,updated,updated,barcode: ok | content: changed: poster
42344954,updated,updated,barcode: ok | content: changed: poster
00895738,updated,updated,barcode: ok | content: changed: poster
46071034,updated,updated,barcode: ok | content: changed: poster
31041530,updated,updated,barcode: ok | content: changed: poster
39492090,updated,updated,barcode: ok | content: changed: poster
38967802,updated,updated,barcode: ok | content: changed: poster
42182650,updated,updated,barcode: ok | content: changed: poster
15583226,updated,updated,barcode: ok | content: changed: poster
31434746,updated,updated,barcode: ok | content: changed: poster
31006714,updated,updated,barcode: ok | content: changed: poster
02537722,updated,updated,barcode: ok | content: changed: poster
02570490,updated,updated,barcode: ok | content: changed: poster
31565818,updated,updated,barcode: ok | content: changed: poster
03750138,updated,updated,barcode: ok | content: changed: poster
02799866,updated,updated,barcode: ok | content: changed: poster
02308346,updated,updated,barcode: ok | content: changed: poster
03225850,updated,updated,barcode: ok | content: changed: poster
40347642,updated,updated,barcode: ok | content: changed: poster
40117242,updated,updated,barcode: ok | content: changed: poster
70460410,updated,updated,barcode: ok | content: changed: poster
33728506,updated,updated,barcode: ok | content: changed: poster
38283258,updated,updated,barcode: ok | content: changed: poster
31696890,updated,updated,barcode: ok | content: changed: poster
31203322,updated,updated,barcode: ok | content: changed: poster
42803706,updated,updated,barcode: ok | content: changed: poster
03127546,updated,updated,barcode: ok | content: changed: poster
03422458,updated,updated,barcode: ok | content: changed: poster
29827066,updated,updated,barcode: ok | content: changed: poster
03094778,updated,updated,barcode: ok | content: changed: poster
40216570,updated,updated,barcode: ok | content: changed: poster
29761530,updated,updated,barcode: ok | content: changed: poster
31072250,updated,updated,barcode: ok | content: changed: poster
69274618,updated,updated,barcode: ok | content: changed: poster
02668794,updated,updated,barcode: ok | content: changed: poster
45677818,updated,updated,barcode: ok | content: changed: poster
87362554,updated,updated,barcode: ok | content: changed: poster
78547962,updated,updated,barcode: ok | content: changed: poster
31105018,updated,updated,barcode: ok | content: changed: poster
42639866,updated,updated,barcode: ok | content: changed: poster
96074490,updated,updated,barcode: ok | content: changed: poster
95318778,updated,updated,barcode: ok | content: changed: poster
31236090,updated,updated,barcode: ok | content: changed: poster
39091450,updated,updated,barcode: ok | content: changed: poster
