Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
playing-god-rental-thriller,Playing God,,Little Movie Store,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,92094202,,,,false,,,,,,,,,,lb,,,active
hoodlum-rental-drama,Hoodlum,,Little Movie Store,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,92061434,,,,false,,,,,,,,,,lb,,,active
the-karate-kid-part-iii-rental-kids-family,The Karate Kid Part III,,Little Movie Store,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,92028666,,,,false,,,,,,,,,,lb,,,active
dolores-claiborn-rental-drama,Dolores Claiborn,,Little Movie Store,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,91963130,,,,false,,,,,,,,,,lb,,,active
the-animal-rental-comedy,The Animal,,Little Movie Store,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,91930362,,,,false,,,,,,,,,,lb,,,active
overboard-rental-romantic-comedy,Overboard,,Little Movie Store,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,91897594,,,,false,,,,,,,,,,lb,,,active
dragnet-rental-comedy,Dragnet,,Little Movie Store,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,91864826,,,,false,,,,,,,,,,lb,,,active
the-lost-capone-vhs-rental-drama,The Lost Capone,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,81805050,,,,false,,,,,,,,,,lb,,,active
the-man-who-shot-libery-valance-vhs-rental-drama,The Man Who Shot Libery Valance,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,81575674,,,,false,,,,,,,,,,lb,,,active
silent-trigger-vhs-rental-action,Silent Trigger,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,81542906,,,,false,,,,,,,,,,lb,,,active
