call_number,barcode_status,content_status,message
51438074,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
29978618,error,error,"TimeoutError: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
01801466,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
39950842,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
30011386,error,error,item page did not load
62885370,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
19113466,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
79604730,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
91598330,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
03891450,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
50684410,error,error,"TimeoutError: Locator.fill: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""#search"")
    - locator resolved to <input value="""" class="""" disabled id=""search"" tabindex=""0"" type=""search"" name=""search"" maxlength=""5000"" autocomplete=""off"" placeholder=""Start Searching...""/>
    - fill(""call:50684410"")
  - attempting fill action
    2 × waiting for element to be visible, enabled and editable
      - element is not enabled
    - retrying fill action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and editable
      - element is not enabled
    - retrying fill action
      - waiting 100ms
    - waiting for element to be visible, enabled and editable
    - element is not enabled
  - retrying fill action
    - waiting 500ms
    - waiting for element to be visible, enabled and editable
"
45353978,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
67570682,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
03062010,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
41043194,error,error,item page did not load
42934778,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
00600826,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
96194298,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
39222522,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
45842682,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
17567738,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
67504378,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
42631418,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
17442298,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
96576762,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
31389178,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
30220282,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
51769850,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
67838970,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
16852474,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
65086970,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
28740346,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
64656122,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
27371002,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
77804538,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
24163066,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
16623098,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
00140794,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
94404346,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
51995130,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
45972730,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
19927034,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
62655994,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
00851194,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
85912058,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
32044538,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
38803962,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
41436410,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
86174202,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
86665722,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
17853434,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
03487994,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
65573626,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
83270394,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
41168122,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
04642810,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
17600506,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
30109690,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
82763258,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
52130298,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
39295482,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
62492154,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
03924218,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
17469434,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
52047098,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
97527034,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
91041274,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
26846714,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
31584250,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
93887226,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
31551482,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
48791802,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
64235002,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
64136698,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
13020154,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
49875962,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
67707898,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
82664954,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
82599418,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
39247354,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
73403386,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
90606586,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
18916858,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
91368954,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
62459386,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
70853626,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
12069882,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
36816634,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
52290042,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
85470970,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
31664122,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
42434810,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
23442170,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
40977658,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
02578426,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
39920634,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
32039418,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
30044154,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
01768698,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
93788922,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
93690618,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
05487610,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
40215546,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
78263290,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
78132218,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
20558586,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
95893754,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
52093434,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
94600954,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
31453178,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
91029242,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
46038266,skipped,updated,barcode: barcode already matches call_number | content: changed: poster
78659322,skipped,error,barcode: barcode already matches call_number | content: Edit form did not load
54378234,skipped,updated,barcode: barcode already matches call_number | content: changed: poster
94469882,skipped,updated,barcode: barcode already matches call_number | content: changed: poster
30975994,error,error,no item found for this call number
42476026,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
41075962,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
67012858,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
51457274,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
39787002,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
06145786,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
03987450,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
70591482,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
40584442,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
69467642,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
64492282,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
94916602,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
64590586,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
71626490,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
96019706,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
05490426,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
90975738,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
49676538,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
66563066,error,error,"TimeoutError: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
68910586,error,error,"Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.libib.com/library
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
41698554,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
90996474,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
92127482,error,error,"Error: Page.goto: Navigation to ""https://www.libib.com/library"" is interrupted by another navigation to ""https://www.libib.com/library""
Call log:
  - navigating to ""https://www.libib.com/library"", waiting until ""load""
"
