title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Beverly Hills Chihuahua 2,,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",786936808605,,,,,"DVD, kids-family",,,0.00,,,,,1,52047098,,,,,,,,
The Lego Movie,,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",883929387526,0883929387526,,,,"DVD, kids-family",,,0.00,,,,,1,52014330,,,,,,,,
Hoot,,"A young man moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.",794043103599,0794043103599,,,,"DVD, kids-family",,,0.00,,,,,1,51817722,,,,,,,,
The Adventures of Milo and Otis,,"When Milo the cat and Otis the dog are separated, they each set off on an adventurous and often perilous quest across mountains, plains, and snow-covered lands to reunite with one another.",043396501492,0043396501492,,,,"DVD, kids-family",,,0.00,,,,,1,51588346,,,,,,,,
Curious George,,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",025192615924,0025192615924,,,,"DVD, kids-family",,,0.00,,,,,1,51457274,,,,,,,,
The Black Dahlia,,"In 1940s Los Angeles, two former boxers-turned-cops must grapple with corruption, narcissism, stag films and family madness as they pursue the killer of an aspiring young actress.",025192918025,0025192918025,,,,"DVD, thriller",,,0.00,,,,,1,51358970,,,,,,,,
Laser Mission,,"A CIA agent is sent to get Professor Braun before the KGB can seize him as the Prof's knowledge, together with a recently stolen diamond, could be used to make a laser cannon.",644827735723,0644827735723,,,,"DVD, thriller",,,0.00,,,,,1,47951098,,,,,,,,
Twisted,,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",097360512540,0097360512540,,,,"DVD, thriller",,,0.00,,,,,1,47918330,,,,,,,,
The Shallows,,"While surfing on a secluded beach, Nancy finds herself in the feeding grounds of a great white shark. Though stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of her ingenuity, resourcefulness, and fortitude.",043396470859,0043396470859,,,,"DVD, thriller",,,0.00,,,,,1,47885562,,,,,,,,
The Ghost Writer,,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,025192067501,0025192067501,,,,"DVD, thriller",,,0.00,,,,,1,47787258,,,,,,,,
I am Wrath,,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,031398247203,0031398247203,,,,"DVD, action",,,0.00,,,,,1,41889018,,,,,,,,
Passengers,,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",043396471078,0043396471078,,,,"DVD, sci-fi",,,0.00,,,,,1,41856250,,,,,,,,
The Watch,,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood – and the world – from total extermination.",024543814429,0024543814429,,,,"DVD, comedy",,,0.00,,,,,1,41626874,,,,,,,,
Unstoppable,,"When a massive, unmanned locomotive roars out of control, the threat is more ominous than just a derailment. The train is laden with toxic chemicals, and an accident would decimate human life and cause an environmental disaster. The only hope of bringing the train to a safe stop is in the hands of veteran engineer Frank Barnes, and young conductor Will Colson, who must risk their lives to save those in the runaway's path. Inspired by true events.",024543716600,0024543716600,,,,"DVD, action",,,0.00,,,,,1,41397498,,,,,,,,
16 Blocks,,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",012569810280,,,,,"DVD, action",,,0.00,,,,,1,41200890,,,,,,,,
Batman v Superman: Dawn of Justice,,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",883929447404,,,,,"DVD, action",,,0.00,,,,,1,41168122,,,,,,,,
The Shawshank Redemption,,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",031398166412,0031398166412,,,,"DVD, drama",,,0.00,,,,,1,80317946,,,,,,,,
Flags of Our Fathers,,"There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen - John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes - who fought in the battle to take Iwo Jima from the Japanese.",097361235042,0097361235042,,,,"DVD, drama",,,0.00,,,,,1,80285178,,,,,,,,
