call_number,barcode_status,content_status,message
62852602,updated,updated,barcode: ok | content: changed: poster
41712378,updated,updated,barcode: ok | content: changed: poster
80350714,updated,updated,barcode: ok | content: changed: poster
18444538,updated,updated,barcode: ok | content: changed: poster
17666042,updated,updated,barcode: ok | content: changed: poster
18575610,updated,updated,barcode: ok | content: changed: poster
19468282,updated,updated,barcode: ok | content: changed: poster
06877434,updated,updated,barcode: ok | content: changed: poster
05520378,updated,updated,barcode: ok | content: changed: poster
91181050,updated,updated,barcode: ok | content: changed: poster
07598330,updated,updated,barcode: ok | content: changed: poster
97559802,updated,updated,barcode: ok | content: changed: poster
47754490,updated,updated,barcode: ok | content: changed: poster
07060474,updated,updated,barcode: ok | content: changed: poster
44006138,updated,updated,barcode: ok | content: changed: poster
97363194,updated,updated,barcode: ok | content: changed: poster
07368954,updated,updated,barcode: ok | content: changed: poster
83303162,updated,updated,barcode: ok | content: changed: poster
82909946,updated,updated,barcode: ok | content: changed: poster
51752186,updated,updated,barcode: ok | content: changed: poster
79826426,updated,updated,barcode: ok | content: changed: poster
18739450,updated,updated,barcode: ok | content: changed: poster
91410426,updated,updated,barcode: ok | content: changed: poster
18477306,updated,updated,barcode: ok | content: changed: poster
41745146,updated,updated,barcode: ok | content: changed: poster
05356538,updated,updated,barcode: ok | content: changed: poster
71823098,updated,updated,barcode: ok | content: changed: poster
19173370,updated,updated,barcode: ok | content: changed: poster
07027706,updated,updated,barcode: ok | content: changed: poster
95954170,updated,updated,barcode: ok | content: changed: poster
07663866,updated,updated,barcode: ok | content: changed: poster
72216314,updated,updated,barcode: ok | content: changed: poster
93854458,updated,updated,barcode: ok | content: changed: poster
19795962,updated,updated,barcode: ok | content: changed: poster
06765562,updated,updated,barcode: ok | content: changed: poster
62393850,updated,updated,barcode: ok | content: changed: poster
96183546,updated,updated,barcode: ok | content: changed: poster
51948794,updated,updated,barcode: ok | content: changed: poster
47852794,updated,updated,barcode: ok | content: changed: poster
62426618,updated,updated,barcode: ok | content: changed: poster
51883258,updated,updated,barcode: ok | content: changed: poster
79695354,updated,updated,barcode: ok | content: changed: poster
18411770,updated,updated,barcode: ok | content: changed: poster
19238906,updated,updated,barcode: ok | content: changed: poster
07008506,updated,updated,barcode: ok | content: changed: poster
42052858,updated,updated,barcode: ok | content: changed: poster
41921786,updated,updated,barcode: ok | content: changed: poster
91017210,updated,updated,barcode: ok | content: changed: poster
79498746,updated,updated,barcode: ok | content: changed: poster
79367674,updated,updated,barcode: ok | content: changed: poster
72380154,updated,updated,barcode: ok | content: changed: poster
83860218,updated,updated,barcode: ok | content: changed: poster
18936058,updated,updated,barcode: ok | content: changed: poster
06942970,updated,updated,barcode: ok | content: changed: poster
47820026,updated,updated,barcode: ok | content: changed: poster
82942714,updated,updated,barcode: ok | content: changed: poster
18837754,updated,updated,barcode: ok | content: changed: poster
79334906,updated,updated,barcode: ok | content: changed: poster
41823482,updated,updated,barcode: ok | content: changed: poster
83368698,updated,updated,barcode: ok | content: changed: poster
71495418,updated,updated,barcode: ok | content: changed: poster
83499770,updated,updated,barcode: ok | content: changed: poster
83565306,updated,updated,barcode: ok | content: changed: poster
90755066,updated,updated,barcode: ok | content: changed: poster
41725178,updated,updated,barcode: ok | content: changed: poster
94785530,updated,updated,barcode: ok | content: changed: poster
71528186,updated,updated,barcode: ok | content: changed: poster
45415162,updated,updated,barcode: ok | content: changed: poster
19828730,updated,updated,barcode: ok | content: changed: poster
17174522,updated,updated,barcode: ok | content: changed: poster
17338362,updated,updated,barcode: ok | content: changed: poster
71659258,updated,updated,barcode: ok | content: changed: poster
97494266,updated,updated,barcode: ok | content: changed: poster
18706682,updated,updated,barcode: ok | content: changed: poster
40336122,updated,updated,barcode: ok | content: changed: poster
17272826,updated,updated,barcode: ok | content: changed: poster
02420986,updated,updated,barcode: ok | content: changed: poster
83761914,updated,updated,barcode: ok | content: changed: poster
71429882,updated,updated,barcode: ok | content: changed: poster
96647418,updated,updated,barcode: ok | content: changed: poster
94982138,updated,updated,barcode: ok | content: changed: poster
71560954,updated,updated,barcode: ok | content: changed: poster
52079866,updated,updated,barcode: ok | content: changed: poster
51916026,updated,updated,barcode: ok | content: changed: poster
07205114,updated,updated,barcode: ok | content: changed: poster
96085242,updated,updated,barcode: ok | content: changed: poster
06844666,updated,updated,barcode: ok | content: changed: poster
05684218,updated,updated,barcode: ok | content: changed: poster
43219706,updated,updated,barcode: ok | content: changed: poster
72314618,updated,updated,barcode: ok | content: changed: poster
07172346,updated,updated,barcode: ok | content: changed: poster
07237882,updated,updated,barcode: ok | content: changed: poster
97232122,updated,updated,barcode: ok | content: changed: poster
71692026,updated,updated,barcode: ok | content: changed: poster
07565562,updated,updated,barcode: ok | content: changed: poster
02453754,updated,updated,barcode: ok | content: changed: poster
62197242,updated,updated,barcode: ok | content: changed: poster
83139322,updated,updated,barcode: ok | content: changed: poster
05323770,updated,updated,barcode: ok | content: changed: poster
07270650,updated,updated,barcode: ok | content: changed: poster
62819834,updated,updated,barcode: ok | content: changed: poster
18804986,updated,updated,barcode: ok | content: changed: poster
93657850,updated,updated,barcode: ok | content: changed: poster
94517498,updated,updated,barcode: ok | content: changed: poster
94149370,updated,updated,barcode: ok | content: changed: poster
62918138,updated,updated,barcode: ok | content: changed: poster
07401722,updated,updated,barcode: ok | content: changed: poster
19304442,updated,updated,barcode: ok | content: changed: poster
19075066,updated,updated,barcode: ok | content: changed: poster
90886138,updated,updated,barcode: ok | content: changed: poster
90787834,updated,updated,barcode: ok | content: changed: poster
83204858,updated,updated,barcode: ok | content: changed: poster
41135354,updated,updated,barcode: ok | content: changed: poster
96150778,updated,updated,barcode: ok | content: changed: poster
62328314,updated,updated,barcode: ok | content: changed: poster
83237626,updated,updated,barcode: ok | content: changed: poster
94051066,updated,updated,barcode: ok | content: changed: poster
06667258,updated,updated,barcode: ok | content: changed: poster
07336186,updated,updated,barcode: ok | content: changed: poster
43940602,updated,updated,barcode: ok | content: changed: poster
62230010,updated,updated,barcode: ok | content: changed: poster
06994938,updated,updated,barcode: ok | content: changed: poster
18608378,updated,updated,barcode: ok | content: changed: poster
06910202,updated,updated,barcode: ok | content: changed: poster
79531514,updated,updated,barcode: ok | content: changed: poster
72183546,updated,updated,barcode: ok | content: changed: poster
89542650,updated,updated,barcode: ok | content: changed: poster
95172858,updated,updated,barcode: ok | content: changed: poster
72150778,updated,updated,barcode: ok | content: changed: poster
80383482,updated,updated,barcode: ok | content: changed: poster
07532794,updated,updated,barcode: ok | content: changed: poster
18641146,updated,updated,barcode: ok | content: changed: poster
79760890,updated,updated,barcode: ok | content: changed: poster
94116602,updated,updated,barcode: ok | content: changed: poster
42531578,updated,updated,barcode: ok | content: changed: poster
17698810,updated,updated,barcode: ok | content: changed: poster
97428730,updated,updated,barcode: ok | content: changed: poster
94083834,updated,updated,barcode: ok | content: changed: poster
83106554,updated,updated,barcode: ok | content: changed: poster
07467258,updated,updated,barcode: ok | content: changed: poster
94542586,updated,updated,barcode: ok | content: changed: poster
18870522,updated,updated,barcode: ok | content: changed: poster
51981562,updated,updated,barcode: ok | content: changed: poster
96216314,updated,updated,barcode: ok | content: changed: poster
18673914,updated,updated,barcode: ok | content: changed: poster
48049402,updated,updated,barcode: ok | content: changed: poster
44727034,updated,updated,barcode: ok | content: changed: poster
07631098,updated,updated,barcode: ok | content: changed: poster
07106810,updated,updated,barcode: ok | content: changed: poster
07041274,updated,updated,barcode: ok | content: changed: poster
94411514,updated,updated,barcode: ok | content: changed: poster
42249466,updated,updated,barcode: ok | content: changed: poster
96249082,updated,updated,barcode: ok | content: changed: poster
97068282,updated,updated,barcode: ok | content: changed: poster
97990906,updated,updated,barcode: ok | content: changed: poster
06863866,updated,updated,barcode: ok | content: changed: poster
06798330,updated,updated,barcode: ok | content: changed: poster
71397114,updated,updated,barcode: ok | content: changed: poster
62295546,updated,updated,barcode: ok | content: changed: poster
42498810,updated,updated,barcode: ok | content: changed: poster
83892986,updated,updated,barcode: ok | content: changed: poster
06962170,updated,updated,barcode: ok | content: changed: poster
51424506,updated,updated,barcode: ok | content: changed: poster
17436666,updated,updated,barcode: ok | content: changed: poster
42085626,updated,updated,barcode: ok | content: changed: poster
17240058,updated,updated,barcode: ok | content: changed: poster
97302778,updated,updated,barcode: ok | content: changed: poster
18510074,updated,updated,barcode: ok | content: changed: poster
90951674,updated,updated,barcode: ok | content: changed: poster
05585914,updated,updated,barcode: ok | content: changed: poster
19632122,updated,updated,barcode: ok | content: changed: poster
18379002,updated,updated,barcode: ok | content: changed: poster
42118394,updated,updated,barcode: ok | content: changed: poster
07126010,updated,updated,barcode: ok | content: changed: poster
17502202,updated,updated,barcode: ok | content: changed: poster
80317946,updated,updated,barcode: ok | content: changed: poster
51391738,updated,updated,barcode: ok | content: changed: poster
95992058,updated,updated,barcode: ok | content: changed: poster
93985530,updated,updated,barcode: ok | content: changed: poster
18542842,updated,updated,barcode: ok | content: changed: poster
72347386,updated,updated,barcode: ok | content: changed: poster
71724794,updated,updated,barcode: ok | content: changed: poster
95238394,updated,updated,barcode: ok | content: changed: poster
98023674,updated,updated,barcode: ok | content: changed: poster
96642298,updated,updated,barcode: ok | content: changed: poster
51490042,updated,updated,barcode: ok | content: changed: poster
07074042,updated,updated,barcode: ok | content: changed: poster
07434490,updated,updated,barcode: ok | content: changed: poster
91246586,updated,updated,barcode: ok | content: changed: poster
07224314,updated,updated,barcode: ok | content: changed: poster
83794682,updated,updated,barcode: ok | content: changed: poster
17403898,updated,updated,barcode: ok | content: changed: poster
06831098,updated,updated,barcode: ok | content: changed: poster
47983866,updated,updated,barcode: ok | content: changed: poster
18772218,updated,updated,barcode: ok | content: changed: poster
06975738,updated,updated,barcode: ok | content: changed: poster
91443194,updated,updated,barcode: ok | content: changed: poster
