title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Not Quite Human,,,,,,,,"VHS, kids-family",,,0.00,,,,,1,93229306,,,,,,,,
Waking Ned Devine,,"When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.",,,,,,"VHS, comedy",,,0.00,,,,,1,93196538,,,,,,,,
Whitesnake: Trilogy,,"Whitesnake: Trilogy (1988) collects the three music videos from the band's 1987 self-titled album -- 'Still of the Night,' 'Here I Go Again,' and 'Is This Love' -- plus behind-the-scenes footage.",,,,,,"VHS, musical",,,0.00,,,,,1,93163770,,,,,,,,
Ratatouille: Cooking Fun For All Ages,,"A cooking-show compilation DVD titled 'Ratatouille - Cooking Fun For All Ages,' featuring segments from Emeril Live, Rachael Ray, and Alton Brown's Good Eats.",,,,,,"DVD, kids-family",,,0.00,,,,,1,48211194,,,,,,,,
J Lo: Let's Get Loud,,"Let's Get Loud was a limited concert engagement by Jennifer Lopez, performed in support of her albums On the 6 and J.Lo, staged in San Juan, Puerto Rico in fall 2001.",,,,,,"DVD, musical",,,0.00,,,,,1,48178426,,,,,,,,
A Summer Place,,A self-made businessman rekindles a romance with a former flame while their two teenage children begin a romance of their own with drastic consequences for both couples.,,,,,,"VHS, drama",,,0.00,,,,,1,17614842,,,,,,,,
Multiplicity,,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",,,,,,"VHS, comedy",,,0.00,,,,,1,17582074,,,,,,,,
To Catch a Yeti,,Big Jake's after Bigfoot in the Big Apple. It's the biggest chase this town has ever seen.,,,,,,"VHS, kids-family",,,0.00,,,,,1,17549306,,,,,,,,
84 Charing Cross Road,,"When a humorous script-reader in her New York apartment sees an ad in the Saturday Review of Literature for a bookstore in London that does mail order, she begins a very special correspondence and friendship with Frank Doel, the bookseller who works at Marks & Co., 84 Charing Cross Road.",,,,,,"VHS, drama",,,0.00,,,,,1,17418234,,,,,,,,
Feds,,"Ellie DeWitt and Janis Zuckermann are admitted to the very strict FBI Training Academy. They get a hard course, in which they learn to deal with guns and to recognise crimes. They also get a physical training. It appears that Ellie is a real fighting- machine, in contrast with Janis, the great student. They have to help each other, all the way to graduation.",,,,,,"VHS, comedy",,,0.00,,,,,1,17385466,,,,,,,,
Dragon Heart,,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",,,,,,"VHS, fantasy",,,0.00,,,,,1,16992250,,,,,,,,
Time Stalkers,,"Timestalkers is a 1987 made-for-television science fiction film starring William Devane, Klaus Kinski, and Lauren Hutton, based on Ray Brown's story 'The Tintype.'",,,,,,"VHS, sci-fi",,,0.00,,,,,1,16828410,,,,,,,,
White Mane,,"In the south of France, in a vast plain region called the Camargue, lives White Mane, a magnificent stallion and the leader of a herd of wild horses too proud to let themselves be broken by humans. Only Folco, a young fisherman, manages to tame him. A strong friendship grows between the boy and the horse, as the two go looking for the freedom that the world of men won’t allow them.",,,,,,"VHS, kids-family",,,0.00,,,,,1,16795642,,,,,,,,
Labor Pains,,Labor Pains is a 2009 romantic comedy starring Lindsay Lohan as an assistant who fakes a pregnancy to avoid being fired.,,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16664570,,,,,,,,
Drylongs,,A young woman in a photography class begins taking pictures of black men out of fear they will soon be extinct.,,,,,,"VHS, drama",,,0.00,,,,,1,16631802,,,,,,,,
Wild America,,"Three brothers - Marshall, Marty and Mark dream of becoming naturalists and portraying animal life of America. One summer their dream comes true, they travel through America, filming alligators, bears and moose.",,,,,,"VHS, kids-family",,,0.00,,,,,1,16500730,,,,,,,,
Too Young to Die,,An abused 15 year old is charged with a murder that carries the death penalty in this fact-based story.,,,,,,"VHS, drama",,,0.00,,,,,1,16467962,,,,,,,,
The Vagina Monoloues,,"The Vagina Monologues (2002 TV Movie) is a filmed performance of Eve Ensler's acclaimed stage show, featuring candid, funny, and moving interviews and monologues about women's experiences.",,,,,,"VHS, documentary",,,0.00,,,,,1,16336890,,,,,,,,
Lonely Guy,,A writer for a greeting card company learns the true meaning of loneliness when he comes home to find his girlfriend in bed with another man.,,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16304122,,,,,,,,
Ernie Kovacs: Between the Laughter,,"TV movie biopic depicting the life, career, and family of comedian Ernie Kovacs.",,,,,,"VHS, comedy",,,0.00,,,,,1,16173050,,,,,,,,
They Still Call me Bruce,,"Bruce Won arrives in America in search of an American G.I. who saved his life in the Korean War. He meets an orphan boy and together they land themselves in a string of outrageous situations. This high-strung farce culminates when a case of mistaken identity leads a gang of thugs to think Bruce is a karate master. They arrange a nationally-televised match which pits our hero against a monstrous brute, and Bruce is beaten to a bloody pulp...",,,,,,"VHS, comedy",,,0.00,,,,,1,16140282,,,,,,,,
Ferris Bueller's Day Off,,"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of adventures throughout Chicago with his girlfriend Sloane and best friend Cameron, all the while trying to outwit his wily school principal and fed-up sister.",,,,,,"VHS, comedy",,,0.00,,,,,1,16041978,,,,,,,,
That Darn Cat,,,,,,,,"VHS, kids-family",,,0.00,,,,,1,15943674,,,,,,,,
Real Life,,,,,,,,"VHS, comedy",,,0.00,,,,,1,15910906,,,,,,,,
