title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Catch and Release,,"For a grieving fiancée, learning to love again requires the help of her late love's three best friends.",043396138896,0043396138896,,,,"DVD, romantic-comedy",,,0.00,,,,,1,05487610,,,,,,,,
The Wedding Planner,,"San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, pediatrician Steve Edison, only to find he is the fiancé of her latest client. As Mary continues making their wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.",043396061576,0043396061576,,,,"DVD, romantic-comedy",,,0.00,,,,,1,05389306,,,,,,,,
Ray,,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered coupling gospel and country together.",025193061225,0025193061225,,,,"DVD, musical",,,0.00,,,,,1,97658106,,,,,,,,
Grease,,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",32429296573,0032429296573,,,,"DVD, musical",,,0.00,,,,,1,97592570,,,,,,,,
Beyond White Space,,"When a deep space fishing vessel is robbed by a gang of pirates, the Captain makes a daring decision to go after a rare and nearly extinct species. His obsession propels them further into space as the crew spins toward mutiny and betrayal.",031398298847,,,,,"DVD, sci-fi",,,0.00,,,,,1,97527034,,,,,,,,
Minority Report,,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",678149019124,0678149019124,,,,"DVD, action",,,0.00,,,,,1,97461498,,,,,,,,
The Bourne Supremacy,,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",025192025457,,,,,"DVD, action",,,0.00,,,,,1,97330426,,,,,,,,
The Bourne Ultimatum,,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",025192105135,,,,,"DVD, action",,,0.00,,,,,1,97297658,,,,,,,,
The Holiday,,"Two women, one American and one British, swap homes at Christmastime following bad breakups. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",043396173828,0043396173828,,,,"DVD, romantic-comedy",,,0.00,,,,,1,97264890,,,,,,,,
How to Train Your Dragon 2,,"Five years after uniting the dragons and Vikings of Berk, Hiccup and Toothless soar beyond their homeland, charting the vast unknown. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider with a startling connection to Hiccup. And as the ruthless dragon conqueror Drago Bludvist rises to seize control of both dragons and people alike, Hiccup must step into his role as a true leader and, alongside his friends and Toothless, protect Berk from a devastating war.",191329060872,0191329060872,,,,"DVD, kids-family",,,0.00,,,,,1,97199354,,,,,,,,
Ice Age,,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.",024543356868,0024543356868,,,,"DVD, kids-family",,,0.00,,,,,1,97166586,,,,,,,,
Enchanted,,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",786936716061,0786936716061,,,,"DVD, kids-family",,,0.00,,,,,1,97133818,,,,,,,,
Two Brothers,,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",025192412721,0025192412721,,,,"DVD, kids-family",,,0.00,,,,,1,96707834,,,,,,,,
How to Train Your Dragon: The Hidden World,,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",191329059814,0191329059814,,,,"DVD, kids-family",,,0.00,,,,,1,96675066,,,,,,,,
The Smurfs,,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",043396376977,0043396376977,,,,"DVD, kids-family",,,0.00,,,,,1,96609530,,,,,,,,
Alvin and the Chipmunks the Squeakquel,,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",024543263159,,,,,"DVD, kids-family",,,0.00,,,,,1,96576762,,,,,,,,
Penguins of Madagascar,,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",191329061008,0191329061008,,,,"DVD, kids-family",,,0.00,,,,,1,96281850,,,,,,,,
The Polar Express,,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",12569740648,0012569740648,,,,"DVD, kids-family",,,0.00,,,,,1,96118010,,,,,,,,
Kangaroo Jack G'Day USA,,"Kangaroo Jack is back but this time he's animated! Three Teenagers go to the Outback, and find themselves back in Vegas - trying to get Jack home!",085391152019,0085391152019,,,,"DVD, kids-family",,,0.00,,,,,1,96085242,,,,,,,,
"It's The Great Pumpkin, Charlie Brown.",,"Join the Peanuts gang for a timeless adventure as Charlie Brown preps for a party, Snoopy sets his sights on the Red Baron, and Linus patiently awaits a pumpkin patch miracle.",883929006496,0883929006496,,,,"DVD, kids-family",,,0.00,,,,,1,96052474,,,,,,,,
Doogal,,An adorable candy-loving mutt goes on a mission to save the world.,796019821476,0796019821476,,,,"DVD, kids-family",,,0.00,,,,,1,96019706,,,,,,,,
Beverly Hills Chihuahua 2,,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",786936808605,,,,,"DVD, kids-family",,,0.00,,,,,1,52047098,,,,,,,,
The Lego Movie,,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",883929387526,0883929387526,,,,"DVD, kids-family",,,0.00,,,,,1,52014330,,,,,,,,
Hoot,,"A young man moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.",794043103599,0794043103599,,,,"DVD, kids-family",,,0.00,,,,,1,51817722,,,,,,,,
The Adventures of Milo and Otis,,"When Milo the cat and Otis the dog are separated, they each set off on an adventurous and often perilous quest across mountains, plains, and snow-covered lands to reunite with one another.",043396501492,0043396501492,,,,"DVD, kids-family",,,0.00,,,,,1,51588346,,,,,,,,
Curious George,,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",025192615924,0025192615924,,,,"DVD, kids-family",,,0.00,,,,,1,51457274,,,,,,,,
The Black Dahlia,,"In 1940s Los Angeles, two former boxers-turned-cops must grapple with corruption, narcissism, stag films and family madness as they pursue the killer of an aspiring young actress.",025192918025,0025192918025,,,,"DVD, thriller",,,0.00,,,,,1,51358970,,,,,,,,
Laser Mission,,"A CIA agent is sent to get Professor Braun before the KGB can seize him as the Prof's knowledge, together with a recently stolen diamond, could be used to make a laser cannon.",644827735723,0644827735723,,,,"DVD, thriller",,,0.00,,,,,1,47951098,,,,,,,,
Twisted,,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",097360512540,0097360512540,,,,"DVD, thriller",,,0.00,,,,,1,47918330,,,,,,,,
The Shallows,,"While surfing on a secluded beach, Nancy finds herself in the feeding grounds of a great white shark. Though stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of her ingenuity, resourcefulness, and fortitude.",043396470859,0043396470859,,,,"DVD, thriller",,,0.00,,,,,1,47885562,,,,,,,,
The Ghost Writer,,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,025192067501,0025192067501,,,,"DVD, thriller",,,0.00,,,,,1,47787258,,,,,,,,
I am Wrath,,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,031398247203,0031398247203,,,,"DVD, action",,,0.00,,,,,1,41889018,,,,,,,,
