Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
thank-you-for-smoking-dvd,Thank You for Smoking,"<p>Nick Naylor (Aaron Eckhart), a lobbyist for big tobacco, finds it difficult to balance his duties defending the dangerous substance with those of being a good role model for his young son. Nick's life gets even more complicated when a liberal senator mounts an anti-smoking campaign that he must counter. Based on the novel by Christopher Buckley.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77935610,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_31540789-8d83-49dd-8571-ab3395d8f0c8.jpg?v=1783534637,1,,false,,,,,,,,,,lb,,,active
hannah-and-her-sisters-bluray,Hannah and Her Sisters,"<p>Three successive family Thanksgiving dinners mark time for Hannah (Mia Farrow), her younger sisters Lee (Barbara Hershey) and Holly (Dianne Wiest) and the men in their lives. Lee is having an affair with Hannah's husband, Elliot (Michael Caine), and trying to end her Svengali-like romance with artist Frederick (Max von Sydow). Holly is frustrated by her lack of career fulfillment and her increasing dependence on Hannah's largesse, while being courted by the hypochondriac Mickey (Woody Allen).</p>",Blu-Ray,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77902842,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/817zaZODs5L._AC_UF894_1000_QL80.jpg?v=1783534636,1,,false,,,,,,,,,,lb,,,active
annie-hall-bluray,Annie Hall,"<p>Comedian Alvy Singer (Woody Allen) examines the rise and fall of his relationship with struggling nightclub singer Annie Hall (Diane Keaton). Speaking directly to the audience in front of a bare background, Singer reflects briefly on his childhood and his early adult years before settling in to tell the story of how he and Annie met, fell in love, and struggled with the obstacles of modern romance, mixing surreal fantasy sequences with small moments of emotional drama.</p>",Blu-Ray,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77804538,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_cbd999a3-cacf-42c7-a9f8-cf5e6d7bb8e2.jpg?v=1783534634,1,,false,,,,,,,,,,lb,,,active
the-internship-unrated-dvd,The Internship Unrated,"<p>After old-school salesmen Billy and Nick find themselves downsized, Billy decides that, despite their complete lack of technological savvy, they should work for Google. The friends somehow manage to finagle internships at the Internet giant and promptly head out to Silicon Valley. Viewed with disdain by most of their fellow interns, Billy and Nick join forces with the rest of the misfit ""nooglers"" to make it through a series of competitive team challenges.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77771770,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_d19208e2-693b-42ab-ba7a-062937242ad2.jpg?v=1783534633,1,,false,,,,,,,,,,lb,,,active
sweeney-todd-dvd,Sweeney Todd,"<p>Evil Judge Turpin (Alan Rickman) lusts for the beautiful wife of a London barber (Johnny Depp) and transports him to Australia for a crime he did not commit. Returning after 15 years and calling himself Sweeney Todd, the now-mad man vows revenge, applying his razor to unlucky customers and shuttling the bodies down to Mrs. Lovett (Helena Bonham Carter), who uses them in her meat-pie shop. Though many fall to his blade, he will not be satisfied until he slits Turpin's throat.</p>",DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77739002,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street-DVD-Paramount-Horror_3ede303a-4efb-4a1c-bbea-9ceb75105830.46dfdbaee432d58502e1729d01a14169.jpg?v=1783534631,1,,false,,,,,,,,,,lb,,,active
into-the-woods-dvd,Into the Woods,"<p>As the result of the curse of a once-beautiful witch (Meryl Streep), a baker (James Corden) and his wife (Emily Blunt) are childless. Three days before the rise of a blue moon, they venture into the forest to find the ingredients that will reverse the spell and restore the witch's beauty: a milk-white cow, hair as yellow as corn, a blood-red cape, and a slipper of gold. During their journey, they meet Cinderella, Little Red Riding Hood, Rapunzel and Jack, each one on a quest to fulfill a wish.</p>",DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77706234,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/s-l225.jpg?v=1783534630,1,,false,,,,,,,,,,lb,,,active
et-the-extra-terrestrial-bluray,E.T. The Extra-Terrestrial,"<p>After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.</p>",Blu-Ray,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77640698,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/81wK_lPt5-L._AC_UF1000_1000_QL80.jpg?v=1783534629,1,,false,,,,,,,,,,lb,,,active
bakara-dvd,Bakara,"<p>Featuring no conventional narrative, this film presents footage of people, places and things from around the world. From chaotic cities to barren wilderness, the movie takes viewers around the globe to witness a variety of spectacles in both natural and technological realms. Detouring into former concentration camps, the production doesn't shy away from the dark side of humanity, and ultimately shows how much of the world is interconnected by both the tragedy and the vibrancy of life.</p>",DVD,,,"Documentary, Rental",true,Genre,Documentary,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77607930,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_28fae51b-8066-4c3e-81c8-40c50d212091.jpg?v=1783534627,1,,false,,,,,,,,,,lb,,,active
cirque-du-soleil-dralion-dvd,Cirque Du Soleil: Dralion,"<p>Dralion was a touring production by the Canadian entertainment company Cirque du Soleil. The show combined elements of traditional Chinese circus with Western contemporary circus, complementing the ""East-meets-West"" theme implied in the title—the name is a portmanteau of ""dragon"" and ""lion"".</p>",DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77575162,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/s-l640_a2c1ec81-cdb3-4dc6-975a-9a8bcf41fe25.jpg?v=1783534626,1,,false,,,,,,,,,,lb,,,active
rent-dvd,Rent,"<p>In this musical, set at the dawn of the 1990s, a group of New Yorkers struggle with their careers, love lives and the effects of the AIDS epidemic on their community. Mark (Anthony Rapp), an aspiring filmmaker, and Roger (Adam Pascal), an HIV-positive musician, scramble for money to pay rent to their landlord and former roommate, Benny (Taye Diggs). Meanwhile, their friend Tom (Jesse L. Martin), a professor, has fallen for Angel (Wilson Jermaine Heredia), who is slowly dying of AIDS.</p>",DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77542394,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_2ef62e32-d78e-4b82-a439-3699eee989b0.jpg?v=1783534624,1,,false,,,,,,,,,,lb,,,active
