Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
edward-scissorhands-dvd-rental-drama,Edward Scissorhands,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,59647482,,,,false,,,,,,,,,,lb,,,active
don-jon-dvd-rental-comedy,Don Jon,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,59614714,,,,false,,,,,,,,,,lb,,,active
the-twilight-saga-breaking-dawn-part-1-dvd-rental-fantasy,The Twilight Saga: Breaking Dawn Part 1,,DVD,,,"Fantasy, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,59483642,,,,false,,,,,,,,,,lb,,,active
gi-jane-dvd-rental-action,G.I. Jane,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,59450874,,,,false,,,,,,,,,,lb,,,active
elton-john-one-night-only-the-greatest-hits-dvd-rental-musical,Elton John - One Night Only - The Greatest Hits,,DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,59418106,,,,false,,,,,,,,,,lb,,,active
backdraft-dvd-rental-action,Backdraft,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,58959354,,,,false,,,,,,,,,,lb,,,active
total-recall-dvd-5,Total Recall,,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27318522,,,,false,,,,,,,,,,lb,,,active
tupac-resurerection-dvd-5,Tupac Resurerection,,DVD,,,"Documentary, Floor Sale",true,Genre,Documentary,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27252986,,,,false,,,,,,,,,,lb,,,active
divergent-dvd-5,Divergent,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27187450,,,,false,,,,,,,,,,lb,,,active
the-wedding-singer-dvd-6,The Wedding Singer,,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,27154682,,,,false,,,,,,,,,,lb,,,active
invasion-dvd-6,Invasion,,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,27089146,,,,false,,,,,,,,,,lb,,,active
source-code-dvd-5,Source Code,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27023610,,,,false,,,,,,,,,,lb,,,active
my-cousin-vinny-dvd-5,My Cousin Vinny,,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26990842,,,,false,,,,,,,,,,lb,,,active
the-lord-of-the-rings-motion-picture-trilogy-dvd-11,The Lord of the Rings: Motion Picture Trilogy,<p>98</p>,DVD,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,11.00,,true,true,,,,,26695930,,,,false,,,,,,,,,,lb,,,active
texas-chainsaw-massacre-dvd-6,Texas Chainsaw Massacre,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26630394,,,,false,,,,,,,,,,lb,,,active
resevoir-dogs-dvd-6,Resevoir Dogs,<p>6</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26597626,,,,false,,,,,,,,,,lb,,,active
boyz-n-the-hood-dvd-6,Boyz N the Hood,<p>6</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26499322,,,,false,,,,,,,,,,lb,,,active
fletch-dvd-5,Fletch,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26466554,,,,false,,,,,,,,,,lb,,,active
scary-movie-3-dvd-6,Scary Movie 3,<p>6</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26433786,,,,false,,,,,,,,,,lb,,,active
forgetting-sarah-marshall-dvd-5,Forgetting Sarah Marshall,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26302714,,,,false,,,,,,,,,,lb,,,active
along-came-polly-dvd-5,Along Came Polly,<p>5</p>,DVD,,,"Floor Sale, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26269946,,,,false,,,,,,,,,,lb,,,active
indiana-jones-the-complete-dvd-collection-dvd-11,Indiana Jones: The Complete DVD Collection,<p>11</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,11.00,,true,true,,,,,26237178,,,,false,,,,,,,,,,lb,,,active
billy-madison-dvd-5,Billy Madison,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26204410,,,,false,,,,,,,,,,lb,,,active
american-pie-2-dvd-5,American Pie 2,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26040570,,,,false,,,,,,,,,,lb,,,active
dance-with-me-dvd-5,Dance with Me,<p>5</p>,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26007802,,,,false,,,,,,,,,,lb,,,active
roll-bounce-dvd-5,Roll Bounce,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,25975034,,,,false,,,,,,,,,,lb,,,active
triple-feature-billy-crystal-dvd-5,Triple Feature: Billy Crystal,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,25909498,,,,false,,,,,,,,,,lb,,,active
universal-soldier-the-return-dvd-5,Universal Soldier: The Return,<p>5</p>,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,25876730,,,,false,,,,,,,,,,lb,,,active
fight-club-dvd-6,Fight Club,<p>6</p>,DVD,Uncategorized,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,25843962,,,,false,,,,,,,,,,lb,,,active
jaws-dvd-7,Jaws,<p>7</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,25811194,,,,false,,,,,,,,,,lb,,,active
knock-knock-dvd-6,Knock Knock,<p>6</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,25680122,,,,false,,,,,,,,,,lb,,,active
lara-croft-tomb-raider-the-cradle-of-life-dvd-5,Lara Croft Tomb Raider: The Cradle of Life,<p>5</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,25614586,,,,false,,,,,,,,,,lb,,,active
super-dave-dvd-rental-comedy,Super Dave,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31236090,,,,false,,,,,,,,,,lb,,,active
red-son-dvd-rental-kids-family,Red Son,,DVD,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31203322,,,,false,,,,,,,,,,lb,,,active
divergent-dvd-rental-action,Divergent,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31170554,,,,false,,,,,,,,,,lb,,,active
electra-dvd-rental-action,Electra,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31137786,,,,false,,,,,,,,,,lb,,,active
snakes-on-a-plane-dvd-rental-comedy,Snakes on a Plane,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31105018,,,,false,,,,,,,,,,lb,,,active
sam-elliott-i-will-fight-no-more-forever-dog-watch-dvd-rental-drama,Sam Elliott: I WIll Fight No More / Forever Dog Watch,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31072250,,,,false,,,,,,,,,,lb,,,active
hulk-dvd-rental-action,HULK,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31039482,,,,false,,,,,,,,,,lb,,,active
night-of-the-living-dead-the-terror-dvd-rental-horror,Night of the Living Dead / The Terror,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31006714,,,,false,,,,,,,,,,lb,,,active
cravings-dvd-rental-horror,Cravings,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30973946,,,,false,,,,,,,,,,lb,,,active
the-underneath-dvd-rental-thriller,The Underneath,,DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30941178,,,,false,,,,,,,,,,lb,,,active
dont-say-a-word-dvd-rental-thriller,Don't Say a Word,,DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30351354,,,,false,,,,,,,,,,lb,,,active
eurotrip-dvd-rental-comedy,Eurotrip,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30318586,,,,false,,,,,,,,,,lb,,,active
the-paperboy-dvd-rental-thriller,The Paperboy,,DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30285818,,,,false,,,,,,,,,,lb,,,active
american-nightmares-dvd-rental-horror,American Nightmares,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30220282,,,,false,,,,,,,,,,lb,,,active
maintainence-dvd-rental-horror,Maintainence,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30121978,,,,false,,,,,,,,,,lb,,,active
mark-wahlberg-rockstar-perfect-storm-three-kings-corrupter-dvd-rental-action,"Mark Wahlberg: Rockstar, Perfect Storm, Three Kings, Corrupter",,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29990906,,,,false,,,,,,,,,,lb,,,active
xxx-state-of-the-union-dvd-rental-action,XXX State of the Union,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29925370,,,,false,,,,,,,,,,lb,,,active
revenge-dvd-rental-action,Revenge,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29827066,,,,false,,,,,,,,,,lb,,,active
missing-in-action-triple-feature-dvd-rental-action,Missing in Action Triple Feature,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29794298,,,,false,,,,,,,,,,lb,,,active
safe-haven-dvd-rental-drama,Safe Haven,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29761530,,,,false,,,,,,,,,,lb,,,active
king-of-paper-chasin-dvd-rental-drama,King of Paper Chasin',,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29728762,,,,false,,,,,,,,,,lb,,,active
down-with-love-dvd-rental-romantic-comedy,Down with Love,,DVD,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29695994,,,,false,,,,,,,,,,lb,,,active
star-trek-into-darkness-dvd-rental-sci-fi,Star Trek Into Darkness,,DVD,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,26681338,,,,false,,,,,,,,,,lb,,,active
fahrenheit-9-11-dvd-rental-dcoumentary,Fahrenheit 9/11,,DVD,,,"Dcoumentary, Rental",true,Genre,Dcoumentary,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,26648570,,,,false,,,,,,,,,,lb,,,active
along-came-polly-dvd-rental-comedy,Along Came Polly,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42631418,,,,false,,,,,,,,,,lb,,,active
center-stage-dvd-rental-drama,Center Stage,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42598650,,,,false,,,,,,,,,,lb,,,active
the-fog-dvd-rental-horror,The Fog,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42565882,,,,false,,,,,,,,,,lb,,,active
escobar-paradise-lost-dvd-rental-drama,Escobar: Paradise Lost,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42533114,,,,false,,,,,,,,,,lb,,,active
weapons-of-death-dvd-rental-action,Weapons of Death,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42500346,,,,false,,,,,,,,,,lb,,,active
angels-in-america-dvd-rental-drama,Angels in America,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42467578,,,,false,,,,,,,,,,lb,,,active
bridge-of-spies-dvd-rental-thriller,Bridge of Spies,,DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42434810,,,,false,,,,,,,,,,lb,,,active
the-losers-dvd-5,The Losers,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90989050,,,,false,,,,,,,,,,lb,,,active
the-international-dvd-5,The International,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90923514,,,,false,,,,,,,,,,lb,,,active
flyboys-dvd-5,Flyboys,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90890746,,,,false,,,,,,,,,,lb,,,active
remember-the-titans-dvd-5,Remember the Titans,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90857978,,,,false,,,,,,,,,,lb,,,active
nightmare-man-dvd-5,Nightmare Man,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90825210,,,,false,,,,,,,,,,lb,,,active
cry-wolf-dvd-5,Cry Wolf,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90759674,,,,false,,,,,,,,,,lb,,,active
independence-day-dvd-6,Independence Day,,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,90694138,,,,false,,,,,,,,,,lb,,,active
superbad-dvd-5,Superbad,,DVD,Uncategorized,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,90661370,,,,false,,,,,,,,,,lb,,,active
this-girl-is-badass-dvd-5,This Girl is Badass,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,90006010,,,,false,,,,,,,,,,lb,,,active
head-case-dvd-5,Head Case,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89940474,,,,false,,,,,,,,,,lb,,,active
lord-of-the-rings-the-two-towers-dvd-6,Lord of the Rings The Two Towers,,DVD,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,89907706,,,,false,,,,,,,,,,lb,,,active
troy-dvd-5,Troy,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89874938,,,,false,,,,,,,,,,lb,,,active
no-country-for-old-men-dvd-8,No Country for Old Men,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,89842170,,,,false,,,,,,,,,,lb,,,active
gladiator-bluray-8,Gladiator,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,89809402,,,,false,,,,,,,,,,lb,,,active
wedding-crashers-dvd-5,Wedding Crashers,<p>94</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89776634,,,,false,,,,,,,,,,lb,,,active
action-4-movie-series-contraband-savages-traffic-miami-vice-dvd-6,"Action 4-Movie Series: Contraband, Savages, Traffic, Miami Vice",,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,89743866,,,,false,,,,,,,,,,lb,,,active
laugh-out-loud-pineapple-express-the-interview-the-night-before-this-is-the-end-dvd-6,"Laugh Out Loud: Pineapple Express, The Interview, The Night Before, This is the End",<p>6</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,89711098,,,,false,,,,,,,,,,lb,,,active
8-movie-monster-pack-dvd-5,8 Movie Monster Pack,<p>5</p>,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89678330,,,,false,,,,,,,,,,lb,,,active
superman-last-son-of-krypton-dvd-5,Superman Last Son of Krypton,<p>5</p>,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89645562,,,,false,,,,,,,,,,lb,,,active
the-prime-gig-dvd-5,The Prime Gig,<p>5</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89580026,,,,false,,,,,,,,,,lb,,,active
cars-dvd-5,Cars,<p>5</p>,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89547258,,,,false,,,,,,,,,,lb,,,active
hero-factory-savage-planet-dvd-5,Hero Factory: Savage Planet,<p>5</p>,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89514490,,,,false,,,,,,,,,,lb,,,active
charlottes-web-dvd-5,Charlotte's Web,<p>5</p>,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89481722,,,,false,,,,,,,,,,lb,,,active
ghosts-of-mars-dvd-8,Ghosts of Mars,<p>8</p>,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,89448954,,,,false,,,,,,,,,,lb,,,active
sanky-panky-dvd-5,Sanky Panky,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89416186,,,,false,,,,,,,,,,lb,,,active
ip-man-2-dvd-6,IP Man 2,<p>6</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,89383418,,,,false,,,,,,,,,,lb,,,active
shrek-2-dvd-5,Shrek 2,<p>5</p>,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89317882,,,,false,,,,,,,,,,lb,,,active
trailer-park-of-terror-dvd-6,Trailer Park of Terror,<p>6</p>,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,89285114,,,,false,,,,,,,,,,lb,,,active
hustle-and-heat-dvd-4,Hustle and Heat,<p>4</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,89252346,,,,false,,,,,,,,,,lb,,,active
