title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Dementia 13,,,,,,,,"DVD, horror",,,0.00,,,,,1,62426618,,,,,,,,
Cry Wolf,,,,,,,,"DVD, horror",,,0.00,,,,,1,62393850,,,,,,,,
Paranormal Entity,,"Thomas Finley has been arrested for the murder of his nineteen-year old sister, Samantha and fifty-two year old, Edgar Lauren, a Professor and paranormal investigator. Police were called to the scene by Thomas himself in the early hours of the morning, finding him inside with his sister's body cradled in his arms. In his statement given in police custody, Thomas claimed that the victims were attacked by a demonic entity of unknown origin. Days later, he committed suicide. It is the opinion of those closely related to the family that a video found at the scene be shown to the public as a final testament to what actually happened inside the Finley home in those final days.",,,,,,"DVD, horror",,,0.00,,,,,1,62328314,,,,,,,,
The First Purge,,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",,,,,,"DVD, horror",,,0.00,,,,,1,62295546,,,,,,,,
Prom Night,,,,,,,,"DVD, horror",,,0.00,,,,,1,62230010,,,,,,,,
Meet the Spartans,,"The heroic Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag group of thirteen Spartans to defend their homeland against the invading Persians (whose ranks include Ghost Rider, Rocky Balboa, the Transformers, and a hunchbacked Paris Hilton). No one is safe when the Spartans take on the biggest icons in pop culture!",,,,,,"DVD, comedy",,,0.00,,,,,1,62197242,,,,,,,,
The Triangle,,This made-for-TV movie follows a group of friends as they try to find a boat lost for 50 years in the Bermuda Triangle.,,,,,,"DVD, sci-fi",,,0.00,,,,,1,72347386,,,,,,,,
Legend of the Naga Pearls,,"After being defeated by humans centuries ago, the Winged Tribe has lost their ability to fly. Seeking vengeance, a royal descendant of the tribe has begun searching for the magical Naga Pearls, which he plans to use to destroy the humans. When the legendary pearls fall into - and out of - the hands of Heiyu, a wily human street punk, he must join a team of unlikely heroes as they race to prevent the destruction of their people in this magical fantasy adventure.",,,,,,"DVD, fantasy",,,0.00,,,,,1,72314618,,,,,,,,
The Dwarves of Dragon Mountain,,,,,,,,"DVD, fantasy",,,0.00,,,,,1,72281850,,,,,,,,
Max Magician and the Legen of the Ring,,,,,,,,"DVD, fantasy",,,0.00,,,,,1,72249082,,,,,,,,
Clash of the Titans,,,,,,,,"DVD, fantasy",,,0.00,,,,,1,72216314,,,,,,,,
Robin hood,,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,,,,,,"DVD, fantasy",,,0.00,,,,,1,72183546,,,,,,,,
Season of the Witch,,"A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",,,,,,"DVD, fantasy",,,0.00,,,,,1,72150778,,,,,,,,
Good Charlotte,,"Good Charlotte - The Video Collection : Little Things, The Motivation Proclamation, Festival Song, Lifestyle of The Rich & Famous, The Anthem, Girls & Boys, The Young & The Hopeless Special Bonus Features: Discography, GC Evolution (Photo Gallery), Trial TV, The Click",,,,,,DVD,,,0.00,,,,,1,72118010,,,,,,,,
Casino Royale,,,,,,,,"DVD, action",,,0.00,,,,,1,71823098,,,,,,,,
The Wave,,"Although theorised, no one is really ready when a mountain pass above the scenic and narrow Geiranger fjord in Norway collapses and creates a tsunami over 300 feet high. A geologist is one of those caught in the middle of it.",,,,,,"DVD, action",,,0.00,,,,,1,71724794,,,,,,,,
