title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Sabrina (1995),,"Sabrina Fairchild is a chauffeur's daughter who grew up with the wealthy Larrabee family. She always had unreciprocated feelings for David, the family's younger son and playboy. But after returning from Paris, Sabrina has become a glamorous woman who gets David's attention. His older, work-minded brother Linus thinks their courtship is bad for the family business and tries to break them up -- but then he starts to fall for her too.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17320442,,,,,,,,
Mr. Wonderful,,"Gus (Matt Dillon) is a New Yorker with an entrepreneurial spirit. He'd like to quit his job and open a bowling alley, but financial obligations from his ex-marriage are standing in his way. Gus owes alimony to Leonora (Annabella Sciorra), but if she remarries, he'll be flush with cash. So he embarks on a scheme to find her a husband. Leonora is in a relationship with Tom (William Hurt), but like Gus, she's a romantic -- and soon Gus and Leonora find they may still have a spark left.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17287674,,,,,,,,
When a Man Loves a Woman,,"A wife and mother of two daughters, Alice Green (Meg Ryan) has developed a severe drinking problem. While her husband, Michael (Andy Garcia), has been patient in dealing with this issue, it soon becomes clear that he has been enabling her alcoholism. When her addiction threatens her children's safety, Alice decides to enter a rehab clinic. Upon returning home, she finds that her new lifestyle causes an unexpected rift with Michael, leading to some soul-searching for the couple.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17254906,,,,,,,,
Autumn in New York,,"Will Keane, a New York restaurateur, infamous verging-on-50 playboy, acts as the master of the no-commitment seduction until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21-year-old free spirit yearning to get out and taste the excitement of adult life.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17222138,,,,,,,,
French Kiss,,"When Kate (Meg Ryan) learns that her fiance, Charlie (Timothy Hutton), has become smitten with a young Parisian woman, she boards a plane for France. She is seated next to Luc (Kevin Kline), a small-time crook who uses her to smuggle a stolen necklace, leading Luc to the hotel where she's staying to confront Charlie. As Kate and Luc get to know each other, their sarcastic rapport grows warmer, and Kate must decide where her heart truly lies as Charlie tries to win her back.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17156602,,,,,,,,
My Big Fat Greek Wedding,,"Everyone in the Portokalos family worries about Toula (Nia Vardalos). Still unmarried at 30 years old, she works at Dancing Zorba's, the Greek restaurant owned by her parents, Gus (Michael Constantine) and Maria (Lainie Kazan). After taking a job at her aunt's travel agency, she falls in love with Ian Miller (John Corbett), a teacher who is tall, handsome and definitely not Greek. Toula isn't sure which will be more upsetting to her father, that Ian is a foreigner or that he's a vegetarian.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17091066,,,,,,,,
I.Q.,,"Catherine Boyd (Meg Ryan) is a highly intelligent doctoral student at Princeton University and is engaged to stuffy Professor James Moreland (Stephen Fry). Ed Walters (Tim Robbins), a mechanic and all-around regular guy, falls for Catherine and searches for a way to impress her. Believing that the key to Catherine's heart is his IQ, Ed passes himself off as a physicist with the help of Catherine's uncle, who just happens to be Albert Einstein (Walter Matthau).",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,17058298,,,,,,,,
Tip Toes,,"Carol falls in love with Steven without knowing much about him. When Carol finds herself pregnant it forces Steven to expose a secret. Steven happens to be the only average-sized person in a family of dwarfs, including his twin brother Rolfe.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16992762,,,,,,,,
Down With Love,,"It's 1962, and feminist Barbara Novak (Renée Zellweger) pens a best-selling book that details the drawbacks of love. She encourages women to forgo serious relationships with men in favor of independence, workplace achievements and satisfying sex. Despite her success, many men are taken aback by her progressive views, including slick writer Catcher Block (Ewan McGregor), who decides to expose Barbara as a fraud by making her fall in love with him. However, his plan has unexpected consequences.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16959994,,,,,,,,
Everyone Says I Love You,,"The daughter of wealthy Manhattanites Joe (Woody Allen) and Steffi (Goldie Hawn), D.J. (Natasha Lyonne) has to contend with her extended family after her parents' divorce. The entire clan is abuzz about the impending wedding of her half-sister, Skylar (Drew Barrymore), and her fiancé, Holden (Edward Norton). However, when gruff former criminal Charlie (Tim Roth) enters the picture, things take an unexpected turn. Meanwhile, the lovelorn Joe pursues the beautiful Von (Julia Roberts) in Europe.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16730618,,,,,,,,
Woman on Top,,"Set to the intoxicating rhythms of Brazil, Woman on Top is a spicy, sexy comedy about the magic of food, love and music. Meet Isabella, a sultry enchantress born with the special gift of melting the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and the stifling kitchen of her husband's restaurant in Brazil, she spirits off to San Francisco in pursuit of her dreams of a real culinary career.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16697850,,,,,,,,
Touch and Go,,"A professional hockey player, Bobby Barbato makes an unexpected turn in his life when a gang of young thugs tries to rob him. Bobby manages to scare them off, but not before nabbing one of the troublemakers, Louis DeLeon. Bobby decides to give the kid a ride home and meets his single mother, Denise. Despite their differences, Bobby begins a romance with Denise and slowly earns the respect of Louis.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16665082,,,,,,,,
The Bacheor,,"Jimmie (Chris O'Donnell) and Anne (Renée Zellweger) are in a committed relationship, but the pressure is mounting on Jimmie to propose. Rather than lose Anne, Jimmie decides to ask for her hand in marriage. But when he delivers a lackluster speech to her, Anne turns him down. Jimmie soon finds out that he has one day to find a woman and marry her; otherwise he will lose out on his hefty inheritance. What ensues is a crazed search through Jimmie's past to find a suitable bride.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16632314,,,,,,,,
Pillow Talk,,"Playboy songwriter Brad Allen's (Rock Hudson) succession of romances annoys his neighbor, interior designer Jan Morrow (Doris Day), who shares a telephone party line with him and hears all his breezy routines. After Jan unsuccessfully lodges a complaint against him, Brad sets about to seduce her in the guise of a sincere and upstanding Texas rancher. When mutual friend Jonathan (Tony Randall) discovers that his best friend is moving in on the girl he desires, however, sparks fly.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,16370170,,,,,,,,
Boiler Room,,"Welcome to the infamous ""boiler room"" -- where twenty-something millionaires are made overnight. Here, in the inner sanctum of a fly-by-night brokerage firm, hyper-aggressive young stock jocks peddle to unsuspecting buyers over the phone -- and are rewarded with mansions, Ferraris and more luxury toys than they know what to do with. In this unassuming Long Island enclave, Gen Xers chase the green at breakneck speeds, sometimes one step ahead of the law.",,,,,,"VHS, action",,,0.00,,,,,1,19598330,,,,,,,,
The Client,,"Fast-paced thriller, based on the John Grisham bestseller, about a boy whose life is endangered after he stumbles across vital information about a politician's murder. His lawyer is the only person offering protection from the unwanted attentions of the Mob and the FBI - but is she capable of saving his life?",,,,,,"VHS, action",,,0.00,,,,,1,19532794,,,,,,,,
Jagged Edge,,"Lawyer Teddy Barnes reluctantly takes up the case of publisher Jack Forrester, who is accused of murdering his wife for her money. As the trial develops, she is kept guessing right to the very last minute whether Jack is an innocent man or a cunning, manipulative murderer.",,,,,,"VHS, action",,,0.00,,,,,1,19467258,,,,,,,,
Random Hearts,,"After a plane crash in which both their spouses are killed, Sergeant Dutch Van Den Broeck and Congresswoman Kay Chandler's lives are connected. Their spouses were headed to the same address, with identical keys, under Mr. and Mrs. plane tickets. The investigation leads to startling discoveries and an unexpected romance.",,,,,,"VHS, action",,,0.00,,,,,1,19401722,,,,,,,,
They Call Me Mister Tibbs!,,"In this sequel to ""In The Heat of the Night,"" Detective Virgil Tibbs (Sidney Poitier) must solve the murder of a prostitute. The last person witnessed with the victim is Tibbs' friend, Logan Sharpe (Martin Landau), a preacher and activist. Despite his loyalty, Tibbs must investigate when Sharpe admits having visited the prostitute. In addition to his police work, Tibbs must also ease tension with his wife (Barbara McNair), who wants him to spend more time with her and their children.",,,,,,"VHS, action",,,0.00,,,,,1,19074042,,,,,,,,
