title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
The Big Sleep,,"Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.",011301692863,0011301692863,,,,"DVD, thriller",,,0.00,,,,,1,96993530,,,,,,,,
The New Barbarians,,Two mercenaries help wandering caravans fight off an evil and aimless band of white-clad bikers after the nuclear holocaust.,810199990781,0810199990781,,,,"DVD, sci-fi",,,0.00,,,,,1,96895226,,,,,,,,
Mighty Joe Young,,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",888574106522,0888574106522,,,,"DVD, kids-family",,,0.00,,,,,1,96469242,,,,,,,,
The Ghost and the Darkness,,"Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions.",097363235071,0097363235071,,,,"DVD, action",,,0.00,,,,,1,96174330,,,,,,,,
Universal Soldier,,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",012236161820,0012236161820,,,,"DVD, action",,,0.00,,,,,1,95781114,,,,,,,,
The Final Countdown,,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.",827058104593,0827058104593,,,,"DVD, drama",,,0.00,,,,,1,95486202,,,,,,,,
The Mask of Zorro,,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",43396109353,0043396109353,,,,"DVD, action",,,0.00,,,,,1,94961914,,,,,,,,
Cellular,,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.,794043763120,0794043763120,,,,"DVD, action",,,0.00,,,,,1,94798074,,,,,,,,
Gosford Park,,"In 1930s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",25192228124,0025192228124,,,,"DVD, drama",,,0.00,,,,,1,94699770,,,,,,,,
The Thief of Bagdad,,"When Prince Ahmad is blinded and cast out of Bagdad by the nefarious Jaffar, he joins forces with the scrappy thief Abu to win back his royal place, as well as the heart of a beautiful princess.",715515029926,0715515029926,,,,"DVD, drama",,,0.00,,,,,1,46072058,,,,,,,,
The Leopard,,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life.",715515081214,0715515081214,,,,"DVD, drama",,,0.00,,,,,1,45940986,,,,,,,,
Ali: Fear Eats the Soul,,"Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.",715515014120,,,,,"DVD, drama",,,0.00,,,,,1,45842682,,,,,,,,
Touch of Evil,,"A border-town bombing draws Mexican investigator Miguel Vargas into a corruption-ridden police investigation led by crooked captain Hank Quinlan, setting off a deadly struggle over power, justice, and truth.",025192047022,0025192047022,,,,"DVD, thriller",,,0.00,,,,,1,52584954,,,,,,,,
Brainstorm,,Two brilliant research scientists have invented a device capable of recording and playing back sensory experiences only to have devastating results when one of them records their own death.,012569505728,0012569505728,,,,"DVD, sci-fi",,,0.00,,,,,1,52290042,,,,,,,,
Shampoo,,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.",043396605305,0043396605305,,,,"DVD, comedy",,,0.00,,,,,1,52191738,,,,,,,,
City of God,,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",031398137269,0031398137269,,,,"DVD, drama",,,0.00,,,,,1,52093434,,,,,,,,
Apocalypto,,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",786936705089,,,,,"DVD, action",,,0.00,,,,,1,51995130,,,,,,,,
8MM2,,"Entering a seamy underground world of peep shows, nude clubs, and live Internet sex is David Huxley, an aspiring politician who has everything to lose. Secretly filmed in a steamy three-way with his fiancée Tish and a gorgeous young model, David is desperate to find the extortionist who's demanding an exorbitant amount of money for the negatives. But when the blackmail trail ends in murder and David is kidnapped, Tish must come up with $5 million ransom or her fiancé's once-promising career, and life, may come to a dead end.",043396125575,0043396125575,,,,"DVD, thriller",,,0.00,,,,,1,51438074,,,,,,,,
