title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Rain Without Thunder,,"In 2042, it’s illegal for women to get abortions. After a girl and her mother are sentenced to life behind bars, a reporter investigates why.",,,,,,"VHS, drama",,,0.00,,,,,1,41911290,,,,,,,,
Bloodhounds of Broadway,,"A musical comedy based on several Damon Runyon short stories. When a bookie on the run, Robert 'Numbers' Foster, falls for a pretty country songbird, Emily Ann Stackerlee , he'll do anything to help her make it big -- including a stint in jail to pay for his crimes. But will the tough guy's sacrifice of the heart pay off when it comes to his girlfriend's singing career?",,,,,,"VHS, comedy",,,0.00,,,,,1,41878522,,,,,,,,
Widows,,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",,,,,,"VHS, thriller",,,0.00,,,,,1,41845754,,,,,,,,
Quicksand No Escape,,A hard-working architect is pulled into intrigue when his wife hires a private investigator to make sure he's just working late. The private eye sees an opportunity to frame him for a murder instead.,,,,,,"VHS, action",,,0.00,,,,,1,41780218,,,,,,,,
The Wrong Guy,,"Nelson Hibbert expects to become the new president of Nagel Industries, but Mr. Nagel gives the promotion to another employee. When Nelson barges into Nagel's office to confront him, he finds Nagel's been murdered. Fearing that he will be implicated, Nelson decides to run from the law...despite the fact that the police already know the killer's identity.",,,,,,"VHS, comedy",,,0.00,,,,,1,41714682,,,,,,,,
Universal Soldier 2 | 3,,"When reporter Veronica Roberts unwillingly gets involved in a hostage situation and is forced to escape, she and Luc Devereaux go into hiding. Meanwhile, Dr. Walker and Mentor get set with a powerful new Universal Soldier and a lethal plan.",,,,,,"DVD, action",,,0.00,,,,,1,96796922,,,,,,,,
Universal Soldier: Regeneration,,"When terrorists threaten nuclear catastrophe at Chernobyl, the world's only hope is to reactivate decommissioned Universal Soldier Luc Deveraux. Rearmed and reprogrammed, Deveraux must take on his nemesis from the original Universal Soldier and a next-generation ""UniSol"" that seems almost unstoppable.",,,,,,"DVD, action",,,0.00,,,,,1,96698618,,,,,,,,
Once Upon a Time in Mexico,,A corrupt CIA agent Sands hires hitman El Mariachi to assassinate a Mexican general hired by a drug kingpin attempting a coup d'état of the President of Mexico.,,,,,,"DVD, action",,,0.00,,,,,1,96600314,,,,,,,,
Night Buffalo,,,,,,,,"DVD, foreign",,,0.00,,,,,1,96370938,,,,,,,,
Little Buddah,,"Little Buddha is a 1993 drama film directed by Bernardo Bertolucci, interweaving the story of a young American boy believed to be the reincarnation of a Tibetan lama with a retelling of the life of Siddhartha, the historical Buddha.",,,,,,"DVD, drama",,,0.00,,,,,1,96272634,,,,,,,,
