title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Ice Age Continental Drift,,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",,,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,29831674,,,,,,,,
Casino Royale,,,,,,,,"Blu-Ray, action",,,0.00,,,,,1,29798906,,,,,,,,
McCanick,,"Over the course of one feverish day, a harried narcotics detective and his reluctant partner frantically track down a recently released convict who knows a secret from the past.",,,,,,"Blu-Ray, action",,,0.00,,,,,1,29176314,,,,,,,,
McKenna Shoots for the Stars,,,,,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,29078010,,,,,,,,
The World is Not Enough,,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",,,,,,"Blu-Ray, action",,,0.00,,,,,1,28979706,,,,,,,,
The Best Exotic Marigold Hotel,,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",,,,,,"Blu-Ray, comedy",,,0.00,,,,,1,28946938,,,,,,,,
Chasing Mavericks,,Surfer Jay Moriarity sets out to ride the Northern California break known as Mavericks.,,,,,,"Blu-Ray, drama",,,0.00,,,,,1,28914170,,,,,,,,
Luke and Lucy The Texas Rangers,,"Dark City, Texas. A terrible bandit named Jim Parasite runs an illegal whiskey distillery. Parasite wants to become the biggest and has therefore developed a magical powder that can shrink anyone. The local Texas Rangers, led by the brave Ranger Tom, try to stop Parasijt, but are lured into a trap. Tom and his Rangers are shrunk and put into whiskey bottles. In an escape attempt, the bottle containing Ranger Tom ends up in a crate that is shipped to Belgium and thus ends up in the hands of Lambik, who is given a crate of whiskey by Theofiel Boomerang. Suske, Wiske, Aunt Sidonia, Lambik, Jerom, and Professor Barabas hear the story and decide to help Ranger Tom. Barabas will try to enlarge Ranger Tom again, and the rest travel to Dark City to stop Jim Parasijt.",,,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,28881402,,,,,,,,
Vivah,,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.",,,,,,"Blu-Ray, foreign",,,0.00,,,,,1,28815866,,,,,,,,
Neighbors,,,,,,,,"Blu-Ray, comedy",,,0.00,,,,,1,28783098,,,,,,,,
Wanted,,,,,,,,"Blu-Ray, action",,,0.00,,,,,1,28750330,,,,,,,,
Knight and Day,,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",,,,,,"Blu-Ray, action",,,0.00,,,,,1,28488186,,,,,,,,
Iron Man Trilogy,,,,,,,,"Blu-Ray, action",,,0.00,,,,,1,28455418,,,,,,,,
Lego Star Wars: The Padawan Menace,,"Master Yoda must go retrieve secret battle plans. However, things become a little more complicated when a class of younglings join the mission.",,,,,,"Blu-Ray, thriller",,,0.00,,,,,1,65409786,,,,,,,,
The Secret Life of Pets,,,,,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,65377018,,,,,,,,
Clash of the Titans,,,,,,,,"Blu-Ray, action",,,0.00,,,,,1,65213178,,,,,,,,
Immortals,,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",,,,,,"Blu-Ray, action",,,0.00,,,,,1,65147642,,,,,,,,
Barbie & The Fairy Princess,,,,,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,65016570,,,,,,,,
Barbie & Her Sisters in The Great Puppy Adventure,,"Barbie and her sisters, Skipper, Stacie and Chelsea, and their adorable new puppy friends find unexpected mystery and adventure when they return to their hometown of Willows. While going through mementos in Grandma's attic, the sisters discover an old map, believed to lead to a long-lost treasure buried somewhere in the town. With their puppy pals in tow, the four girls go on an exciting treasure hunt, along the way discovering that the greatest treasure of all is the love and laughter they share as sisters!",,,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,64852730,,,,,,,,
Independence Day Resurgence,,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",,,,,,"Blu-Ray, sci-fi",,,0.00,,,,,1,64525050,,,,,,,,
