title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Frankie Starlight,,The quirky story of a young boy's adventures growing up with his stunningly beautiful mother and the two very different men who love her.,,,,,,"VHS, drama",,,0.00,,,,,1,09037562,,,,,,,,
The Fourth War,,"Cold War adversaries Col. Jack Knowles and his Russian counterpart, Col. Valachev, are stationed on opposite sides of the German-Czech border. Both men are responsible for a group of troops in their remote settings, and both have been shaped by their combat experiences and a shared aversion to their superiors' ways of doing things. After a defector is killed, things escalate into a full-fledged battle with serious geopolitical ramifications.",,,,,,"VHS, drama",,,0.00,,,,,1,08972026,,,,,,,,
Full Moon in Blue Water,,"Floyd, the owner of a bar on the Texas coast, has been depressed for a year after his wife disappeared in a swimming accident. He lives with his senile father-in-law ""The General"" and is helped by Jimmy, a former asylum inmate, and the good-natured Louise. The bar is rapidly losing money and Charlie wants to buy it cheaply before it becomes publicly known that a nearby bridge is to be built. Louise offers her savings to go into partnership with Floyd, but Floyd decides to sell when he is forced to pay his back taxes.",,,,,,"VHS, thriller",,,0.00,,,,,1,08906490,,,,,,,,
Frances,,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.,,,,,,"VHS, drama",,,0.00,,,,,1,08873722,,,,,,,,
Werewolf,,"After an archaeological team in Arizona unearths a werewolf skeleton and one of them develops symptoms of lycanthropy before dying, the dig's foreman, Yuri, tries to infect other townspeople as an experiment. When a science writer named Paul takes up residence in the town to cover the dig and develops a romantic interest in a female team member, Yuri makes Paul his next target.",,,,,,"VHS, horror",,,0.00,,,,,1,08840954,,,,,,,,
Pirates of Sillicon Valley,,"Pirates of Silicon Valley is a 1999 American biographical drama television film starring Noah Wyle as Steve Jobs and Anthony Michael Hall as Bill Gates, chronicling the rise of Apple and Microsoft.",,,,,,"VHS, drama",,,0.00,,,,,1,08808186,,,,,,,,
Secret in the Attic,,"A beautiful woman marries a wealthy man, who for years chose to be a bachelor inspite of numerous female suitors. At first the marriage is perfect; he’s a loving husband and an enthusiastic lover. But soon the romance cools and the wife discovers that it has to do with a secret kept in the attic, something – or someone – he visits every night, that is changing him from a loving husband into a stranger… Akira Fukamachi directs this erotic and atmospheric drama.",,,,,,"VHS, thriller",,,0.00,,,,,1,08775418,,,,,,,,
Recipe for Disaster,,"Rebecca Korda and her two brothers, Sam and Max, are left alone on opening night of their family-owned restaurant.",,,,,,"VHS, comedy",,,0.00,,,,,1,08742650,,,,,,,,
Good Boy,,"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",,,,,,"VHS, kids-family",,,0.00,,,,,1,08709882,,,,,,,,
Homeward Bound,,,,,,,,"VHS, kids-family",,,0.00,,,,,1,08677114,,,,,,,,
J.R.R. Tolkien's The Hobbit,,"This short film is the first film adaptation of J.R.R. Tolkien's 1937 novel, The Hobbit. The film is a considered an ""ashcan copy"" as it was made quickly and cheaply by the producer to keep the rights to to the material.",,,,,,"VHS, fantasy",,,0.00,,,,,1,08644346,,,,,,,,
Profile for Murder,,A female police psychiatrist develops sexual fantasies involving a patient accused of murder.,,,,,,"VHS, thriller",,,0.00,,,,,1,08611578,,,,,,,,
The Guru,,,,,,,,"VHS, comedy",,,0.00,,,,,1,08578810,,,,,,,,
French Twist,,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",,,,,,"VHS, foreign",,,0.00,,,,,1,08447738,,,,,,,,
It Could Happen to You,,,,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,08414970,,,,,,,,
The Land of Faraway,,"Two Swedish boys (Nicholas Pickard, Christian Bale) fight a fantasy-land Black Knight (Christopher Lee) who has turned children into birds.",,,,,,"VHS, kids-family",,,0.00,,,,,1,54856698,,,,,,,,
Overexposed,,"A soap-opera star (Catherine Oxenberg) thinks someone's trying to kill her, but cannot figure out which someone.",,,,,,"VHS, thriller",,,0.00,,,,,1,54594554,,,,,,,,
"Honey, I Blew Up the Kids",,"Scatterbrained scientist Wayne Szalinski develops a contraption that makes objects bigger. A routine test goes horribly wrong, however, when Wayne accidentally targets his 2-year-old son with the enlarging ray. The toddler experiences huge growth spurts every time he is exposed to electricity. When their child grows to become over 100 feet tall, Wayne and his wife, Diane, must use a shrink ray to cure his gigantism before he destroys all of Las Vegas.",,,,,,"VHS, kids-family",,,0.00,,,,,1,54561786,,,,,,,,
Faerie Tale Theater: The Princess & The Pea,,A princess (Liza Minnelli) likes a lazy prince (Tom Conti) but is not so fond of his mother (Beatrice Straight); with Nancy Allen; directed by Tony Bill.,,,,,,"VHS, kids-family",,,0.00,,,,,1,54529018,,,,,,,,
The Secret Life of an American Wife,,"Feeling restless after years of marriage and concerned that she's no longer attractive, housewife Victoria Layton (Anne Jackson) embarks on a quest to reaffirm her sex appeal. Victoria's husband, Tom (Patrick O'Neal), is a talent agent who represents a famous movie star (Walter Matthau) known for his womanizing ways, so she decides to take on the guise of a call girl to see if she can seduce the celebrity. Will she go through with bedding the actor, or will she remain faithful to her spouse?",,,,,,"VHS, comedy",,,0.00,,,,,1,54496250,,,,,,,,
A Summer to Remember,,"Toby is bitter since losing his hearing and refuses to accept his stepfather. But when an orangutan named Casey is thrown from a truck, the boy soon has a secret friend.",,,,,,"VHS, kids-family",,,0.00,,,,,1,54463482,,,,,,,,
Hair,,"In New York City for the first time while on his way to enlist in the U.S. Army during the Vietnam War, Oklahoma farm hand Claude Hooper Bukowski (John Savage) meets up with a freewheeling group of Central Park hippies led by the irrepressible George Berger (Treat Williams). When the unlikely friends meet upper-middle-class debutante Sheila Franklin (Beverly D'Angelo), sparks fly between the country boy and the city girl, and Berger's troupe attempts to keep the young lovers together.",,,,,,"VHS, musical",,,0.00,,,,,1,54430714,,,,,,,,
Rookie of the Year,,"A freak accident causes 12-year-old Little League player Henry (Thomas Ian Nicholas) to become such a powerful and accurate pitcher that the Chicago Cubs sign the junior high student to a contract. Unprepared for such a high-pressure environment, Henry falters until aging fast baller Chet Steadman (Gary Busey) takes him under his wing and teaches him how to play in the big leagues. Meanwhile, his mother's venal boyfriend (Bruce Altman) tries to sell Henry's contract to a hated opposing team.",,,,,,"VHS, kids-family",,,0.00,,,,,1,54397946,,,,,,,,
My Life as a Fairytale,,"A wealthy patron and his daughter welcome the young Andersen into their home, and watch as his storytelling gifts flourish.",,,,,,"VHS, fantasy",,,0.00,,,,,1,54365178,,,,,,,,
Heartsong,,"Heartsong is a unique musical experience in which you will share, with Dolly Parton, a lifetime of her Smoky Mountain inspiration.",,,,,,"VHS, musical",,,0.00,,,,,1,54332410,,,,,,,,
Newsies,,"In this musical, homeless New York City newsboy Jack ""Cowboy"" Kelly (Christian Bale) befriends two newcomers to his trade, brothers David (David Moscow) and Les Jacobs (Luke Edwards). When publisher Joseph Pulitzer (Robert Duvall) sets new rules that make it harder for the young newspaper salesmen to make a buck, the boys go on strike. Bryan Denton (Bill Pullman), a journalist who's sympathetic to their plight, gives them some tips in public relations, as the newsboys' battle grips the city.",,,,,,"VHS, musical",,,0.00,,,,,1,54299642,,,,,,,,
Rushmore,,"When a beautiful first-grade teacher (Olivia Williams) arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max (Jason Schwartzman), who quickly falls in love with her. Max turns to the father (Bill Murray) of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",,,,,,"VHS, comedy",,,0.00,,,,,1,54266874,,,,,,,,
Monty Python and the Holy Grail,,"A comedic send-up of the grim circumstances of the Middle Ages as told through the story of King Arthur and framed by a modern-day murder investigation. When the mythical king of the Britons leads his knights on a quest for the Holy Grail, they face a wide array of horrors, including a persistent Black Knight, a three-headed giant, a cadre of shrubbery-challenged knights, the perilous Castle Anthrax, a killer rabbit, a house of virgins, and a handful of rude Frenchmen.",,,,,,"VHS, comedy",,,0.00,,,,,1,54234106,,,,,,,,
Romeo & Juliet,,"In the Italian city of Verona, the Montague and the Capulet families are perpetually feuding. When Romeo (Leonard Whiting), a handsome young Montague, disregards convention by attending a Capulet ball, he falls in love with the beautiful Juliet (Olivia Hussey), a Capulet. After a brief courtship, the two elope, creating even greater tension between their families. Italian director Franco Zeffirelli's film is considered one of the best screen versions of Shakespeare's classic love story.",,,,,,"VHS, drama",,,0.00,,,,,1,54201338,,,,,,,,
Dark Victory,,"Socialite Judith Traherne (Bette Davis) lives a lavish but emotionally empty life. Riding horses is one of her few joys, and her stable master (Humphrey Bogart) is secretly in love with her. Told she has a brain tumor by her doctor, Frederick Steele (George Brent), Judith becomes distraught. After she decides to have surgery to remove the tumor, Judith realizes she is in love with Dr. Steele, but more troubling medical news may sabotage her new relationship, and her second chance at life.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,53939194,,,,,,,,
Garden State,,"After many years away, television bit part actor Andrew Largeman returns to his small hometown in New Jersey to attend his mother's funeral. There he is confronted by various aspects of the life he left behind, including his overbearing father. Largeman also meets compulsive liar and amateur musician Sam, with whom he feels an immediate connection. Together with several other figures from his past, Largeman heals old wounds and forges new friendships.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,53906426,,,,,,,,
Little Women,,"In this 1994 adaptation of Louisa May Alcott's classic, the March sisters confront growing pains, financial shortages, family tragedies and romantic rivalries in mid-19th-century Massachusetts. Jo struggles for independence and sometimes clashes with her beloved mother and her sisters Meg, Amy and Beth. She also contends with their cranky Aunt March, their impulsive neighbor Laurie and kindly linguistics professor Friedrich Bhaer.",,,,,,"VHS, drama",,,0.00,,,,,1,53873658,,,,,,,,
Little House on the Prairie: Christmas at Plum Creek,,Christmas is coming and everyone is being secretive. Laura wants to buy something expensive for her mother and has to come up with a way to pay for it.,,,,,,"VHS, holiday",,,0.00,,,,,1,53840890,,,,,,,,
Picnic at Hanging Rock,,"In the early 1900s, Miranda (Anne Lambert) attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress (Rachel Roberts) treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers (Vivean Gray) have disappeared mysteriously.",,,,,,"VHS, drama",,,0.00,,,,,1,53775354,,,,,,,,
Fargo,,"""Fargo"" is a reality-based crime drama set in Minnesota in 1987. Jerry Lundegaard (William H. Macy) is a car salesman in Minneapolis who has gotten himself into debt and is so desperate for money that he hires two thugs (Steve Buscemi), (Peter Stormare) to kidnap his own wife. Jerry will collect the ransom from her wealthy father (Harve Presnell), paying the thugs a small portion and keeping the rest to satisfy his debts. The scheme collapses when the thugs shoot a state trooper.",,,,,,"VHS, thriller",,,0.00,,,,,1,53349370,,,,,,,,
It's a Wonderful Life,,"George Bailey has so many problems he is thinking about ending it all - and it's Christmas! As the angels discuss George, we see his life in flashback. As George is about to jump from a bridge, he ends up rescuing his guardian angel, Clarence - who then shows George what his town would have looked like if it hadn't been for all his good deeds over the years.",,,,,,"VHS, holiday",,,0.00,,,,,1,53251066,,,,,,,,
Let's Make it Legal,,"A couple are divorcing because of his gambling after 20 years of marriage but are parting as friends. When an ex-flame starts making a play for her, hubby explains his lucky dice.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,53185530,,,,,,,,
Sleepless in Seattle,,"After the death of his wife, Sam Baldwin (Tom Hanks) moves to Seattle with his son, Jonah (Ross Malinger). When Jonah calls in to a talk-radio program to find a new wife for his father, Sam grudgingly gets on the line to discuss his feelings. Annie Reed (Meg Ryan), a reporter in Baltimore, hears Sam speak and falls for him, even though she is engaged. Unsure where it will lead, she writes Sam a letter asking him to meet her at the Empire State Building on Valentine's Day.",,,,,,"VHS, romantic-comedy",,,0.00,,,,,1,53087226,,,,,,,,
