product_id,title,vendor,status,handle,sku,barcode,qty,tags
9276650193146,Love Has Many Faces,VHS,ACTIVE,love-has-many-faces,,191-VHSLVH-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9260447400186,Love and Monsters,Blu-Ray,ACTIVE,love-and-monsters,,191-UNKLOV-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260446384378,Lovers Lane (Arrow),Blu-Ray,ACTIVE,lovers-lane-arrow,,191-BLRLOV-70-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260431245562,M3GAN (Unrated) 4K,4K,ACTIVE,m3gan-unrated-4k,,191-BLRM3G-50-001A,1,"4K, Formatted, Horror, issue:needs_new_barcode, Rental"
9270291824890,MAN FROM CLOVER GROVE,VHS,ACTIVE,man-from-clover-grove,,191-VHSMNF-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9276624797946,MONSIGNOR,VHS,ACTIVE,monsignor,,191-VHSMNS-001A,0,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9243607892218,MR. NICE GUY,VHS,ACTIVE,mr-nice-guy,,191-VHSMRN-001A,0,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260447432954,Machete,Blu-Ray,ACTIVE,machete,,191-BLRMAC-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9267013746938,Machete Kills,Blu-Ray,ACTIVE,machete-kills,,191-BLRMCH-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260431311098,Mama,Blu-Ray,ACTIVE,mama,,191-UNIMAM-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276613689594,Manhattan,DVD,ACTIVE,manhattan,,191-DVDMAN-001A,0,"Comedy, DVD, Formatted, issue:needs_new_barcode, Rental"
9276613656826,Matrix Reloaded,4K,ACTIVE,the-matrix-reloaded,,191-BLRTHM-001A,1,"4K, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9276609954042,Medallion,DVD,ACTIVE,medallion,,191-DVDMED-001A,1,"Action, DVD, Formatted, issue:needs_new_barcode, Rental"
9276609790202,Memento,DVD,ACTIVE,memento,,191-DVDMEM-001A,1,"DVD, Formatted, issue:needs_new_barcode, Rental, Thriller"
9276612673786,Memoirs of a Geisha,DVD,ACTIVE,memoirs-of-a-geisha,,191-DVDMMR-001A,1,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9276651634938,Memphis,VHS,ACTIVE,memphis,,191-VHSMEM-001A,0,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276653142266,Mexico City,VHS,ACTIVE,mexico-city,,191-VHSMEX-001A,1,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276651471098,Miami Blues,VHS,ACTIVE,miami-blues,,191-VHSMIA-001A,1,"Action, Formatted, issue:needs_new_barcode, Rental, VHS"
9260364103930,Midnight Movie,Blu-Ray,ACTIVE,midnight-movie,,191-BLRMID-50-002A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276651962618,Midnight Strangers,VHS,ACTIVE,midnight-strangers,,191-VHSMID-001A,0,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276625092858,Miles From Home,VHS,ACTIVE,miles-from-home,,191-VHSMIL-001A,0,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9276625256698,Milk Money,VHS,ACTIVE,milk-money,,191-VHSMLK-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9260430131450,Mirrors (Unrated Special Edition),Blu-Ray,ACTIVE,mirrors-unrated-special-edition,,191-BLRMRR-50-001A,0,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260364333306,Mirrors 2 Unrated,Blu-Ray,ACTIVE,mirrors-2-unrated,,191-BLRMIR-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276651372794,Missing Pieces,VHS,ACTIVE,missing-pieces,,191-VHSMSS-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9267013058810,Mission: Impossible - Fallout,Blu-Ray,ACTIVE,mission-impossible-fallout,,191-BLRMIS-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276650488058,Mister Johnson,VHS,ACTIVE,mister-johnson,,191-VHSMST-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9276651536634,Modern Problems,VHS,ACTIVE,modern-problems,,191-VHSMOD-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9276624732410,Monkey's Uncle,VHS,ACTIVE,monkeys-uncle,,191-VHSMON-001A,1,"Formatted, issue:needs_new_barcode, Kids & Family, Rental, VHS"
9266911215866,Morbius,4K,ACTIVE,morbius,,191-4K2MOR-50-001A,1,"4K, Action, Formatted, issue:needs_new_barcode, Rental"
9258868703482,Motel Hell,Blu-Ray,ACTIVE,motel-hell,,191-BLRMOT-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260438126842,Mother's Day (Vinegar Syndrome),4K,ACTIVE,mothers-day-vinegar-syndrome,,191-4K2MOT-50-001A,0,"4K, Formatted, Horror, issue:needs_new_barcode, Rental"
9276651733242,Mouth to Mouth,VHS,ACTIVE,mouth-to-mouth,,191-VHSMOU-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260438814970,Mr. & Mrs. Smith,Blu-Ray,ACTIVE,mr-mrs-smith,,191-DVDMRM-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9270291202298,Mr. Accident,VHS,ACTIVE,mr-accident,,191-VHSMRA-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9267012960506,Mr. Brooks,Blu-Ray,ACTIVE,mr-brooks,,191-BLRMRB-50-001A,1,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental"
9276624863482,Mr. Magoo,VHS,ACTIVE,mr-magoo,,191-VHSMRM-001A,1,"Formatted, issue:needs_new_barcode, Kids & Family, Rental, VHS"
9267106119930,Munsters (A Rob Zombie Film),DVD,ACTIVE,munsters-a-rob-zombie-film,,191-DVDMUN-50-001A,1,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9276610216186,Murder on the Orient Express,Blu-Ray,ACTIVE,murder-on-the-orient-express,,191-BLRMUR-001A,0,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9276624634106,My Fair Lady,VHS,ACTIVE,my-fair-lady,,191-VHSMYF-001A,1,"Formatted, issue:needs_new_barcode, Musical, Rental, VHS"
9267105530106,My Soul to Take,Blu-Ray,ACTIVE,my-soul-to-take,,191-BLRMYS-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260364824826,Neighbors,Blu-Ray,ACTIVE,neighbors,,191-BLRNES-50-001A,0,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9258983620858,Neighbors 2,Blu-Ray,ACTIVE,neighbors-2,,191-BLRNEI-50-001A,0,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9266911346938,Never Back Down: Extended Beat Down Edition,Blu-Ray,ACTIVE,never-back-down-extended-beat-down-edition,,191-BLRNEV-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9243606974714,Never Been Kissed,VHS,ACTIVE,never-been-kissed,,191-VHSNEV-F-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9266894700794,New Year's Eve,Blu-Ray,ACTIVE,new-years-eve,,191-BLRNEW-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9276651602170,Nico and Dani,VHS,ACTIVE,nico-and-dani,,191-VHSNIC-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260438028538,Night Shift,DVD,ACTIVE,night-shift,,191-DVDNIG-50-001A,1,"DVD, Formatted, Horror, issue:needs_new_barcode, Rental"
9260364136698,Night Watch / Day Watch,Blu-Ray,ACTIVE,night-watch-day-watch,,191-BLRNIG-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260438225146,Night and Day,DVD,ACTIVE,night-and-day,,191-DVDNGH-50-001A,1,"DVD, Formatted, issue:needs_new_barcode, Musical, Rental"
9260364464378,Night of the Living Dead,Blu-Ray,ACTIVE,night-of-the-living-dead,,191-BLRNGH-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9258867392762,No Country for Old Men,Blu-Ray,ACTIVE,no-country-for-old-men,,191-BLRNOC-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9276651766010,No Secrets,VHS,ACTIVE,no-secrets,,191-VHSNOS-001A,1,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276652028154,Nothing to Lose,VHS,ACTIVE,nothing-to-lose,,191-VHSNOT-001A,0,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9243606679802,OPEN SEASON,VHS,ACTIVE,open-season,,191-VHSOPE-G-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9258984014074,Observe and Report,Blu-Ray,ACTIVE,observe-and-report,,191-BLROBS-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9260447531258,Officer Downe,Blu-Ray,ACTIVE,officer-downe,,191-BLROFF-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258867097850,On the Road,Blu-Ray,ACTIVE,on-the-road,,191-UNKONT-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9260438159610,One Rainy Afternoon,DVD,ACTIVE,one-rainy-afternoon,,191-DVDONE-50-001A,1,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9276612280570,Out of Africa,DVD,ACTIVE,out-of-africa,,191-DVDOUT-001A,1,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9260447367418,Out of the Furnace,Blu-Ray,ACTIVE,out-of-the-furnace,,191-BLROUT-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9243652063482,Out to Sea,VHS,ACTIVE,out-to-sea,,191-VHSTTS-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9276650291450,Outsiders,VHS,ACTIVE,outsiders,,191-VHSTSD-001A,1,"Drama, Formatted, Rental, VHS"
9258826989818,Over The Top,Blu-Ray,ACTIVE,over-the-top,,191-BLROVE-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9249544634618,Overboard Vhs 1987 Goldie Hawn Kurt Russell,VHS,ACTIVE,overboard-vhs-1987-goldie-hawn-kurt-russell,,191-VHSOVE-50-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9267105333498,Peninsula,Blu-Ray,DRAFT,peninsula,,191-BLRPEN-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276625453306,Philadelphia,VHS,ACTIVE,philadelphia,,191-VHSPHI-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9276610642170,Pineapple Express,DVD,ACTIVE,pineapple-express,,191-DVDPIN-001A,1,"Comedy, DVD, Formatted, issue:needs_new_barcode, Rental"
9276611133690,Pixar Short Films Collection Volume 1,DVD,ACTIVE,pixar-short-films-collection-volume-1,,191-DVDPIX-001A,1,"DVD, Formatted, issue:needs_new_barcode, Kids & Family, Rental"
9243651899642,Pocket Money,VHS,ACTIVE,pocket-money,,191-VHSPOC-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260446286074,Point Break,Blu-Ray,ACTIVE,point-break,,191-BLRPOI-50-001A,0,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260431278330,Poltergeist Extended Cut (Blu-ray),Blu-Ray,ACTIVE,poltergeist-extended-cut-blu-ray,,191-UNKPOL-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9266911740154,Poseidon,Blu-Ray,ACTIVE,poseidon,,191-BLRPOS-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9267013812474,Power Rangers,Blu-Ray,ACTIVE,power-rangers,,191-BLRPOW-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260364071162,Prom Night,Blu-Ray,ACTIVE,prom-night,,191-BLRPRO-50-001A,0,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276613722362,Prometheus,4K,ACTIVE,prometheus,,191-BLRPRM-001A,1,"4K, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9260431343866,Psycho Goreman,Blu-Ray,ACTIVE,psycho-goreman,,191-UNKPSY-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276612378874,Pulp Fiction,DVD,ACTIVE,pulp-fiction,,191-DVDPUL-001A,1,"DVD, Formatted, issue:needs_new_barcode, Rental, Thriller"
9276612477178,Raging Bull,DVD,ACTIVE,raging-bull,,191-DVDRAG-001A,1,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9260447334650,Rampage,4K,ACTIVE,rampage,,191-BLRRAM-50-001A,0,"4K, Action, Formatted, issue:needs_new_barcode, Rental"
9276652912890,Rat Race,VHS,ACTIVE,rat-race,,191-VHSRAT-001A,0,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9276610347258,Ratatouille,DVD,ACTIVE,ratatouille,,191-DVDRAT-001A,1,"DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Kids & Family, Rental"
9276611657978,Re-Animator,Blu-Ray,ACTIVE,re-animator,,191-BLRREA-001A,1,"Blu-Ray, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental, Sci-Fi"
9276610478330,Red Heat,Blu-Ray,ACTIVE,red-heat,,191-BLRRED-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260363907322,Renfield: Dracula Sucks Edition,Blu-Ray,ACTIVE,renfield-dracula-sucks-edition,,191-BLRREN-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9258867687674,Requiem for a Dream (Director's Cut),Blu-Ray,ACTIVE,requiem-for-a-dream-directors-cut,,191-BLRREQ-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9267013419258,Rise of the Planet of the Apes,Blu-Ray,ACTIVE,rise-of-the-planet-of-the-apes,,191-BLRRIS-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258867556602,Robin Hood (Unrated Director's Cut),Blu-Ray,ACTIVE,robin-hood-unrated-directors-cut,,191-BLRROB-70-001A,0,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9276610052346,Royal Tenenbaums,DVD,ACTIVE,royal-tenenbaums,,191-DVDROY-002A,1,"Comedy, DVD, Formatted, issue:needs_new_barcode, Rental"
9276652847354,SHOOTING ELIZABETH,VHS,ACTIVE,shooting-elizabeth,,191-VHSSHO-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9276611363066,SYRIANA,Blu-Ray,ACTIVE,syriana,,191-BLRSYR-001A,1,"Blu-Ray, Drama, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9260364431610,Salem's Lot,Blu-Ray,ACTIVE,salems-lot,,191-BLRSAL-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276609233146,Saving Private Ryan,Blu-Ray,ACTIVE,saving-private-ryan,,191-BLRSAV-001A,1,"Blu-Ray, Drama, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9276610773242,Say Anything,DVD,ACTIVE,say-anything,,191-DVDSAY-001A,1,"Comedy, DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9260429738234,"Scala!!! Or, the Incredibly Strange Rise and Fall of the World's Wildest Cinema and How It Influenced a Mixed-up Generation of Weirdos and Misfits",Blu-Ray,ACTIVE,scala-or-the-incredibly-strange-rise-and-fall-of-the-worlds-wildest-cinema-and-how-it-influenced-a-mixed-up-generation-of-weirdos-and-misfits,,191-BLRSCA-50-001A,0,"Blu-Ray, Documentary, Formatted, issue:needs_new_barcode, Rental"
9276651503866,Serpent of Death,VHS,ACTIVE,serpent-of-death,,191-VHSSER-001A,1,"Action, Formatted, issue:needs_new_barcode, Rental, VHS"
9276613394682,Shallows,4K,ACTIVE,shallows,,191-BLRSHA-001A,1,"4K, Formatted, issue:needs_new_barcode, Rental, Thriller"
9276612870394,Shining,Blu-Ray,ACTIVE,shining,,191-BLRSHI-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276652978426,Shipwrecked,VHS,ACTIVE,shipwrecked,,191-VHSSHI-001A,1,"Formatted, issue:needs_new_barcode, Kids & Family, Rental, VHS"
9266911445242,Shoot 'Em Up,Blu-Ray,ACTIVE,shoot-em-up,,191-BLRSHO-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258826498298,Sicario,Blu-Ray,ACTIVE,sicario,,191-BLRSIC-70-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258826563834,Sicario: Day of the Soldado,Blu-Ray,ACTIVE,sicario-day-of-the-soldado,,191-BLRSCR-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276625387770,Simon Birch,VHS,ACTIVE,simon-birch,,191-VHSSMN-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9258827481338,Sin City: A Dame to Kill For,Blu-Ray,ACTIVE,sin-city-a-dame-to-kill-for,,191-BLRSIN-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9266932449530,Skyscraper,4K,ACTIVE,skyscraper,,191-BLRSKY-50-001A,0,"4K, Action, Formatted, issue:needs_new_barcode, Rental"
9276611559674,Sleepless in Seattle,DVD,ACTIVE,sleepless-in-seattle,191-DVDSLE-001A,191-DVDSLE-001A,1,"DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental, Romantic Comedy"
9276608971002,Snatch (Special Edition),DVD,ACTIVE,snatch-special-edition,,191-DVDSNA-001A,1,"Drama, DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9260447236346,Snitch,4K,ACTIVE,snitch,,191-UNKSNI-50-001A,1,"4K, Action, Formatted, issue:needs_new_barcode, Rental"
9276613296378,Solo: A Star Wars Story,4K,ACTIVE,solo-a-star-wars-story,,191-BLRSOL-001A,1,"4K, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9276651700474,Special Forces,VHS,ACTIVE,special-forces,,191-VHSSPC-001A,1,"Action, Formatted, issue:needs_new_barcode, Rental, VHS"
9267105890554,Species 4K Collector's Edition,4K,ACTIVE,species-4k-collectors-edition,,191-BLRSPC-50-001A,1,"4K, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9266894962938,Speed,Blu-Ray,ACTIVE,speed,,191-BLRSPD-50-001A,0,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258826891514,Speed Racer,DVD,ACTIVE,speed-racer,,191-BLRSPE-50-001A,1,"DVD, Formatted, issue:needs_new_barcode, Kids & Family, Rental"
9276610085114,Spirited Away,DVD,ACTIVE,spirited-away,,191-DVDSPI-001A,1,"DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Kids & Family, Rental"
9276650258682,Stand Alone,VHS,ACTIVE,stand-alone,,191-VHSSTN-001A,1,"Action, Formatted, issue:needs_new_barcode, Rental, VHS"
9243651539194,Static,VHS,DRAFT,static,,191-VHSSTA-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260437995770,Steel and Lace (Vinegar Syndrome),Blu-Ray,ACTIVE,steel-and-lace-vinegar-syndrome,,191-BLRSTE-50-001A,1,"Blu-Ray, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9276653011194,Strangers,VHS,ACTIVE,strangers,,191-VHSST3-001A,1,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276651798778,Streetkill,VHS,ACTIVE,streetkill,,191-VHSSTL-001A,0,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9276624568570,Strictly Ballroom,VHS,ACTIVE,strictly-ballroom,,191-VHSSTM-001A,1,"Formatted, issue:needs_new_barcode, Musical, Rental, VHS"
9260429771002,Suitable Flesh,Blu-Ray,ACTIVE,suitable-flesh,,191-BLRSUI-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260446417146,Sundown: The Vampire in Retreat,Blu-Ray,ACTIVE,sundown-the-vampire-in-retreat,,191-BLRSUN-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260364562682,Super Troopers,Blu-Ray,ACTIVE,super-troopers,,191-BLRSUP-50-001A,0,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9249542013178,Suppose They Gave a War and Nobody Came?,VHS,ACTIVE,suppose-they-gave-a-war-and-nobody-came,,191-VHSSUP-50-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260364267770,THE HOUSE THAT JACK BUILT,Blu-Ray,ACTIVE,the-house-that-jack-built,,191-BLRTHH-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276651995386,Talent for the Game,VHS,ACTIVE,talent-for-the-game,,191-VHSTLN-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260430065914,Talk to Me,4K,ACTIVE,talk-to-me,,191-BLRTLK-50-001A,0,"4K, Formatted, Horror, issue:needs_new_barcode, Rental"
9260364628218,Talladega Nights: The Ballad of Ricky Bobby,Blu-Ray,ACTIVE,talladega-nights-the-ballad-of-ricky-bobby,,191-BLRTAL-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9276611100922,Tango & Cash,Blu-Ray,ACTIVE,tango-cash,,191-BLRTAN-001A,1,"Action, Blu-Ray, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9267013157114,Terminator Genisys,Blu-Ray,ACTIVE,terminator-genisys,,191-BLRTRM-50-001A,1,"Blu-Ray, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9258826137850,Terminator: Dark Fate,Blu-Ray,ACTIVE,terminator-dark-fate,,191-BLRTER-50-001A,1,"Blu-Ray, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9276611231994,Texas Chain Saw Massacre,Blu-Ray,ACTIVE,texas-chain-saw-massacre,,191-BLRTEX-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9258984472826,The 40-Year-Old Virgin,Blu-Ray,ACTIVE,the-40-year-old-virgin,,191-BLRTH4-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9243607302394,The Adventures of Pluto Nash,VHS,ACTIVE,the-adventures-of-pluto-nash,,191-VHSTHE-F-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9258867196154,The Assassination of Jesse James,Blu-Ray,ACTIVE,the-assassination-of-jesse-james,,191-BLRTHE-50-001A,0,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9249542504698,The Assignment,VHS,DRAFT,the-assignment,,191-NKNTHE-50-001A,0,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276613329146,The Aviator,DVD,ACTIVE,the-aviator,,191-DVDTHV-001A,0,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9276609822970,The Beales of Grey Gardens,DVD,ACTIVE,the-beales-of-grey-gardens,,191-DVDTHB-001A,1,"Documentary, DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9260429967610,The Black Room (Vinegar Syndrome),Blu-Ray,ACTIVE,the-black-room-vinegar-syndrome,,191-BLRTHB-50-001A,1,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental"
9260430098682,The Boogeyman (Vinegar Syndrome),4K,ACTIVE,the-boogeyman-vinegar-syndrome,,191-4K2THE-50-001A,0,"4K, Formatted, Horror, issue:needs_new_barcode, Rental"
9276611002618,The Break-Up,DVD,ACTIVE,the-break-up,,191-DVDTHP-001A,0,"Comedy, DVD, Formatted, issue:needs_new_barcode, Rental"
9276609396986,The Cabin in the Woods,DVD,ACTIVE,the-cabin-in-the-woods,,191-DVDTHC-001A,1,"DVD, Formatted, Horror, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9249542897914,The Capitol Conspiracy,VHS,ACTIVE,the-capitol-conspiracy,,191-VHSTHC-50-001A,1,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9260429508858,The Cardona Collection Vol. 2 (Vinegar Syndrome),Blu-Ray,ACTIVE,the-cardona-collection-vol-2-vinegar-syndrome,,191-BLRTHC-50-001A,1,"Action, Blu-Ray, Formatted, Rental"
9267013550330,The Cell,Blu-Ray,ACTIVE,cell,,191-BLRCEL-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258868539642,The Editor,Blu-Ray,ACTIVE,the-editor,,191-BLRTHD-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276609855738,The Fly,Blu-Ray,ACTIVE,the-fly,,191-BLRTHY-001A,0,"Blu-Ray, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9260364038394,The Forest,Blu-Ray,ACTIVE,the-forest,,191-BLRTHF-50-001A,0,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276609102074,The Forgotten,DVD,ACTIVE,the-forgotten,,191-BL2THE-001A,1,"DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental, Thriller"
9243607400698,The Grifters,VHS,ACTIVE,the-grifters,,191-VHSTHG-F-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9276609528058,The Grudge,DVD,ACTIVE,the-grudge,,191-DVDTHG-001A,0,"DVD, Formatted, Horror, issue:needs_new_barcode, Rental"
9260438323450,The Human Condition (Criterion Collection),Blu-Ray,ACTIVE,the-human-condition-criterion-collection,,191-BLRTH7-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9260364398842,The Innkeepers,Blu-Ray,ACTIVE,the-innkeepers,,191-BLRTH2-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9276611592442,The Last Waltz,Blu-Ray,ACTIVE,the-last-waltz,,191-BLRTHZ-001A,0,"Blu-Ray, Documentary, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9276612018426,The Lord of the Rings: The Return of the King,DVD,ACTIVE,the-lord-of-the-rings-the-return-of-the-king,,191-DVDTH2-001A,1,"DVD, Fantasy, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9276611985658,The Lord of the Rings: The Two Towers,DVD,ACTIVE,the-lord-of-the-rings-the-two-towers,,191-DVDTHS-001A,1,"DVD, Fantasy, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9249544175866,The Man In The Moon,VHS,ACTIVE,the-man-in-the-moon,,191-VHSTHM-50-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9258984079610,The Nice Guys,Blu-Ray,ACTIVE,the-nice-guys,,191-BLRTHN-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
