title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Toy Story 2,,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property.",786936798807,0786936798807,,,,"DVD, kids-family",,,0.00,,,,,1,85536506,,,,,,,,
Inside Out,,"Riley (Kaitlyn Dias) is a happy, hockey-loving 11-year-old Midwestern girl, but her world turns upside-down when she and her parents move to San Francisco. Riley's emotions -- led by Joy (Amy Poehler) -- try to guide her through this difficult, life-changing event. However, the stress of the move brings Sadness (Phyllis Smith) to the forefront. When Joy and Sadness are inadvertently swept into the far reaches of Riley's mind, the only emotions left in Headquarters are Anger, Fear and Disgust.",786936865301,0786936865301,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,85503738,,,,,,,,
Brave,,"Merida (Kelly Macdonald), the impetuous but courageous daughter of Scottish King Fergus (Billy Connolly) and Queen Elinor (Emma Thompson), is a skilled archer who wants to carve out her own path in life. Her defiance of an age-old tradition angers the Highland lords and leads to chaos in the kingdom. Merida seeks help from an eccentric witch (Julie Walters), who grants her an ill-fated wish. Now, Merida must discover the true meaning of courage and undo a beastly curse before it's too late.",0786936865035,0786936865035,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,85470970,,,,,,,,
Blade Runner 2049,,"Officer K (Ryan Gosling), a new Blade Runner for the Los Angeles Police Department, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. His discovery leads him on a quest to find Rick Deckard (Harrison Ford), a former Blade Runner who's been missing for 30 years.",0883929571888,0883929571888,,,,"Blu-Ray, sci-fi",,,0.00,,,,,1,13020154,,,,,,,,
Lord of the Rings: The Fellowship of the Ring,,"The future of civilization rests in the fate of the One Ring, which has been lost for centuries. Powerful forces are unrelenting in their search for it. But fate has placed it in the hands of a young Hobbit named Frodo Baggins (Elijah Wood), who inherits the Ring and steps into legend. A daunting task lies ahead for Frodo when he becomes the Ring-bearer - to destroy the One Ring in the fires of Mount Doom where it was forged.",0794043167621,0794043167621,,,,"Blu-Ray, fantasy",,,0.00,,,,,1,12987386,,,,,,,,
Lord of the Rings: The Return of the King,,"The culmination of nearly 10 years' work and conclusion to Peter Jackson's epic trilogy based on the timeless J.R.R. Tolkien classic, ""The Lord of the Rings: The Return of the King"" presents the final confrontation between the forces of good and evil fighting for control of the future of Middle-earth. Hobbits Frodo and Sam reach Mordor in their quest to destroy the `one ring', while Aragorn leads the forces of good against Sauron's evil army at the stone city of Minas Tirith.",0794043167638,0794043167638,,,,"Blu-Ray, fantasy",,,0.00,,,,,1,12954618,,,,,,,,
Jurassic World,,"Located off the coast of Costa Rica, the Jurassic World luxury resort provides a habitat for an array of genetically engineered dinosaurs, including the vicious and intelligent Indominus rex. When the massive creature escapes, it sets off a chain reaction that causes the other dinos to run amok. Now, it's up to a former military man and animal expert to use his special skills to save two young brothers and the rest of the tourists from an all-out, prehistoric assault.",191329163818,0191329163818,,,,"Blu-Ray, action",,,0.00,,,,,1,12921850,,,,,,,,
Mad Max Fury Road,,"Years after the collapse of civilization, the tyrannical Immortan Joe enslaves apocalypse survivors inside the desert fortress the Citadel. When the warrior Imperator Furiosa leads the despot's five wives in a daring escape, she forges an alliance with Max Rockatansky, a loner and former captive. Fortified in the massive, armored truck the War Rig, they try to outrun the ruthless warlord and his henchmen in a deadly high-speed chase through the Wasteland.",0883929411733,0883929411733,,,,"Blu-Ray, action",,,0.00,,,,,1,12889082,,,,,,,,
Tombstone,,"Wyatt Earp and his brothers, Morgan and Virgil, have left their gunslinger ways behind them to settle down and start a business in the town of Tombstone, Ariz. While they aren't looking to find trouble, trouble soon finds them when they become targets of the ruthless Cowboy gang. Now, together with Wyatt's best friend, Doc Holliday, the brothers pick up their guns once more to restore order to a lawless land.",0786936725247,0786936725247,,,,"Blu-Ray, action",,,0.00,,,,,1,12856314,,,,,,,,
Who Framed Roger Rabbit?,,"Down-on-his-luck private eye Eddie Valiant (Bob Hoskins) gets hired by cartoon producer R.K. Maroon (Alan Tilvern) to investigate an adultery scandal involving Jessica Rabbit (Kathleen Turner), the sultry wife of Maroon's biggest star, Roger Rabbit (Charles Fleischer). But when Marvin Acme (Stubby Kaye), Jessica's alleged paramour and the owner of Toontown, is found murdered, the villainous Judge Doom (Christopher Lloyd) vows to catch and destroy Roger.",0786936833027,0786936833027,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,12397562,,,,,,,,
The Burbs,,"Settling in for some time off in his suburban home, Ray Peterson's vacation becomes a horror when the Klopeks, a suspiciously odd family, move in down the block. Enlisting the aid of his paranoid buddy, Art, and his militia-man neighbor, Rumsfield, Ray sends his son and wife away on a trip while he investigates the Klopeks. When a neighbor disappears, Ray and his cohorts risk their lives to save their cul-de-sac from the clutches of evil.",025192351181,0025192351181,,,,"Blu-Ray, comedy",,,0.00,,,,,1,12332026,,,,,,,,
