Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
double-feature-stand-and-deliver-lean-on-me-dvd-rental-drama,"Double Feature: Stand and Deliver, Lean on Me",,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,79498746,,,,drama
double-feature-state-property-state-pen-dvd-rental-drama,"Double Feature: State Property, State Property 2",,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,79367674,,,,drama
fifty-shades-of-gray-dvd-rental-drama,Fifty Shades of Gray,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,79334906,,,,drama
4-films-in-1-paris-je-taime-the-truth-about-love-my-date-with-drew-jack-jill-vs-the-world-dvd-rental-romantic-comedy,"4 Films in 1: Paris, Je T'aime / The Truth About Love / My Date with Drew / Jack & Jill VS The World",,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,62852602,,,,romantic-comedy
double-feature-terminator3-terminator-salvation-dvd-rental-sci-fi,"Double Feature: Terminator:3, Terminator Salvation",,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,72380154,,,,sci-fi
max-magician-and-the-legen-of-the-ring-dvd-rental-fantasy,Max Magician and the Legen of the Ring,,DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,72249082,,,,fantasy
hitari-dvd-rental-action,Hitari,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,71659258,,,,action
john-wick-chapter-3-parebellum-dvd-rental-action,John Wick Chapter 3: Parebellum,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,71560954,,,,action
american-pie-presends-the-book-of-love-dvd-rental-comedy,American Pie Presends: The Book of Love,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,91181050,,,,comedy
double-feature-spy-the-heat-dvd-rental-comedy,Double Feature: Spy / The Heat,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,91017210,,,,comedy
the-godfather-collection-dvd-rental-drama,The Godfather Collection,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,83892986,,,,drama
the-bourne-trilogy-dvd-rental-action,The Bourne Trilogy,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,83696378,,,,action
star-wars-trilogy-iv-v-vi-dvd-rental-sci-fi,"Star Wars Trilogy: IV, V, VI",,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,83335930,,,,sci-fi
star-wars-trilogy-bonus-meterial-dvd-floor-sale-documentary,Star Wars Trilogy: Bonus Meterial,,DVD,Media > Videos,"Floor Sale, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,3.00,44156922,,,,documentary
resident-evil-4-movie-collection-dvd-floor-sale-horror,Resident Evil: 4 Movie Collection,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,6.00,50686714,,,,horror
bad-lieutentant-port-of-call-new-orleans-dvd-floor-sale-action,Bad Lieutentant: Port of Call New Orleans,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,49867514,,,,action
jurassic-park-the-lost-world-collectors-dvd-floor-sale-action,Jurassic Park: The Lost World (collectors),,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,21285882,,,,action
helloboy-ii-the-golden-army-dvd-floor-sale-action,Helloboy II: The Golden Army,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,20990970,,,,action
sereal-mom-dvd-floor-sale-comedy,Sereal Mom,,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,10.00,89139706,,,,comedy
stir-of-echos-dvd-6,Stir of Echos,<p>6</p>,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,6.00,85593082,,,,horror
the-13th-warror-dvd-5,The 13th Warror,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,84708346,,,,action
fast-furious-9-movie-collection-dvd-11,Fast & Furious 9 Movie Collection,<p>11</p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,11.00,84282362,,,,action
gremlins-special-ed-dvd-floor-sale-comedy,Gremlins (Special Ed.),,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,4.00,22146298,,,,comedy
sharks-flipper-lopaka-dvd-floor-sale-kids-family,Sharks Flipper & Lopaka,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,4.00,21687546,,,,kids-family
the-others-collectors-ed-dvd-7,The Others (collectors ed.),<p>7</p>,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,7.00,59952634,,,,horror
caged-in-triple-feature-dvd-rental-action,Cage'd In: Triple Feature,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,19763194,,,,action
alvin-and-the-chipmunks-chip-wrecked-dvd-rental-kids-family,Alvin and the Chipmunks: Chip Wrecked,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,19468282,,,,kids-family
warner-bros-animation-collection-dvd-rental-kids-family,Warner Bros. Animation Collection,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,19271674,,,,kids-family
the-midnight-horror-collection-dvd-rental-horror,The Midnight Horror Collection,"<p>Eight horror films featuring stories of evil curses, blood-thirsty vampires and killer legends.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,17240058,,,,horror
my-bloody-valentine-april-fools-day-dvd-rental-horror,"My Bloody Valentine, April Fool's Day",,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,17207290,,,,horror
