title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Orphan,,"After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",883929048694,0883929048694,,,,"DVD, horror",,,0.00,,,,,1,91729402,,,,,,,,
What Lies Beneath,,Norman and Claire Spencer are a seemingly happily married couple who uncover a terrible secret… a secret so disturbing it threatens to destroy them.,032429043122,0032429043122,,,,"DVD, thriller",,,0.00,,,,,1,91631098,,,,,,,,
A Scanner Darkly,,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,012569594173,0012569594173,,,,"DVD, sci-fi",,,0.00,,,,,1,91598330,,,,,,,,
S.W.A.T.,,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",043396006249,0043396006249,,,,"DVD, action",,,0.00,,,,,1,91467258,,,,,,,,
27 Dresses,,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,024543506591,0024543506591,,,,"DVD, romantic-comedy",,,0.00,,,,,1,91434490,,,,,,,,
Elizabethtown,,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.",032429284815,0032429284815,,,,"DVD, romantic-comedy",,,0.00,,,,,1,91401722,,,,,,,,
Boiler Room,,A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.,794043505522,0794043505522,,,,"DVD, drama",,,0.00,,,,,1,91368954,,,,,,,,
Not Another Teen Movie,,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",043396076020,0043396076020,,,,"DVD, comedy",,,0.00,,,,,1,91336186,,,,,,,,
Iron Man 2,,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",786936837360,0786936837360,,,,"DVD, action",,,0.00,,,,,1,91172346,,,,,,,,
Krampus,,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas. Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",025192319266,0025192319266,,,,"DVD, horror",,,0.00,,,,,1,91139578,,,,,,,,
