title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Garden State,,"Andrew returns to his hometown for his mother’s funeral, a journey that reconnects him with old friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam—a girl also struggling with various maladies—opens up the possibility of rekindling emotional connections, confronting his psychologist father, and perhaps beginning a new life.",,,,,,"DVD, romantic-comedy",,,0.00,,,,,1,91794938,,,,,,,,
Sahara,,"Seasoned adventurer and treasure hunter Dirk Pitt, a former Navy SEAL, sets out for the African desert with his wisecracking buddy Al in search of a confederate ironclad battleship rumored to have vanished long ago, the main draw being the treasure supposedly hidden within the lost vessel. When the daring duo come across Dr. Eva Rojas, a beautiful scientist who is juggling an escape from a warlord and a mission to stop the spread of a powerful plague, their desert expedition begins to heat up.",,,,,,"DVD, action",,,0.00,,,,,1,91500026,,,,,,,,
Tomb Raider The Cradle of Life,,"Off the coast of the volcanic island of Santorini, the intrepid archaeologist Lara Croft makes the unexpected discovery of a pulsating golden orb able to guide its holder to the mythical Pandora's Box. As the legendary artifact contains ancient mysteries of unfathomable power - said to contain one of the deadliest plagues on Earth, Lara is tasked by MI6 to make sure it doesn't fall into the wrong hands. With the aid of former Marine turned mercenary Terry Sheridan, she travels the world in pursuit of the precious item in a race against time; she must beat the unscrupulous Nobel Prize-winning scientist turned bioterrorist, Jonathan Reiss, to it.",,,,,,"DVD, action",,,0.00,,,,,1,91303418,,,,,,,,
Stomp the Yard,,"After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",,,,,,"DVD, drama",,,0.00,,,,,1,91237882,,,,,,,,
Santa Claus Conquers the Martians,,"Martians fear their children have become lazy and joyless due to their newfound obsession with Earth TV shows. After ancient Martian leader Chochem suggests that the children of Mars need more fun—including their own Santa Claus—supreme leader Lord Kimar assembles an expedition to Earth. Once there, they kidnap two children who lead them to the North Pole, then capture the real Santa Claus, taking all three back to Mars in an attempt to bring the Martian children happiness.",,,,,,"DVD, sci-fi",,,0.00,,,,,1,90942970,,,,,,,,
Elektra,,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",,,,,,"DVD, action",,,0.00,,,,,1,90844666,,,,,,,,
Les Miserables,,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France. Jean Valjean, a man imprisoned for stealing bread, must flee a relentless policeman named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",,,,,,"DVD, musical",,,0.00,,,,,1,90746362,,,,,,,,
Downfall,,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",,,,,,"DVD, foreign",,,0.00,,,,,1,90484218,,,,,,,,
The Amityville Horror,,"George Lutz, his wife Kathy, and their three children have just moved into a beautiful, and improbably cheap, Victorian mansion nestled in the sleepy coastal town of Amityville, Long Island. However, their dream home is concealing a horrific past and soon each member of the Lutz family is plagued with increasingly strange and violent visions and impulses.",,,,,,"DVD, horror",,,0.00,,,,,1,90320378,,,,,,,,
I Could Never Be Your Woman,,A mother falls for a younger man while her daughter falls in love for the first time.,,,,,,"DVD, romantic-comedy",,,0.00,,,,,1,31748090,,,,,,,,
Juno,,"Faced with an unplanned pregnancy, sixteen year old high-schooler, Juno MacGuff, makes an unusual decision regarding her unborn child.",,,,,,"DVD, comedy",,,0.00,,,,,1,31715322,,,,,,,,
Jeepers Creepers 2,,"When their bus is crippled on the side of a deserted road, a team of high school athletes discover an opponent they cannot defeat – and may not survive.",,,,,,"DVD, horror",,,0.00,,,,,1,31649786,,,,,,,,
dummy,,"Archibald the Amazing, a ventriloquist nearing the end of his career, gives one final performance with his dummy, Chucklehead. After the show, he tragically takes his own life in his hotel room-but his negative energy inhabits Chucklehead, transforming the dummy into a murderous force of terror. From a class reunion to hotel staff to unsuspecting bystanders, Chucklehead embarks on a blood-soaked rampage, vowing to make it a night to remember.",,,,,,"DVD, comedy",,,0.00,,,,,1,31387642,,,,,,,,
The Simpsons Christmas,,"A collection of five different Simpson holiday specials; Simpsons Roasting on an Open Fire, Mr. Plow, Miracle on Evergreen Terrace, Grift of the Magi, and She of Little Faith",,,,,,"DVD, comedy",,,0.00,,,,,1,31322106,,,,,,,,
The Pagemaster,,"Rich knows a lot about accidents. So much so, he is scared to do anything that might endanger him, like riding his bike, or climbing into his treehouse. While in an old library, he is mystically transported into the unknown world of books, and he has to try and get home again.",,,,,,"DVD, kids-family",,,0.00,,,,,1,31092730,,,,,,,,
Fantastic Beasts and Where to Find Them,,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",,,,,,"DVD, fantasy",,,0.00,,,,,1,30928890,,,,,,,,
Adaptation,,"Charlie Kaufman is a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman and Orlean's book become strangely intertwined as each one's search for passion collides with the other's.",,,,,,"DVD, drama",,,0.00,,,,,1,90291962,,,,,,,,
Zathura,,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",,,,,,"DVD, kids-family",,,0.00,,,,,1,86851322,,,,,,,,
Phantom of the Opera,,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opera House.,,,,,,"DVD, musical",,,0.00,,,,,1,83508986,,,,,,,,
Ocean's Twelve,,"Despite pulling off one of the biggest heists in Las Vegas history and splitting the $160 million take, each of the infamous Ocean's crew have tried to go straight, lay low and live a legit life... but that's proven to be a challenge. Casino owner Terry Benedict demands that Danny Ocean return the money, plus millions more in interest. Unable to come up the cash, the crew is forced to come together to pull off another series of heists, this time in Rome, Paris, and Amsterdam – but a Europol agent is hot on their heels.",,,,,,"DVD, action",,,0.00,,,,,1,81346298,,,,,,,,
The Village,,"When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",,,,,,"DVD, horror",,,0.00,,,,,1,74956538,,,,,,,,
Friday the 13th Part VI,,"Tommy Jarvis, tormented by the fear that maybe Jason isn't really dead, unwittingly resurrects the mass murderer for another bloody rampage.",,,,,,"DVD, horror",,,0.00,,,,,1,62373626,,,,,,,,
Matrix Revolutions,,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,,,,,,"DVD, sci-fi",,,0.00,,,,,1,60800762,,,,,,,,
Twilight New Moon,,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",,,,,,"DVD, fantasy",,,0.00,,,,,1,52523514,,,,,,,,
The Last House of the Left,,"On the eve of her 17th birthday, Mari and friend Phyllis set off from her family home to attend a rock concert in the city. Attempting to score some drugs on the way, the pair run afoul of a group of vicious crooks, headed up by the sadistic Krug.",,,,,,"DVD, horror",,,0.00,,,,,1,51999226,,,,,,,,
Lake Placid,,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",,,,,,"DVD, horror",,,0.00,,,,,1,51933690,,,,,,,,
Fanboys,,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",,,,,,"DVD, comedy",,,0.00,,,,,1,51573242,,,,,,,,
