Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pillow-talk-vhs,Pillow Talk,"<p>Playboy songwriter Brad Allen's (Rock Hudson) succession of romances annoys his neighbor, interior designer Jan Morrow (Doris Day), who shares a telephone party line with him and hears all his breezy routines. After Jan unsuccessfully lodges a complaint against him, Brad sets about to seduce her in the guise of a sincere and upstanding Texas rancher. When mutual friend Jonathan (Tony Randall) discovers that his best friend is moving in on the girl he desires, however, sparks fly.</p>",VHS,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,16370170,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e86de160-cdde-4965-9287-7e7873cb41fe.jpg?v=1783609730,1,,false,,,,,,,,,,,,,
boiler-room-vhs,Boiler Room,"<p>Welcome to the infamous ""boiler room"" -- where twenty-something millionaires are made overnight. Here, in the inner sanctum of a fly-by-night brokerage firm, hyper-aggressive young stock jocks peddle to unsuspecting buyers over the phone -- and are rewarded with mansions, Ferraris and more luxury toys than they know what to do with. In this unassuming Long Island enclave, Gen Xers chase the green at breakneck speeds, sometimes one step ahead of the law.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19598330,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_70146472-46fa-46b8-934a-cbcf93bc121b.jpg?v=1783606767,1,,false,,,,,,,,,,,,,
the-client-vhs,The Client,"<p>Fast-paced thriller, based on the John Grisham bestseller, about a boy whose life is endangered after he stumbles across vital information about a politician's murder. His lawyer is the only person offering protection from the unwanted attentions of the Mob and the FBI - but is she capable of saving his life?</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19532794,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e89b65e0-d534-4aae-9a5f-55b1aae8e5c7.jpg?v=1783606765,1,,false,,,,,,,,,,,,,
jagged-edge-vhs,Jagged Edge,"<p>Lawyer Teddy Barnes reluctantly takes up the case of publisher Jack Forrester, who is accused of murdering his wife for her money. As the trial develops, she is kept guessing right to the very last minute whether Jack is an innocent man or a cunning, manipulative murderer.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19467258,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_7efc6b2a-69d5-428f-8d87-151a079d00b0.jpg?v=1783606764,1,,false,,,,,,,,,,,,,
random-hearts-vhs,Random Hearts,"<p>After a plane crash in which both their spouses are killed, Sergeant Dutch Van Den Broeck and Congresswoman Kay Chandler's lives are connected. Their spouses were headed to the same address, with identical keys, under Mr. and Mrs. plane tickets. The investigation leads to startling discoveries and an unexpected romance.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19401722,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_12fd4f9f-2a90-4e63-8c5e-c879fd34eb50.jpg?v=1783606762,1,,false,,,,,,,,,,,,,
they-call-me-mister-tibbs-vhs,They Call Me Mister Tibbs!,"<p>In this sequel to ""In The Heat of the Night,"" Detective Virgil Tibbs (Sidney Poitier) must solve the murder of a prostitute. The last person witnessed with the victim is Tibbs' friend, Logan Sharpe (Martin Landau), a preacher and activist. Despite his loyalty, Tibbs must investigate when Sharpe admits having visited the prostitute. In addition to his police work, Tibbs must also ease tension with his wife (Barbara McNair), who wants him to spend more time with her and their children.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19074042,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_934a3f53-c672-44f8-bef7-0bb0ce2af14f.jpg?v=1783606762,1,,false,,,,,,,,,,,,,
raiders-of-the-lost-ark-vhs,Raiders of the Lost Ark,"<p>Epic tale in which an intrepid archaeologist tries to beat a band of Nazis to a unique religious relic which is central to their plans for world domination. Battling against a snake phobia and a vengeful ex-girlfriend, Indiana Jones is in constant peril, making hair's-breadth escapes at every turn in this celebration of the innocent adventure movies of an earlier era.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18975738,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_5f0355e6-47c1-4e98-930b-aa6c1c848111.jpg?v=1783606760,1,,false,,,,,,,,,,,,,
harts-war-vhs,Hart's War,"<p>Lieutenant Tommy Hart (Colin Farrell) is a second year law student who is enlisted as an officer's aide in World War II due to his father's political pull. When he is captured and thrown into a German prisoner of war camp, top ranking Colonel William McNamara (Bruce Willis) assigns him to defend Lieutenant Lincoln Scott (Terrence Howard), a black POW accused of murdering a fellow white prisoner.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18877434,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_b63babf5-3349-4d90-afca-d244eb5fa19c.jpg?v=1783606759,1,,false,,,,,,,,,,,,,
twister-vhs,Twister,"<p>During the approach of the most powerful storm in decades, university professor Dr. Jo Harding (Helen Hunt) and an underfunded team of students prepares the prototype for Dorothy, a ground-breaking tornado data-gathering device conceived by her estranged husband, Bill (Bill Paxton). When Harding tells Bill that Dorothy is ready for testing -- and that their privately funded rival Dr. Jonas Miller (Cary Elwes) has stolen the idea and built his own -- Bill rejoins the team for one last mission.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18779130,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_6d67b9f8-8d4f-4d33-a456-748a6a920213.jpg?v=1783606758,1,,false,,,,,,,,,,,,,
vanishing-point-vhs,Vanishing Point,"<p>Vietnam War hero Kowalski (Barry Newman) has become a pill-addicted driver for hire. Transporting a car from Colorado to California, he enlivens the journey by making a wager with his drug dealer: If the trip takes under 15 hours, Kowalski's latest amphetamine purchase is free. But Kowalski's recklessness on the road results in a much-publicized police chase. Radio jock Super Soul (Cleavon Little) covers the pursuit and turns Kowalski, who refuses to pull over, into a martyr for freedom.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18680826,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_220c0272-6e96-4a42-bf09-65e9c2ef4a8c.jpg?v=1783606756,1,,false,,,,,,,,,,,,,
blown-away-vhs,Blown Away,"<p>After staging a particularly gory jailbreak, Irish Republican Army agent Ryan Gaerity (Tommy Lee Jones) makes his way to Boston and begins systematically picking off members of the police bomb squad. The leader of this team, Jimmy Dove (Jeff Bridges), is set to retire, but the recent spate of bombings leads him to stay on in an attempt to save as many of his men as possible. It isn't long before he discovers the culprit is his old colleague Gaerity, seeking revenge from their shared past.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18615290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_8488d2de-9815-4b76-85f2-042af6e97da0.jpg?v=1783606756,1,,false,,,,,,,,,,,,,
taffin-vhs,Taffin,"<p>Cutthroat developers are intent on building a chemical plant in an Irish town, and they'll use any means necessary to silence their opponents. In need of more help than the law can provide, the town's citizens turn to Mark Taffin, a debt collector and martial-arts expert who's accustomed to getting his way. As Taffin battles against corporate goons and hired thugs, it's clear he's a force to be reckoned with. But is one man enough to win the battle?</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18516986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_53efad63-07b2-476d-bdfc-1e56686d2446.jpg?v=1783606754,1,,false,,,,,,,,,,,,,
the-lost-world-jurassic-park-vhs,The Lost World: Jurassic Park,"<p>Sequel in which the entrepreneur who genetically engineered the dinosaurs in Jurassic Park transpires to have cloned more of the prehistoric monsters on another island location. Researchers arrive to observe the creatures in their natural habitat, but hot on their heels is a band of mercenaries intent on capturing the dinosaurs and transporting them back to San Diego Zoo.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18418682,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_b5446436-0332-4cdf-8c1c-c84efe08dc49.jpg?v=1783606752,1,,false,,,,,,,,,,,,,
licence-to-kill-vhs,Licence to Kill,"<p>James Bond adventure in which 007 relinquishes his licence to kill, disobeys his orders and goes on a mission of revenge when his best friend's wife is killed by a drug baron. A beautiful CIA pilot flies him to Sanchez's South American headquarters where, disguised as a hit man, Bond is hired by the villainous drug dealer.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18320378,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e58e5c1f-f090-4951-82b4-ef7fdf56e905.jpg?v=1783606751,1,,false,,,,,,,,,,,,,
pearl-harbor-vhs,Pearl Harbor,"<p>This sweeping drama, based on real historical events, follows American boyhood friends Rafe McCawley (Ben Affleck) and Danny Walker (Josh Hartnett) as they enter World War II as pilots. Rafe is so eager to take part in the war that he departs to fight in Europe alongside England's Royal Air Force. On the home front, his girlfriend, Evelyn (Kate Beckinsale), finds comfort in the arms of Danny. The three of them reunite in Hawaii just before the Japanese attack on Pearl Harbor.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18254842,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/s-l960.webp?v=1783606750,1,,false,,,,,,,,,,,,,
fantasyb-mission-force-vhs,Fantasyb Mission Force,"<p>A team of misfit fighters is sent on a mission to rescue army generals held as prisoners. However, chaos erupts as the inexperienced team tries its best to complete the mission.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18156538,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e675c7d3-53a0-4434-b2f2-2bcd36bd68df.jpg?v=1783606748,1,,false,,,,,,,,,,,,,
saving-private-ryan-vhs,Saving Private Ryan,"<p>Captain John Miller (Tom Hanks) takes his men behind enemy lines to find Private James Ryan, whose three brothers have been killed in combat. Surrounded by the brutal realties of war, while searching for Ryan, each man embarks upon a personal journey and discovers their own strength to triumph over an uncertain future with honor, decency and courage.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17927162,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_44b1dbd4-1f10-49dc-8fea-94e39f922b2d.jpg?v=1783606747,1,,false,,,,,,,,,,,,,
jurassic-park-vhs,Jurassic Park,"<p>In Steven Spielberg's massive blockbuster, paleontologists Alan Grant (Sam Neill) and Ellie Sattler (Laura Dern) and mathematician Ian Malcolm (Jeff Goldblum) are among a select group chosen to tour an island theme park populated by dinosaurs created from prehistoric DNA. While the park's mastermind, billionaire John Hammond (Richard Attenborough), assures everyone that the facility is safe, they find out otherwise when various ferocious predators break free and go on the hunt.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17632250,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_f94d8c7f-1eac-432d-b9ae-40f6d9dc440a.jpg?v=1783606746,1,,false,,,,,,,,,,,,,
the-mask-of-zorro-vhs,The Mask of Zorro,"<p>After being imprisoned for 20 years, Zorro -- Don Diego de la Vega (Anthony Hopkins) -- receives word that his old enemy, Don Rafael Montero (Stuart Wilson), has returned. Don Diego escapes and returns to his old headquarters, where he trains aimless drunk Alejandro Murrieta (Antonio Banderas) to be his successor. Meanwhile, Montero -- who has secretly raised Diego's daughter, Elena (Catherine Zeta-Jones), as his own -- hatches a plot to rob California of its gold.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17533946,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_338ef003-c2ac-4645-8569-093fe27a55b9.jpg?v=1783606745,1,,false,,,,,,,,,,,,,
theif-vhs,Thief,"<p>A highly skilled jewel thief, Frank (James Caan) longs to leave his dangerous trade and settle down with his girlfriend, Jessie (Tuesday Weld). Eager to make one last big score in order to begin living a legitimate life, Frank reluctantly associates with Leo (Robert Prosky), a powerful gangster. Unfortunately for Frank, Leo wants to keep him in his employ, resulting in a tense showdown when he finally tries to give up his criminal activities once and for all.</p>",VHS,Uncategorized,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17468410,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_a141caf9-541b-4794-89e3-be74739cfb34.jpg?v=1783606743,1,,false,,,,,,,,,,,,,
reindeer-games-vhs,Reindeer Games,"<p>Just released from prison, all Rudy Duncan (Ben Affleck) wants is to start a new life with Ashley (Charlize Theron), the girl of his dreams, whom he met through pen pal letters in prison. But between them and happiness stands her crazy brother, Gabriel (Gary Sinise), and his motley crew of deadly criminals who think Rudy has some inside information about a casino where he once had a job -- a casino Gabriel and his short-fused posse plan to take down.</p>",VHS,,,,true,Genre,#VALUE!,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89943290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_b95df578-48c8-4f0b-a3ce-c63fb85f6bb7.jpg?v=1783606252,1,,false,,,,,,,,,,,,,
the-fan-vhs,The Fan,"<p>A troubled salesman who peddles knives, Gil Renard (Robert De Niro) has a volatile personality, which has resulted in divorce and a strained relationship with his young son. The one thing that Renard cares passionately about is baseball, particularly the San Francisco Giants and the team's newest recruit, Bobby Rayburn (Wesley Snipes). As Renard's personal life continues to crumble, he begins obsessively tracking Rayburn, leading to kidnapping and even murder.</p>",VHS,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89877754,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_7dacfdd9-7d9f-435b-83ad-d1ca3c608528.jpg?v=1783606250,1,,false,,,,,,,,,,,,,
beaches-vhs,Beaches,"<p>Hillary (Barbara Hershey) and CC (Bette Midler) meet as children vacationing in Atlantic City, N.J., and remain friends throughout the decades. As CC, a loud New Yorker, pursues a singing career, Hillary, a staid Californian, becomes a successful lawyer. Over the years, they often quarrel or compete, but, as other relationships flourish and die, the two women are always there for each other, traveling from coast to coast through the most tumultuous times.</p>",VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89779450,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_12c4c03b-e39d-49ee-b44f-166c31774fbb.jpg?v=1783606249,1,,false,,,,,,,,,,,,,
just-cause-vhs,Just Cause,"<p>Paul Armstrong (Sean Connery), a law professor who staunchly fights the death penalty, is lured into defending a death row inmate, Bobby Earl Ferguson (Blair Underwood), convicted of rape and murder. Ferguson is there due to a coerced confession at the hands of a snarling local sheriff (Laurence Fishburne). Armstrong starts to suspect that a psychotic serial killer (Ed Harris) may be the real culprit. But the deeper Armstrong gets, the more he realizes he doesn't know who's innocent at all.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89746682,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BYzJkYjFhZmMtMDZiZi00YjE0LTlhZTAtZGUyNGFkOWVhODk3XkEyXkFqcGc_._V1_FMjpg_UX1000.jpg?v=1783606248,1,,false,,,,,,,,,,,,,
city-of-the-sea-vhs,City of the Sea,"<p>When a respected New York homicide detective (Robert De Niro) discovers the prime suspect in a murder case is his estranged son (James Franco), he is forced to return home to the decaying boardwalks of Long Beach, Long Island to confront the darkness of his past. During the course of the investigation, he realizes that his failures as a father - and his unresolved anguish about the painful estrangement - have deeply influenced his son's life.</p>",VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89648378,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_abb3397f-9cc4-484f-b5ff-fcd217c54d51.jpg?v=1783606246,1,,false,,,,,,,,,,,,,
so-i-married-an-axe-murderer-vhs,So I Married an Axe Murderer,"<p>Just after a bad breakup, Charlie MacKenzie (Mike Myers) falls for lovely butcher Harriet Michaels (Nancy Travis) and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.</p>",VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89550074,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_df192f34-cce7-4d7d-807c-eb6c64ad574d.jpg?v=1783606245,1,,false,,,,,,,,,,,,,
the-color-of-money-vhs,The Color of Money,"<p>Former pool hustler ""Fast Eddie"" Felson (Paul Newman) decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria (Tom Cruise) and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.</p>",VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89451770,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_09290932-db71-4ab9-81b5-64a828302653.jpg?v=1783606243,1,,false,,,,,,,,,,,,,
lost-in-space-vhs,Lost in Space,"<p>Fast and furious space adventure in which a dying Earth depends on one all-American family for its salvation. On their way to colonise a new world, the family run into some unexpected problems. Soon, they find themselves lost in space with little more than a psychotic villain and a variety of unwholesome aliens for company.</p>",VHS,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89386234,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_7108a276-f865-4437-9176-c07c89ccba50.jpg?v=1783606242,1,,false,,,,,,,,,,,,,
the-kind-and-i-vhs,The Kind and I,"<p>In this film adaptation of the Rodgers &amp; Hammerstein musical, widowed Welsh mother Anna Leonowens (Deborah Kerr) becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam (Yul Brynner). Anna and the king have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the king.</p>",VHS,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89320698,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_7004e273-9306-4a7a-ae1b-27c3cb608c89.jpg?v=1783606240,1,,false,,,,,,,,,,,,,
