Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mr-mrs-smith-bluray-floor-sale-action,Mr. & Mrs. Smith,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,14532090,,,,false,,,,,,,,,,lb,,,active
mulan-mulan-ii-bluray-floor-sale-kids-family,"Mulan, Mulan II",,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14499322,,,,false,,,,,,,,,,lb,,,active
the-mummy-collectors-set-dvd-floor-sale-action,The Mummy Collector's Set,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,14.00,,true,true,,,,,27008762,,,,false,,,,,,,,,,lb,,,active
mama-mia-dvd-floor-sale-kids-family,Mama Mia,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26975994,,,,false,,,,,,,,,,lb,,,active
minions-bluray-floor-sale-kids-family,Minions,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26943226,,,,false,,,,,,,,,,lb,,,active
moana-bluray-floor-sale-kids-family,Moana,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26910458,,,,false,,,,,,,,,,lb,,,active
mojin-the-lost-legend-bluray-floor-sale-fantasy,Mojin: The Lost Legend,,Blu-Ray,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,26844922,,,,false,,,,,,,,,,lb,,,active
a-monster-calls-bluray-floor-sale-fantasy,A Monster Calls,,Blu-Ray,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,26812154,,,,false,,,,,,,,,,lb,,,active
meet-the-robinsons-dvd-floor-sale-kids-family,Meet the Robinsons,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26779386,,,,false,,,,,,,,,,lb,,,active
man-of-steel-dvd-floor-sale-action,Man of Steel,,DVD,Uncategorized,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,26746618,,,,false,,,,,,,,,,lb,,,active
march-of-the-penguins-dvd-floor-sale-documentary,March of the Penguins,,DVD,,,"Documentary, Floor Sale",true,Genre,Documentary,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,26713850,,,,false,,,,,,,,,,lb,,,active
the-martian-bluray-floor-sale-sci-fi,The Martian,,Blu-Ray,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,26648314,,,,false,,,,,,,,,,lb,,,active
the-manchurian-candidate-dvd-floor-sale-thriller,The Manchurian Candidate,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26615546,,,,false,,,,,,,,,,lb,,,active
marie-antoinette-dvd-floor-sale-drama,Marie Antoinette,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26517242,,,,false,,,,,,,,,,lb,,,active
maleficent-mistress-of-evil-bluray-floor-sale-kids-family,Maleficent: Mistress of Evil,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,9.00,,true,true,,,,,26484474,,,,false,,,,,,,,,,lb,,,active
