call_number,barcode_status,content_status,message
33141498,updated,updated,barcode: ok | content: changed: poster
74679802,updated,updated,barcode: ok | content: changed: poster
74548730,updated,updated,barcode: ok | content: changed: poster
20525818,updated,updated,barcode: ok | content: changed: poster
74188282,updated,updated,barcode: ok | content: changed: poster
32617210,updated,updated,barcode: ok | content: changed: poster
38100730,updated,updated,barcode: ok | content: changed: poster
95892218,updated,updated,barcode: ok | content: changed: poster
10899962,updated,updated,barcode: ok | content: changed: poster
33010426,updated,updated,barcode: ok | content: changed: poster
02224378,updated,updated,barcode: ok | content: changed: poster
79971322,updated,updated,barcode: ok | content: changed: poster
00581370,updated,updated,barcode: ok | content: changed: poster
10310138,updated,updated,barcode: ok | content: changed: poster
17945082,updated,updated,barcode: ok | content: changed: poster
20493050,updated,updated,barcode: ok | content: changed: poster
02126074,updated,updated,barcode: ok | content: changed: poster
11162106,updated,updated,barcode: ok | content: changed: poster
18305530,updated,updated,barcode: ok | content: changed: poster
42229498,updated,updated,barcode: ok | content: changed: poster
20198138,updated,updated,barcode: ok | content: changed: poster
96056058,updated,updated,barcode: ok | content: changed: poster
96121594,updated,updated,barcode: ok | content: changed: poster
10572282,updated,updated,barcode: ok | content: changed: poster
33174266,updated,updated,barcode: ok | content: changed: poster
29343738,updated,updated,barcode: ok | content: changed: poster
80036858,updated,updated,barcode: ok | content: changed: poster
18010618,updated,updated,barcode: ok | content: changed: poster
33075962,updated,updated,barcode: ok | content: changed: poster
42295034,updated,updated,barcode: ok | content: changed: poster
42262266,updated,updated,barcode: ok | content: changed: poster
42196730,updated,updated,barcode: ok | content: changed: poster
41967354,updated,updated,barcode: ok | content: changed: poster
00646906,updated,updated,barcode: ok | content: changed: poster
79774714,updated,updated,barcode: ok | content: changed: poster
11096570,updated,updated,barcode: ok | content: changed: poster
38166266,updated,updated,barcode: ok | content: changed: poster
38133498,updated,updated,barcode: ok | content: changed: poster
96088826,updated,updated,barcode: ok | content: changed: poster
11063802,updated,updated,barcode: ok | content: changed: poster
20427514,updated,updated,barcode: ok | content: changed: poster
32912122,updated,updated,barcode: ok | content: changed: poster
79643642,updated,updated,barcode: ok | content: changed: poster
02093306,updated,updated,barcode: ok | content: changed: poster
79479802,updated,updated,barcode: ok | content: changed: poster
79807482,updated,updated,barcode: ok | content: changed: poster
29278202,updated,updated,barcode: ok | content: changed: poster
29114362,updated,updated,barcode: ok | content: changed: poster
38002426,updated,updated,barcode: ok | content: changed: poster
10998266,updated,updated,barcode: ok | content: changed: poster
02289914,updated,updated,barcode: ok | content: changed: poster
37969658,updated,updated,barcode: ok | content: changed: poster
95990522,updated,updated,barcode: ok | content: changed: poster
00548602,updated,updated,barcode: ok | content: changed: poster
02257146,updated,updated,barcode: ok | content: changed: poster
10932730,updated,updated,barcode: ok | content: changed: poster
79610874,updated,updated,barcode: ok | content: changed: poster
71239162,updated,updated,barcode: ok | content: changed: poster
79938554,updated,updated,barcode: ok | content: changed: poster
08873722,updated,updated,barcode: ok | content: changed: poster
09037562,updated,updated,barcode: ok | content: changed: poster
09266938,updated,updated,barcode: ok | content: changed: poster
74876410,updated,updated,barcode: ok | content: changed: poster
73205242,updated,updated,barcode: ok | content: changed: poster
08906490,updated,updated,barcode: ok | content: changed: poster
10408442,updated,updated,barcode: ok | content: changed: poster
09594618,updated,updated,barcode: ok | content: changed: poster
09135866,updated,updated,barcode: ok | content: changed: poster
20591354,updated,updated,barcode: ok | content: changed: poster
29245434,updated,updated,barcode: ok | content: changed: poster
73827834,updated,updated,barcode: ok | content: changed: poster
02355450,updated,updated,barcode: ok | content: changed: poster
75138554,updated,updated,barcode: ok | content: changed: poster
00515834,updated,updated,barcode: ok | content: changed: poster
73696762,updated,updated,barcode: ok | content: changed: poster
20722426,updated,updated,barcode: ok | content: changed: poster
29409274,updated,updated,barcode: ok | content: changed: poster
09103098,updated,updated,barcode: ok | content: changed: poster
09430778,updated,updated,barcode: ok | content: changed: poster
10867194,updated,updated,barcode: ok | content: changed: poster
