Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
horton-hears-a-who-robots-space-chimps-bluray-floor-sale-kids-family,Horton Hears a Who! / Robots / Space Chimps,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,74913274,,,,kids-family
lincon-and-lee-at-antietam-dvd-floor-sale-documentary,Lincon and Lee at Antietam,,DVD,Media > Videos,"Floor Sale, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,4.00,58455802,,,,documentary
the-incredible-journey-of-mary-bryant-dvd-floor-sale-action,The Incredible Journey of Mary Bryant,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,58291962,,,,action
the-lord-of-the-rings-the-motion-picture-trilogy-bluray-floor-sale-4k-fantasy,The Lord of the Rings: The Motion Picture Trilogy,,4K,Media > Videos,"Floor Sale, 4K, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,48.00,58193658,,,,fantasy
the-hunchback-of-nortre-dame-dvd-floor-sale-kids-family,The Hunchback of Nortre Dame,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,66508794,,,,kids-family
lion-king-live-action-bluray-floor-sale-4k-kids-family,Lion King (Live Action),,4K,Media > Videos,"Floor Sale, 4K, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,10.00,99236090,,,,kids-family
the-little-mermaid-3-movie-collection-bluray-floor-sale-kids-family,The Little Mermaid (3 Movie Collection),,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,11.00,98875642,,,,kids-family
the-jungle-book-live-action-bluray-floor-sale-kids-family,The Jungle Book (Live Action),,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,98777338,,,,kids-family
rare-birds-screener-vhs-floor-sale-comedy,Rare Birds (Screener),,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,30573562,,,,comedy
novocane-vhs,Novocane,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,18827770,,,,comedy
the-legendof-the-lone-ranger-vhs,The Legendof the Lone Ranger,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,4.00,18649082,,,,action
