Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
star-wars-the-force-awakens-dvd-5,Star Wars: The Force Awakens,,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,42302202,,,,false,,,,,,,,,,lb,,,active
v-for-vendetta-dvd-5,V for Vendetta,,DVD,Uncategorized,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,4,deny,manual,5.00,,true,true,,,,,42269434,,,,false,,,,,,,,,,lb,,,active
elf-dvd-5,Elf,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,42236666,,,,false,,,,,,,,,,lb,,,active
resident-evil-collection-dvd-7,Resident Evil Collection,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,42203898,,,,false,,,,,,,,,,lb,,,active
the-dark-knight-dvd-6,The Dark Knight,,DVD,Uncategorized,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,42171130,,,,false,,,,,,,,,,lb,,,active
the-dark-dvd-5,The Dark,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,42138362,,,,false,,,,,,,,,,lb,,,active
deep-in-the-darkness-dvd-5,Deep in the Darkness,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,42105594,,,,false,,,,,,,,,,lb,,,active
point-blank-dvd-5,Point Blank,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,42072826,,,,false,,,,,,,,,,lb,,,active
the-new-guy-dvd-floor-sale-comedy,The New Guy,<p>120</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,42040058,,,,false,,,,,,,,,,lb,,,active
miramax-movies-dvd-floor-sale-drama,Miramax Movies,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41974522,,,,false,,,,,,,,,,lb,,,active
beef-4-dvd-floor-sale-documentary,Beef 4,<p>6</p>,DVD,,,"Documentary, Floor Sale",true,Genre,Documentary,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,41941754,,,,false,,,,,,,,,,lb,,,active
max-bishop-dvd-floor-sale-comedy,Max Bishop,<p>5</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41908986,,,,false,,,,,,,,,,lb,,,active
booty-call-dvd-floor-sale-comedy,Booty Call,<p>15</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Thriller,,,,,,,,,0.0,shopify,3,deny,manual,5.00,,true,true,,,,,41876218,,,,false,,,,,,,,,,lb,,,active
swimfan-dvd-floor-sale-thriller,Swimfan,<p>5</p>,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41843450,,,,false,,,,,,,,,,lb,,,active
most-wanted-dvd-floor-sale-action,Most Wanted,<p>5</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41810682,,,,false,,,,,,,,,,lb,,,active
purple-rain-dvd-floor-sale-musical,Purple Rain,<p>5</p>,DVD,,,"Floor Sale, Musical",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41777914,,,,false,,,,,,,,,,lb,,,active
entrapment-dvd-5,Entrapment,<p>5</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41745146,,,,false,,,,,,,,,,lb,,,active
miiii-dvd-5,M:I:III,<p>5</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41712378,,,,false,,,,,,,,,,lb,,,active
remember-the-titans-bluray-6,Remember the Titans,<p>6</p>,Blu-Ray,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,41679610,,,,false,,,,,,,,,,lb,,,active
x-men-bluray-6,X-Men,<p>6</p>,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,41646842,,,,false,,,,,,,,,,lb,,,active
star-wars-i-ii-iii-bluray-16,"Star Wars: I, II, III",<p>16</p>,Blu-Ray,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,41614074,,,,false,,,,,,,,,,lb,,,active
i-am-legend-dvd-5,I am Legend,<p>10</p>,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,41581306,,,,false,,,,,,,,,,lb,,,active
oija-dvd-5,Oija,<p>5</p>,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,41057018,,,,false,,,,,,,,,,lb,,,active
tears-of-the-sun-bluray-6,Tears of the Sun,<p>6</p>,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,41024250,,,,false,,,,,,,,,,lb,,,active
fighting-dvd-4,Fighting,<p>4</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,40991482,,,,false,,,,,,,,,,lb,,,active
furious-7-dvd-6,Furious 7,<p>6</p>,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,40925946,,,,false,,,,,,,,,,lb,,,active
mad-money-dvd-5,Mad Money,<p>10</p>,DVD,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,40893178,,,,false,,,,,,,,,,lb,,,active
waynes-world-dvd-rental-comedy,Wayne's World,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,01256186,,,,false,,,,,,,,,,lb,,,active
the-twiligh-saga-breaking-dawn-part-1-dvd-rental-fantasy,The Twiligh Saga: Breaking Dawn Part 1,,DVD,,,"Fantasy, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,01223418,,,,false,,,,,,,,,,lb,,,active
soul-surfer-dvd-rental-drama,Soul Surfer,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,01190650,,,,false,,,,,,,,,,lb,,,active
poms-dvd-rental-comedy,Poms,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,00994042,,,,false,,,,,,,,,,lb,,,active
finding-neverland-dvd-rental-kids-family,Finding Neverland,,DVD,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,00961274,,,,false,,,,,,,,,,lb,,,active
fried-green-tomatoes-dvd-rental-drama,Fried Green Tomatoes,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,00928506,,,,false,,,,,,,,,,lb,,,active
men-in-black-ii-dvd-rental-sci-fi,Men in Black II,,DVD,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,00895738,,,,false,,,,,,,,,,lb,,,active
the-mod-squad-dvd-rental-drama,The Mod Squad,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,00633594,,,,false,,,,,,,,,,lb,,,active
adventures-in-babysitting-dvd-rental-comedy,Adventures in Babysitting,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,00600826,,,,false,,,,,,,,,,lb,,,active
bloodshot-dvd-rental-sci-fi,Bloodshot,,DVD,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90606586,,,,false,,,,,,,,,,lb,,,active
the-sum-of-all-fears-dvd-rental-action,The Sum of All Fears,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90573818,,,,false,,,,,,,,,,lb,,,active
joe-dirt-dvd-rental-comedy,Joe Dirt,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90508282,,,,false,,,,,,,,,,lb,,,active
