title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
The Hangover,,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",883929058037,0883929058037,,,,"Blu-Ray, comedy",,,0.00,,,,,1,83041018,,,,,,,,
Watchmen,,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",883929058051,0883929058051,,,,"Blu-Ray, action",,,0.00,,,,,1,83008250,,,,,,,,
G.I. Joe: The Rise of Cobra,,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",032429127365,0032429127365,,,,"Blu-Ray, action",,,0.00,,,,,1,82975482,,,,,,,,
Transformers: Revenge of the Fallen,,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",032429273161,0032429273161,,,,"Blu-Ray, action",,,0.00,,,,,1,82877178,,,,,,,,
The Incredible Hulk,,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",191329032756,0191329032756,,,,"DVD, action",,,0.00,,,,,1,20058106,,,,,,,,
King Kong,,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",025192626029,0025192626029,,,,"DVD, action",,,0.00,,,,,1,20025338,,,,,,,,
Man of Steel,,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",883929428229,0883929428229,,,,"DVD, action",,,0.00,,,,,1,19992570,,,,,,,,
Aquaman,,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",883929624300,0883929624300,,,,"DVD, action",,,0.00,,,,,1,19927034,,,,,,,,
Ronin,,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",027616743923,0027616743923,,,,"DVD, action",,,0.00,,,,,1,19894266,,,,,,,,
Rambo: Last Blood,,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",031398312741,0031398312741,,,,"DVD, action",,,0.00,,,,,1,19861498,,,,,,,,
Wrong Turn at Tahoe,,A small-time crime boss kills a drug dealer without realizing that the drug dealer works for the biggest crime boss in the country.,032429215628,0032429215628,,,,"DVD, action",,,0.00,,,,,1,19730426,,,,,,,,
True Grit,,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",097363532842,0097363532842,,,,"DVD, action",,,0.00,,,,,1,19697658,,,,,,,,
Jurassic World: Fallen Kingdom,,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",191329002445,0191329002445,,,,"DVD, action",,,0.00,,,,,1,19664890,,,,,,,,
Hamburger Hill,,"The men of Bravo Company are facing a battle that's all uphill… up Hamburger Hill. Fourteen war-weary soldiers are battling for a mud-covered mound of earth so named because it chews up soldiers like chopped meat. They are fighting for their country, their fellow soldiers and their lives. War is hell, but this is worse. Hamburger Hill tells it the way it was, the way it really was. It's a raw, gritty and totally unrelenting dramatic depiction of one of the fiercest battles of America's bloodiest war. This happened. Hamburger Hill - war at its worst, men at their best.",028485232884,0028485232884,,,,"DVD, action",,,0.00,,,,,1,19599354,,,,,,,,
Glass,,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",191329085462,0191329085462,,,,"DVD, action",,,0.00,,,,,1,19501050,,,,,,,,
The House with a Clock in its Walls,,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",191329068465,0191329068465,,,,"DVD, kids-family",,,0.00,,,,,1,19206138,,,,,,,,
Home Alone 2: Lost in New York,,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",24543152569,0024543152569,,,,"DVD, kids-family",,,0.00,,,,,1,19140602,,,,,,,,
Replicas,,A scientist becomes obsessed with returning his family to normalcy after a terrible accident.,031398294344,0031398294344,,,,"DVD, sci-fi",,,0.00,,,,,1,17764346,,,,,,,,
A.I. Artificial Intelligence,,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",097361244426,,,,,"DVD, sci-fi",,,0.00,,,,,1,17666042,,,,,,,,
The Island,,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",032429257321,0032429257321,,,,"DVD, sci-fi",,,0.00,,,,,1,17633274,,,,,,,,
Battlestar Galactica: RAZOR,,"The history and adventures of the Battlestar Pegasus, from shortly before the Cylon invasion to shortly after Lee Adama is made commander. The story is told through the eyes of and largely focuses on one particular member of Pegasus's crew, Kendra Shaw.",025195015059,0025195015059,,,,"DVD, sci-fi",,,0.00,,,,,1,17600506,,,,,,,,
Alien Covenant,,"The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world.",24543391937,0024543391937,,,,"DVD, sci-fi",,,0.00,,,,,1,17567738,,,,,,,,
Pandorum,,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",013138001399,0013138001399,,,,"DVD, sci-fi",,,0.00,,,,,1,17534970,,,,,,,,
